TimesH,Frame,NoMissing,5,5,19,19,20,20,26,26,41,41,50,50,54,54,63,63,64,64,69,69,73,73,79,79,85,85,95,95,99,99,114,114,134,134,136,136,137,137,140,140,143,143,144,144,159,159,165,165,173,173,174,174,191,191,194,194,205,205,208,208,211,211,212,212,213,213,225,225,227,227,235,235,252,252,254,254,269,269,284,284,288,288,316,316,321,321,324,324,336,336,358,358,359,359,372,372,401,401,402,402,409,409,414,414,417,417,424,424,428,428,434,434,441,441,446,446,465,465,470,470,481,481,482,482,496,496,523,523,535,535,545,545,554,554,564,564,573,573,591,591,651,651,696,696,746,746,861,861,964,964,1035,1035,1071,1071,1129,1129,1179,1179
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
251.75,1007.0,,115.838,41.201,74.18,40.585,282.723,45.831,305.967,44.535,77.868,30.658,243.16099999999997,25.586,56.905,28.043000000000003,100.45200000000001,35.451,262.043,32.871,62.133,35.071999999999996,233.50799999999998,35.823,234.016,64.248,289.91900000000004,56.964,239.646,68.344,278.488,65.952,218.74599999999998,53.211999999999996,259.223,54.94,289.286,81.028,109.98,87.459,262.28700000000003,85.948,306.777,85.68299999999999,210.405,84.34899999999999,215.91,94.43799999999999,77.795,89.228,88.18,74.91199999999999,232.701,73.45,193.245,82.565,131.583,84.945,255.56599999999997,105.007,147.529,108.553,93.37299999999999,104.189,115.955,103.964,60.22,106.77799999999999,177.293,116.384,73.965,107.556,199.84799999999998,111.54799999999999,126.845,93.445,59.391000000000005,94.62100000000001,204.06799999999998,100.274,233.046,126.866,115.96799999999999,136.821,78.891,113.337,7.55,124.711,216.854,124.73299999999999,105.359,147.069,231.697,152.80100000000002,240.584,149.44799999999998,245.91299999999998,137.097,207.442,168.828,219.143,167.637,5.188,169.245,287.527,172.045,89.99600000000001,174.21900000000002,244.15900000000002,170.56,204.89,158.042,67.247,160.754,292.247,156.782,212.185,166.56400000000002,78.669,19.314,262.637,191.80700000000002,72.242,188.622,234.06099999999998,188.507,73.432,23.691999999999997,236.607,23.788,255.946,177.046,77.212,171.739,27.651999999999997,182.175,197.553,180.82,172.68900000000002,73.74,282.09,31.156999999999996,270.375,55.035,93.564,179.97400000000002,298.793,47.20399999999999,105.421,54.196999999999996,48.571999999999996,29.06,100.8,107.927,236.446,50.336000000000006,204.047,70.437,98.34100000000001,84.03
252.0,1008.0,,115.803,41.148999999999994,74.185,40.713,282.735,45.803999999999995,305.92,44.647,77.758,30.666,243.143,25.628,56.953,27.958000000000002,100.48200000000001,35.582,261.994,32.913000000000004,62.159,35.111,233.465,35.813,233.99200000000002,64.252,289.875,57.001000000000005,239.618,68.39399999999999,278.42,66.044,218.582,53.153,259.159,54.898999999999994,289.282,81.089,110.01,87.46799999999999,262.344,85.861,306.867,85.696,210.327,84.34,215.892,94.556,77.691,89.465,88.197,74.926,232.67,73.485,193.24900000000002,82.62200000000001,131.653,85.09200000000001,255.545,105.012,147.516,108.588,93.212,104.19200000000001,115.994,104.015,60.195,106.76700000000001,177.35299999999998,116.354,73.941,107.569,200.21,111.51799999999999,126.833,93.42200000000001,59.38,94.605,204.09099999999998,100.26,233.02599999999998,126.711,115.884,136.716,78.789,113.396,7.655,124.654,216.762,124.74700000000001,105.27799999999999,147.093,231.668,152.80700000000002,240.459,149.54399999999998,245.88099999999997,137.065,207.57299999999998,168.88400000000001,219.07299999999998,167.38400000000001,5.292999999999999,169.083,287.563,172.045,89.912,174.204,244.173,170.56900000000002,204.887,158.054,67.227,160.918,292.252,156.691,212.22099999999998,166.62900000000002,78.705,19.397000000000002,262.631,191.81400000000002,72.143,188.485,234.03900000000002,188.34799999999998,73.442,23.706,236.61900000000003,23.857,255.907,177.04,77.26,171.726,27.660999999999998,182.19400000000002,197.532,180.86,172.74,73.842,282.103,31.158,270.335,55.071999999999996,93.56700000000001,179.99900000000002,298.83099999999996,47.205,105.277,54.265,48.55,29.084,100.806,107.91799999999999,236.505,50.313,204.065,70.42699999999999,98.44200000000001,83.991
252.25,1009.0,,115.86,41.159,74.351,40.66,282.77,45.806999999999995,305.878,44.668,77.891,30.84,243.143,25.647,56.972,27.996,100.47200000000001,35.571,261.899,32.983000000000004,62.107,35.150999999999996,233.452,35.818000000000005,234.014,64.21,289.906,57.025,239.59400000000002,68.417,278.28,65.805,218.606,53.13,259.138,54.913000000000004,289.282,81.09899999999999,110.02799999999999,87.51700000000001,262.243,85.915,306.699,85.64399999999999,210.327,84.34200000000001,215.88,94.536,77.69,89.41,88.21600000000001,74.88600000000001,232.65599999999998,73.542,193.243,82.726,131.625,85.119,255.576,105.052,147.47799999999998,108.561,93.296,104.14299999999999,116.01700000000001,104.021,60.265,106.772,177.39700000000002,116.37299999999999,73.757,107.551,199.899,111.46799999999999,126.834,93.425,59.602,94.61,204.028,100.417,233.018,126.654,116.03200000000001,136.873,78.832,113.42,7.572,124.70200000000001,216.851,124.804,105.26700000000001,147.082,231.615,152.806,240.52,149.53799999999998,246.252,137.076,207.736,168.87400000000002,219.196,167.65900000000002,5.35,168.83,287.54900000000004,171.99200000000002,90.015,174.032,244.269,170.657,204.985,158.05100000000002,67.368,160.881,292.214,156.636,211.858,166.955,78.676,19.343,262.653,191.679,72.146,188.45,234.00400000000002,188.215,73.433,23.674,236.645,23.86,255.937,177.072,77.17399999999999,171.727,27.64,182.202,197.532,180.75900000000001,172.78400000000002,73.89,282.066,31.144000000000002,270.44599999999997,55.043,93.522,179.98,298.901,47.22,105.329,54.342,48.658,29.098000000000003,100.785,107.962,236.419,50.288999999999994,204.051,70.437,98.367,84.064
252.5,1010.0,,115.866,41.278,74.22800000000001,40.597,282.757,45.786,305.907,44.448,77.729,30.807,243.115,25.698,56.93600000000001,28.024,100.445,35.732,261.941,32.977,62.093,35.278,233.54,35.836999999999996,233.94799999999998,64.285,289.887,56.996,239.46599999999998,68.508,278.267,65.914,218.655,53.178999999999995,259.133,54.898999999999994,289.276,81.03,109.98899999999999,87.646,262.262,85.954,306.653,85.61200000000001,210.373,84.33200000000001,215.875,94.441,77.642,89.44,88.227,74.92399999999999,232.658,73.611,193.298,82.805,131.73,85.087,255.59799999999998,105.119,147.486,108.568,93.0,104.2,115.995,104.118,60.403,106.734,177.385,116.39,73.855,107.52,199.982,111.444,126.84700000000001,93.435,59.641000000000005,94.74799999999999,203.976,100.522,233.03599999999997,126.73700000000001,116.49700000000001,137.418,78.762,113.53299999999999,7.462000000000001,124.74700000000001,216.935,124.77600000000001,105.26799999999999,147.134,231.584,152.809,240.457,149.52,246.65400000000002,137.054,207.61700000000002,168.893,219.25,167.706,5.284,168.84900000000002,287.582,171.905,90.035,173.968,244.22299999999998,170.59599999999998,205.074,158.07299999999998,67.563,160.53,292.24,156.586,211.91299999999998,166.83599999999998,78.704,19.304000000000002,262.66200000000003,191.75,72.108,188.393,233.81400000000002,188.02,73.484,23.648000000000003,236.666,23.842,255.99200000000002,177.153,77.178,171.79,27.669,182.145,197.593,180.78400000000002,172.857,73.793,282.111,31.136,270.478,55.053000000000004,93.51,179.96400000000003,298.796,47.242,105.42200000000001,54.477,48.687,29.074,100.62899999999999,108.064,236.43200000000002,50.32,204.05700000000002,70.41,98.464,84.094
252.75,1011.0,,115.811,41.327,74.372,40.656,282.643,45.817,305.88599999999997,44.488,77.827,30.849,243.021,25.698,56.95399999999999,28.035999999999998,100.329,35.733000000000004,261.894,32.913000000000004,62.082,35.259,233.451,35.830999999999996,233.915,64.325,289.866,56.955,239.422,68.59100000000001,278.263,66.094,218.676,53.177,259.16200000000003,54.933,289.283,81.039,109.945,87.74700000000001,262.204,86.01700000000001,306.60900000000004,85.691,210.357,84.351,215.864,94.40799999999999,78.0,89.0,88.182,75.03399999999999,232.68400000000003,73.714,193.24599999999998,82.811,131.61700000000002,85.15899999999999,255.602,105.095,147.481,108.616,92.866,104.26799999999999,116.01799999999999,104.20299999999999,60.367,106.75,177.38400000000001,116.41,73.829,107.54899999999999,200.128,111.557,126.92299999999999,93.405,59.661,94.666,203.99,100.59200000000001,233.053,126.795,116.821,137.847,78.865,113.684,7.551,124.675,217.09,124.786,105.259,147.154,231.612,152.845,240.41400000000002,149.555,246.36700000000002,137.03799999999998,207.671,168.852,219.095,167.49400000000003,5.231,168.878,287.58099999999996,171.891,90.13,174.09099999999998,244.188,170.61599999999999,205.125,158.15200000000002,67.718,160.444,292.219,156.612,211.83,166.86599999999999,78.705,19.382,262.70799999999997,191.75599999999997,72.145,188.227,234.02,188.263,73.492,23.706,236.675,23.875,256.004,177.11700000000002,77.221,171.75099999999998,27.7,182.14700000000002,197.648,180.755,172.706,73.902,282.11,31.177,270.503,55.058,93.589,179.935,298.66200000000003,47.233999999999995,105.598,54.315,48.544,29.131999999999998,100.65299999999999,108.074,236.48,50.391999999999996,204.037,70.444,98.507,84.064
253.0,1012.0,,115.84700000000001,41.358000000000004,74.304,40.713,282.71299999999997,45.842,305.87,44.424,77.817,30.81,243.00799999999998,25.666999999999998,56.916000000000004,28.014,100.35,35.571999999999996,261.927,32.887,62.053000000000004,35.247,233.521,35.859,233.85,64.418,289.85400000000004,56.975,239.484,68.634,278.291,66.37100000000001,218.66099999999997,53.104,259.215,54.958,289.254,81.072,109.962,87.82799999999999,262.329,86.046,306.592,85.655,210.268,84.29799999999999,215.889,94.471,77.653,89.479,88.13799999999999,75.225,232.75900000000001,73.693,193.202,82.852,131.76,85.228,255.65400000000002,105.071,147.47,108.589,92.789,104.368,116.056,104.25200000000001,60.299,106.72200000000001,177.41400000000002,116.42,73.956,107.49799999999999,199.982,111.635,126.89299999999999,93.385,59.485,94.67399999999999,203.99599999999998,100.52799999999999,233.048,126.971,116.915,137.985,78.933,113.675,7.534,124.64399999999999,217.188,124.805,105.24799999999999,147.173,231.683,152.952,240.37,149.591,246.204,136.99200000000002,207.722,168.812,219.136,167.226,5.223,168.662,287.568,171.92,90.21799999999999,174.18900000000002,243.91400000000002,170.435,205.145,158.185,67.757,160.445,292.33799999999997,156.471,211.667,167.088,78.666,19.320999999999998,262.712,191.774,72.05,188.14700000000002,234.21900000000002,188.426,73.439,23.721,236.755,23.851999999999997,255.987,177.153,77.16199999999999,171.623,27.712,182.28099999999998,197.615,180.763,172.702,73.949,282.10900000000004,31.166999999999998,270.60200000000003,55.074,93.615,179.945,298.721,47.23,105.978,54.415,48.339,29.238000000000003,100.60700000000001,108.11,236.482,50.382,204.03400000000002,70.467,98.585,84.09299999999999
253.25,1013.0,,115.949,41.482,74.277,40.727,282.776,45.836000000000006,305.89799999999997,44.472,77.858,30.761,242.988,25.725,56.847,28.131,100.34700000000001,35.543,261.85,32.913000000000004,61.953,35.364000000000004,233.665,35.976,233.83900000000003,64.377,289.873,56.983000000000004,239.453,68.65100000000001,278.365,66.532,218.72099999999998,53.193000000000005,259.153,54.92100000000001,289.27,81.031,109.904,87.76799999999999,262.297,86.04799999999999,306.601,85.64399999999999,210.342,84.19,215.94400000000002,94.416,77.683,89.41799999999999,88.17299999999999,75.188,232.78099999999998,73.652,193.233,82.848,131.752,85.21700000000001,255.665,105.12299999999999,147.506,108.54700000000001,92.867,104.399,116.031,104.37200000000001,60.51,106.62700000000001,177.382,116.465,73.971,107.499,200.08599999999998,111.735,126.911,93.397,59.44,94.682,204.002,100.53299999999999,233.07299999999998,126.954,116.895,138.09,78.811,113.605,7.501,124.62799999999999,217.334,124.87299999999999,105.292,147.189,231.66400000000002,152.967,240.426,149.52700000000002,246.317,136.882,207.612,168.799,219.058,167.113,5.27,168.645,287.559,171.945,90.264,174.079,243.924,170.45,205.12400000000002,158.16299999999998,67.89,160.29,292.225,156.52100000000002,211.71599999999998,166.916,78.637,19.296,262.63599999999997,191.743,72.016,188.25799999999998,234.18200000000002,188.378,73.472,23.833000000000002,236.72400000000002,23.862,255.817,177.176,77.227,171.604,27.675,182.27900000000002,197.56799999999998,180.762,172.61,73.94800000000001,282.147,31.198,270.653,55.058,93.515,179.951,298.58799999999997,47.16,105.78299999999999,54.562,48.645,29.197,100.551,108.13,236.518,50.391000000000005,204.037,70.455,98.572,84.088
253.5,1014.0,,115.899,41.43899999999999,74.27600000000001,40.699,282.658,45.788000000000004,306.089,44.718999999999994,77.592,30.674,242.929,25.741,56.803999999999995,28.125999999999998,100.335,35.597,261.914,32.9,61.986999999999995,35.294000000000004,233.72299999999998,36.080999999999996,233.86900000000003,64.305,289.868,56.997,239.59,68.661,278.286,66.477,218.737,53.298,259.125,54.93899999999999,289.268,80.972,109.92299999999999,87.789,262.433,85.959,306.61400000000003,85.63799999999999,210.359,84.155,215.898,94.43,77.719,89.45100000000001,88.15899999999999,75.26100000000001,232.78099999999998,73.642,193.24,82.911,131.731,85.257,255.69099999999997,105.079,147.487,108.579,92.96700000000001,104.36200000000001,116.008,104.37,60.379,106.586,177.301,116.49,74.059,107.48100000000001,200.357,111.72,126.87100000000001,93.464,59.396,94.64399999999999,203.94099999999997,100.572,233.019,127.012,117.02,138.158,78.81,113.648,7.696000000000001,124.585,217.331,124.79899999999999,105.28299999999999,147.256,231.62,152.898,240.481,149.467,246.52700000000002,136.866,207.475,168.736,219.109,167.283,5.178,168.95,287.575,171.923,90.238,174.155,244.153,170.548,205.019,158.092,67.934,160.311,292.296,156.459,211.72,166.959,78.71600000000001,19.334,262.595,191.704,72.093,188.34,234.032,188.27599999999998,73.484,23.811,236.748,23.885,255.755,177.209,77.27600000000001,171.639,27.717,182.297,197.565,180.727,172.625,73.96300000000001,282.085,31.206,270.628,55.04600000000001,93.48899999999999,179.94799999999998,298.758,47.096000000000004,105.815,54.293,48.503,29.331,100.515,108.16799999999999,236.50799999999998,50.379,204.005,70.44,98.57799999999999,84.04700000000001
253.75,1015.0,,115.92200000000001,41.493,74.267,40.787,282.619,45.809,306.112,44.501999999999995,77.73100000000001,30.709,242.96,25.79,56.803000000000004,28.208000000000002,100.292,35.584,261.932,32.866,62.06100000000001,35.417,233.683,36.079,233.81799999999998,64.337,289.86,57.003,239.612,68.597,278.228,66.315,218.774,53.321000000000005,259.124,54.998000000000005,289.295,81.008,109.837,87.786,262.293,85.99799999999999,306.702,85.54799999999999,210.31900000000002,84.235,215.923,94.49799999999999,77.688,89.56,88.12700000000001,75.241,232.77200000000002,73.726,193.253,82.941,131.815,85.244,255.692,105.035,147.515,108.53399999999999,92.256,104.65799999999999,116.074,104.322,60.36600000000001,106.539,177.31799999999998,116.459,74.033,107.617,200.305,111.616,126.916,93.412,59.222,94.671,203.90200000000002,100.64299999999999,232.96599999999998,127.056,116.884,137.907,78.851,113.652,7.893,124.616,217.197,124.756,105.262,147.24200000000002,231.489,152.814,240.47799999999998,149.484,246.457,136.805,207.46,168.708,219.202,167.326,5.303,168.542,287.625,171.894,90.29299999999999,174.063,244.07299999999998,170.57299999999998,205.03400000000002,158.161,68.02199999999999,160.18200000000002,292.311,156.377,211.60299999999998,167.18,78.67699999999999,19.35,262.564,191.726,72.207,188.356,234.12099999999998,188.512,73.426,23.815,236.662,23.913,255.766,177.24900000000002,77.229,171.53,27.763,182.27900000000002,197.544,180.77,172.567,74.02600000000001,282.111,31.217,270.565,55.048,93.631,179.89,298.872,47.123000000000005,105.95,54.386,48.715,29.285,100.448,108.24799999999999,236.44099999999997,50.413000000000004,203.96200000000002,70.45100000000001,98.51700000000001,84.10799999999999
254.0,1016.0,,115.88600000000001,41.496,74.26,40.852,282.584,45.781000000000006,306.177,44.544,77.758,30.724,242.817,25.768,56.803000000000004,28.212,100.321,35.725,262.064,32.931999999999995,62.078,35.309,233.641,36.095,233.845,64.298,289.84,56.989,239.669,68.64,278.193,66.155,218.782,53.36,259.163,54.997,289.325,80.985,109.87899999999999,87.729,262.28,85.975,306.756,85.545,210.446,84.11,215.968,94.449,77.7,89.51700000000001,88.12799999999999,75.362,232.74900000000002,73.898,193.24900000000002,82.912,131.885,85.235,255.709,105.01700000000001,147.53,108.505,92.93700000000001,104.285,116.095,104.355,60.427,106.56200000000001,177.31900000000002,116.479,74.068,107.584,200.56400000000002,111.757,126.954,93.41799999999999,59.22,94.70100000000001,203.87099999999998,100.64200000000001,233.005,127.057,117.01299999999999,137.971,78.708,113.738,7.945,124.641,217.18,124.803,105.245,147.27100000000002,231.51,152.81799999999998,240.68400000000003,149.452,246.635,136.752,207.479,168.718,219.144,167.13,5.417999999999999,168.363,287.63,171.765,90.28,174.18400000000003,243.885,170.519,205.05200000000002,158.195,67.95100000000001,160.086,292.348,156.299,211.47799999999998,167.363,78.7,19.358,262.607,191.84400000000002,72.258,188.261,234.24900000000002,188.55700000000002,73.396,23.8,236.65099999999998,23.916999999999998,255.828,177.301,77.23100000000001,171.52,27.883000000000003,182.236,197.542,180.687,172.503,73.943,282.052,31.226999999999997,270.623,55.105,93.635,179.845,298.712,47.117,106.23700000000001,54.626000000000005,48.815,29.265,100.398,108.255,236.546,50.415,203.965,70.469,98.48700000000001,84.15100000000001
254.25,1017.0,,115.838,41.501000000000005,74.25399999999999,40.866,282.618,45.821999999999996,306.03700000000003,44.597,77.941,30.739,242.722,25.737,56.803999999999995,28.206999999999997,100.28,35.882,261.94599999999997,32.974000000000004,62.086999999999996,35.293,233.696,36.146,233.78900000000002,64.328,289.89,56.976000000000006,239.72299999999998,68.59,278.145,66.05199999999999,218.769,53.284,259.24,54.978,289.372,80.968,109.896,87.689,262.226,85.94,306.857,85.499,210.49099999999999,84.169,215.99200000000002,94.49600000000001,77.74600000000001,89.494,88.09100000000001,75.40100000000001,232.665,73.818,193.21,82.949,131.817,85.165,255.678,105.027,147.543,108.53,92.848,104.35,116.071,104.319,60.592,106.416,177.46200000000002,116.47200000000001,74.087,107.56,200.456,111.655,127.024,93.41,59.412,94.81299999999999,203.918,100.584,233.014,127.1,116.985,137.951,78.828,113.774,7.903,124.537,217.274,124.865,105.28,147.27100000000002,231.47099999999998,152.858,240.43900000000002,149.51,246.695,136.747,207.313,168.748,219.055,166.99400000000003,5.218,168.50799999999998,287.638,171.75599999999997,89.945,174.544,243.81,170.489,205.00099999999998,158.192,67.995,160.11700000000002,292.378,156.264,211.581,167.34400000000002,78.65100000000001,19.346,262.647,191.755,72.125,187.987,234.25099999999998,188.532,73.453,23.828000000000003,236.753,23.96,255.76,177.298,77.139,171.415,27.748,182.38299999999998,197.58,180.646,172.512,74.036,282.059,31.237,270.631,55.115,93.67,179.792,298.683,47.184,110.288,58.263000000000005,48.785,29.224,100.415,108.238,236.41400000000002,50.379,203.972,70.458,98.461,84.169
254.5,1018.0,,115.79899999999999,41.512,74.23899999999999,40.872,282.61400000000003,45.805,306.036,44.852,78.01,30.805999999999997,242.657,25.772,56.928999999999995,28.159000000000002,100.21700000000001,35.839,261.98900000000003,32.965,62.036,35.265,233.725,36.098,233.71900000000002,64.464,289.897,57.015,239.736,68.59899999999999,278.134,66.194,218.796,53.412,259.192,55.028,289.435,80.971,109.804,87.694,262.371,85.93,306.79200000000003,85.522,210.483,84.325,216.00400000000002,94.37700000000001,77.766,89.512,88.118,75.32,232.65400000000002,73.93,193.237,82.93700000000001,131.889,85.149,255.658,104.99,147.601,108.508,93.139,104.23299999999999,116.046,104.32600000000001,60.631,106.34299999999999,177.46200000000002,116.43700000000001,74.14399999999999,107.537,200.511,111.675,126.999,93.43299999999999,59.821999999999996,94.928,203.908,100.615,233.1,127.098,117.22200000000001,138.189,78.764,113.67,7.773,124.527,217.22400000000002,124.84299999999999,105.368,147.226,231.43400000000003,152.885,240.457,149.611,246.521,136.616,207.291,168.831,219.081,166.977,5.07,168.53900000000002,287.633,171.768,89.87299999999999,174.56,243.761,170.412,205.06400000000002,158.19899999999998,67.896,160.387,292.44,156.14,211.523,167.36900000000003,78.712,19.424,262.60200000000003,191.68,72.086,187.937,234.50400000000002,188.88400000000001,73.46,23.778000000000002,236.674,23.987,255.63400000000001,177.35299999999998,77.152,171.468,27.732,182.476,197.57,180.53799999999998,172.488,74.112,282.018,31.217,270.611,55.06399999999999,93.613,179.77900000000002,298.863,47.138999999999996,110.115,58.14,48.879,29.151999999999997,100.395,108.24600000000001,236.33700000000002,50.271,204.02,70.495,98.439,84.20700000000001
