TimesH,Frame,NoMissing,3,3,4,4,9,9,11,11,14,14,15,15,21,21,27,27,28,28,32,32,36,36,43,43,44,44,46,46,47,47,49,49,50,50,51,51,55,55,57,57,58,58,63,63,65,65,67,67,71,71,74,74,75,75,87,87,124,124,127,127,130,130,133,133,134,134,143,143,153,153,154,154,159,159,160,160,163,163,166,166,171,171,175,175,180,180,182,182,185,185,195,195,203,203,205,205,207,207,209,209,211,211,212,212,214,214,216,216,217,217,218,218,220,220,221,221,226,226,231,231,233,233,234,234,236,236,325,325,330,330,332,332,335,335,340,340,343,343,345,345,475,475,477,477,545,545,593,593,621,621,843,843,862,862,881,881,1037,1037,1174,1174,1186,1186
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
378.75,1515.0,,46.806999999999995,157.20600000000002,133.569,156.295,216.196,161.439,103.897,162.454,73.185,162.003,229.938,149.895,270.704,150.82299999999998,188.46099999999998,156.966,63.956,153.784,192.30700000000002,172.58900000000003,243.465,175.128,201.48,184.072,105.307,181.00799999999998,192.016,164.9,38.742,165.567,177.878,165.46900000000002,200.513,166.128,247.27200000000002,167.762,20.945999999999998,170.645,267.707,168.60299999999998,209.58,172.727,45.13399999999999,191.833,22.954,191.752,216.47099999999998,196.24400000000003,232.88400000000001,195.013,184.47099999999998,196.38099999999997,202.028,199.763,222.61900000000003,188.28,101.671,95.9,246.15099999999998,103.369,89.44,103.984,195.59799999999998,103.67200000000001,221.81099999999998,86.976,116.179,93.27,131.299,114.088,235.62900000000002,117.34899999999999,83.046,118.329,92.148,115.98100000000001,191.176,120.31200000000001,206.43599999999998,104.499,106.679,106.523,249.64,109.427,70.252,127.553,105.491,127.725,59.797,131.545,210.02599999999998,131.441,60.842,124.434,201.149,126.926,133.02100000000002,125.50299999999999,241.104,124.40799999999999,232.364,140.751,273.675,141.91,127.385,149.654,196.49099999999999,143.49200000000002,153.365,150.29,215.56,145.25799999999998,69.69,146.98,288.67,147.792,70.658,137.691,281.15,136.874,64.02600000000001,140.21200000000002,240.174,140.16,265.036,140.05200000000002,222.55900000000003,79.051,131.27200000000002,86.066,207.533,84.15299999999999,197.22099999999998,87.26,118.662,72.852,93.609,75.96,209.47400000000002,74.745,237.234,131.739,224.523,170.554,223.507,118.18299999999999,98.391,152.041,122.76799999999999,64.663,181.424,140.537,242.00099999999998,146.09799999999998,83.575,161.488,231.96400000000003,109.833,104.579,119.94200000000001,139.433,118.434
379.0,1516.0,,46.788999999999994,157.256,133.68,156.282,216.275,161.458,103.93700000000001,162.382,73.204,162.125,229.313,150.123,270.585,150.81799999999998,188.46200000000002,156.963,63.956,153.86,192.25799999999998,172.641,243.42,175.142,201.49900000000002,184.05900000000003,105.262,180.955,192.032,164.92700000000002,38.71,165.63299999999998,177.984,165.507,200.551,166.08900000000003,247.269,167.768,20.958000000000002,170.608,267.947,168.483,209.593,172.657,45.18,191.85,22.951999999999998,191.71,216.46599999999998,196.176,232.851,195.013,184.524,196.342,202.016,199.72799999999998,222.581,188.257,101.663,95.91,246.19299999999998,103.412,89.473,103.977,195.518,103.698,221.80200000000002,86.985,116.204,93.285,131.304,114.103,235.52900000000002,117.34100000000001,83.044,118.34100000000001,92.182,115.706,191.143,120.31299999999999,206.44,104.491,106.67200000000001,106.57,249.639,109.384,70.203,127.555,106.178,127.762,59.745,131.589,209.979,131.489,60.761,124.45,201.15599999999998,126.90100000000001,133.015,125.521,241.09,124.413,232.22099999999998,140.747,273.691,141.898,127.5,149.609,196.45,143.493,153.512,150.381,215.502,145.227,69.76,146.961,288.682,147.783,70.695,137.704,281.144,136.907,63.957,140.153,240.155,140.14700000000002,265.073,140.053,222.53400000000002,79.027,131.278,86.03399999999999,207.553,84.137,197.217,87.35,118.62,72.845,93.719,75.883,209.476,74.743,237.208,131.786,224.428,170.622,223.54,118.14,98.34200000000001,152.124,122.727,64.632,181.41,140.53799999999998,241.946,146.13299999999998,83.35600000000001,161.355,231.96400000000003,109.905,104.67299999999999,119.994,139.39600000000002,118.404
379.25,1517.0,,46.765,157.368,133.738,156.143,216.293,161.423,103.929,162.369,73.146,162.09799999999998,229.125,150.153,270.49,150.751,188.47400000000002,156.929,63.915,153.916,192.266,172.679,243.46099999999998,175.141,201.483,184.081,105.279,180.953,192.021,164.887,38.67,165.706,177.729,165.44099999999997,200.55,166.113,247.296,167.706,20.846,170.625,267.82599999999996,168.593,209.58900000000003,172.676,45.192,191.80200000000002,23.02,191.792,216.49,196.157,232.77200000000002,195.067,184.57,196.299,202.012,199.775,222.524,188.146,101.694,95.92200000000001,246.351,103.508,89.476,103.984,195.512,103.685,221.74,86.963,116.22399999999999,93.335,131.295,114.146,235.513,117.336,83.05,118.34100000000001,92.18299999999999,115.79,191.15200000000002,120.322,206.377,104.53299999999999,106.734,106.57799999999999,249.657,109.40299999999999,70.219,127.575,105.79299999999999,127.70200000000001,59.751000000000005,131.69799999999998,209.885,131.50799999999998,60.75,124.492,201.14,126.88799999999999,132.997,125.515,241.049,124.413,231.979,140.7,273.651,141.9,127.512,149.609,196.451,143.5,153.512,150.366,215.5,145.218,69.562,147.014,288.668,147.732,70.679,137.711,281.16700000000003,136.908,63.926,140.077,240.15099999999998,140.166,265.035,139.984,222.47099999999998,79.13,131.262,86.007,207.57,84.141,197.22,87.39200000000001,118.56700000000001,72.827,93.662,75.911,209.43200000000002,74.67699999999999,237.18400000000003,131.789,224.43,170.753,223.505,118.118,98.34899999999999,152.205,122.686,64.673,181.50599999999997,140.429,241.9,146.066,83.368,161.38299999999998,231.98,110.08,104.712,120.05,139.304,118.454
379.5,1518.0,,46.744,157.38,133.784,156.09,216.222,161.43,103.85799999999999,162.362,73.257,162.148,228.65900000000002,150.267,270.413,150.751,188.503,156.90200000000002,63.885,153.942,192.315,172.679,243.43599999999998,175.148,201.447,184.09099999999998,105.294,180.97299999999998,192.063,164.877,38.757,165.679,177.90400000000002,165.543,200.485,166.165,247.27,167.69799999999998,20.823,170.69299999999998,267.825,168.47799999999998,209.583,172.61700000000002,45.135,191.74599999999998,22.997,191.794,216.577,196.122,232.81599999999997,195.08599999999998,184.50400000000002,196.324,202.125,199.80599999999998,222.451,188.141,101.669,95.947,246.329,103.527,89.45299999999999,103.964,195.507,103.65899999999999,221.736,86.978,116.281,93.352,131.27,114.087,235.44400000000002,117.387,83.03,118.34200000000001,92.27,115.698,191.166,120.289,206.407,104.544,106.78299999999999,106.604,249.707,109.435,70.23,127.64299999999999,105.588,127.74,59.793,131.637,209.99099999999999,131.343,60.8,124.478,201.132,126.87100000000001,133.108,125.48899999999999,241.049,124.385,231.929,140.69,273.634,141.923,127.594,149.563,196.313,143.511,153.239,150.328,215.52599999999998,145.248,69.63,147.017,288.67900000000003,147.749,70.723,137.666,281.16200000000003,136.898,63.983000000000004,140.017,240.113,140.135,265.022,140.07299999999998,222.488,79.09899999999999,131.243,85.992,207.544,84.137,197.239,87.43700000000001,118.73200000000001,72.843,93.712,75.93,209.49400000000003,74.72399999999999,237.202,131.77700000000002,224.40900000000002,170.785,223.453,118.169,98.43799999999999,152.227,122.734,64.665,181.47099999999998,140.461,241.725,146.016,83.051,161.525,231.953,110.213,104.774,120.035,139.334,118.55799999999999
379.75,1519.0,,46.799,157.35,133.702,156.02,216.269,161.41299999999998,104.00299999999999,162.40200000000002,73.15899999999999,162.064,228.80599999999998,150.208,270.439,150.606,188.49,156.852,63.967,153.904,192.297,172.542,243.459,175.146,201.45,184.05599999999998,105.25299999999999,180.918,192.055,164.90400000000002,38.689,165.68400000000003,177.947,165.53,200.50099999999998,166.08,247.28599999999997,167.679,20.848000000000003,170.578,267.709,168.65200000000002,209.525,172.63099999999997,45.151,191.748,22.963,191.75099999999998,216.54,196.02599999999998,232.75,194.899,184.545,196.50900000000001,202.209,199.815,222.57,188.22099999999998,101.711,95.99799999999999,246.347,103.6,89.47200000000001,103.984,195.485,103.745,221.669,87.051,116.241,93.384,131.262,114.148,235.386,117.45299999999999,83.06700000000001,118.368,92.456,115.67399999999999,191.144,120.273,206.35,104.542,106.8,106.652,249.72099999999998,109.48700000000001,70.268,127.6,105.39200000000001,127.851,59.82899999999999,131.725,209.965,131.33700000000002,60.821999999999996,124.476,201.13299999999998,126.861,133.084,125.448,241.1,124.501,232.06599999999997,140.725,273.61400000000003,141.93200000000002,127.713,149.457,196.363,143.526,153.093,150.25799999999998,215.511,145.30100000000002,69.67699999999999,147.035,288.653,147.76,71.025,137.481,281.151,136.88299999999998,64.042,140.189,240.15099999999998,140.13,264.918,140.058,222.48,79.064,131.21,85.941,207.541,84.13799999999999,197.21,87.49700000000001,118.755,72.89,93.762,75.953,209.459,74.722,237.231,131.74200000000002,224.362,170.80200000000002,223.237,118.081,98.51,152.393,122.698,64.631,181.43900000000002,140.408,241.725,146.058,83.06,161.504,231.989,110.215,104.82799999999999,120.11200000000001,139.292,118.667
380.0,1520.0,,46.769,157.385,133.65200000000002,156.069,216.315,161.444,104.096,162.518,73.21,162.092,228.768,150.196,270.33799999999997,150.618,188.507,156.887,64.002,153.882,192.342,172.49400000000003,243.495,175.17700000000002,201.426,184.025,105.234,180.87,192.041,164.87400000000002,38.694,165.72099999999998,177.94099999999997,165.305,200.46599999999998,166.083,247.30700000000002,167.64700000000002,20.849,170.585,267.817,168.56099999999998,209.511,172.577,45.18,191.708,22.967,191.804,216.673,196.079,232.665,194.88299999999998,184.521,196.45,202.22799999999998,199.78,222.61700000000002,188.22,101.755,96.025,246.338,103.639,89.48299999999999,104.051,195.514,103.663,221.657,87.039,116.197,93.39399999999999,131.273,114.185,235.315,117.45,83.04700000000001,118.359,92.57,115.296,191.16099999999997,120.334,206.398,104.56299999999999,106.90100000000001,106.632,249.68900000000002,109.516,70.286,127.569,105.492,127.838,59.815,131.778,210.045,131.175,60.848,124.48700000000001,201.143,126.829,133.099,125.36200000000001,241.044,124.428,231.928,140.765,273.611,141.925,127.708,149.468,196.25799999999998,143.57,153.083,150.27,215.546,145.243,69.709,147.012,288.687,147.829,71.042,137.533,281.154,136.90200000000002,64.155,140.37,240.18900000000002,140.118,265.053,139.972,222.433,79.054,131.19299999999998,85.977,207.50599999999997,84.154,197.247,87.537,118.796,72.86399999999999,93.931,75.967,209.468,74.736,237.213,131.791,224.36700000000002,170.822,223.205,118.08200000000001,98.48,152.393,122.664,64.562,181.56,140.281,241.68,146.095,83.23100000000001,161.542,231.97799999999998,110.212,104.86200000000001,120.262,139.251,118.624
380.25,1521.0,,46.696000000000005,157.313,133.567,156.127,216.33700000000002,161.43,104.096,162.53,73.05,162.17700000000002,228.54,150.309,270.35900000000004,150.533,188.53799999999998,156.924,64.054,153.958,192.377,172.435,243.524,175.165,201.43099999999998,183.986,105.255,180.905,192.06599999999997,164.87400000000002,38.691,165.72400000000002,178.14700000000002,165.579,200.477,166.093,247.297,167.61900000000003,21.033,170.42700000000002,267.745,168.358,209.50900000000001,172.613,45.161,191.733,22.964000000000002,191.737,216.715,196.08700000000002,232.44099999999997,194.72299999999998,184.477,196.394,202.209,199.74099999999999,222.606,188.174,101.762,96.041,246.391,103.662,89.46799999999999,104.081,195.498,103.666,221.655,87.023,116.29700000000001,93.405,131.252,114.141,235.285,117.488,82.96600000000001,118.36,92.441,115.78299999999999,191.11900000000003,120.35600000000001,206.498,104.618,106.90299999999999,106.661,249.666,109.43700000000001,70.325,127.565,105.458,127.861,59.826,131.792,210.08,131.128,60.911,124.542,201.113,126.846,133.001,125.34299999999999,241.09,124.506,231.69400000000002,140.747,273.627,141.893,127.729,149.437,195.873,143.769,152.983,150.231,215.52200000000002,145.325,69.72,147.014,288.717,147.856,71.057,137.55100000000002,281.157,136.891,64.119,140.411,240.16400000000002,140.129,264.983,139.96,222.39,78.97,131.187,85.97,207.503,84.15799999999999,197.27200000000002,87.573,118.897,72.765,93.931,75.96300000000001,209.551,74.745,237.197,131.781,224.325,170.831,223.227,118.00399999999999,98.48700000000001,152.322,122.639,64.518,181.851,139.901,241.77700000000002,146.069,83.178,161.35399999999998,231.925,110.162,104.941,120.236,139.275,118.743
380.5,1522.0,,46.729,157.364,133.507,156.106,216.37400000000002,161.381,104.117,162.58700000000002,73.18,162.22,228.975,150.047,270.278,150.625,188.505,156.859,64.068,154.03799999999998,192.31,172.502,243.53099999999998,175.16,201.44799999999998,184.003,105.221,180.843,192.063,164.882,38.746,165.78900000000002,178.02900000000002,165.53099999999998,200.417,166.187,247.304,167.576,20.963,170.25900000000001,267.82099999999997,168.317,209.565,172.604,45.083999999999996,191.80599999999998,22.938000000000002,191.72799999999998,216.657,196.077,232.38099999999997,194.826,184.52900000000002,196.41400000000002,202.188,199.718,222.68099999999998,188.21099999999998,101.78,96.07,246.523,103.8,89.477,104.105,195.503,103.48899999999999,221.56900000000002,87.00299999999999,116.245,93.432,131.319,114.18700000000001,235.18599999999998,117.50399999999999,82.969,118.345,92.46,115.723,191.085,120.277,206.541,104.639,106.88,106.59700000000001,249.685,109.447,70.439,127.427,105.413,127.855,59.778999999999996,131.763,210.06799999999998,131.189,60.88,124.541,201.06,126.824,132.998,125.288,241.125,124.537,231.73,140.745,273.618,141.915,127.726,149.444,196.02,143.762,153.077,150.24200000000002,215.50900000000001,145.284,69.775,146.96200000000002,288.709,147.857,71.03699999999999,137.578,281.17400000000004,136.872,64.113,140.253,240.115,140.091,264.883,140.007,222.41,78.922,131.18,85.977,207.49,84.148,197.298,87.492,118.87,72.741,93.764,75.939,209.614,74.782,237.173,131.791,224.22,170.734,223.303,118.039,98.50399999999999,152.357,122.584,64.514,181.665,140.128,241.794,146.116,83.04,161.15200000000002,231.88099999999997,110.17200000000001,104.946,120.40799999999999,139.245,118.689
380.75,1523.0,,46.766000000000005,157.39700000000002,133.533,156.25,216.356,161.369,104.085,162.63299999999998,73.168,162.27200000000002,229.128,149.895,270.309,150.668,188.51,156.861,64.148,154.05700000000002,192.34599999999998,172.44299999999998,243.486,175.14,201.479,184.01,105.22,180.858,192.049,164.862,38.735,165.783,177.957,165.519,200.358,166.178,247.29,167.55900000000003,20.964000000000002,170.231,267.816,168.31400000000002,209.601,172.579,45.13,191.743,22.909000000000002,191.665,216.68099999999998,196.06900000000002,232.257,194.71599999999998,184.489,196.36700000000002,202.23,199.729,222.63299999999998,188.196,101.801,96.088,246.47099999999998,103.697,89.484,104.074,195.50599999999997,103.48899999999999,221.55,87.01299999999999,116.271,93.469,131.35399999999998,114.185,235.141,117.53200000000001,82.932,118.36,92.581,115.31700000000001,191.138,120.19200000000001,206.537,104.70100000000001,106.904,106.57700000000001,249.63299999999998,109.47399999999999,70.369,127.51799999999999,105.47200000000001,127.81700000000001,59.778999999999996,131.786,210.06400000000002,131.132,60.86600000000001,124.54799999999999,201.07299999999998,126.834,133.018,125.33,241.081,124.494,231.63099999999997,140.739,273.606,141.98,127.686,149.472,195.688,143.829,153.173,150.325,215.50099999999998,145.3,69.768,146.963,288.705,147.888,71.087,137.52,281.183,136.834,64.006,140.216,240.05200000000002,140.078,264.86,139.95,222.403,78.872,131.196,85.97399999999999,207.513,84.15299999999999,197.373,87.51700000000001,118.88,72.741,93.86200000000001,75.92,209.729,74.801,237.19099999999997,131.819,224.083,170.676,223.47099999999998,118.065,98.536,152.38299999999998,122.553,64.54,181.725,140.012,241.84,146.128,83.075,161.45600000000002,231.862,110.325,104.785,120.31700000000001,139.1,118.656
381.0,1524.0,,46.847,157.388,133.489,156.209,216.354,161.35399999999998,104.072,162.623,73.315,162.267,228.578,150.033,270.284,150.679,188.53599999999997,156.86,64.043,154.092,192.357,172.484,243.514,175.146,201.47400000000002,184.002,105.245,180.85,192.05900000000003,164.822,38.691,165.821,177.783,165.364,200.315,166.25,247.273,167.52200000000002,21.016,170.071,267.722,168.407,209.635,172.50599999999997,45.093999999999994,191.5,22.898000000000003,191.696,216.74099999999999,196.05599999999998,232.666,194.452,184.459,196.455,202.355,199.71900000000002,222.62099999999998,188.192,101.809,96.111,246.49200000000002,103.72200000000001,89.46,104.04899999999999,195.53599999999997,103.488,221.525,87.012,116.244,93.446,131.36,114.178,235.11900000000003,117.53399999999999,82.95200000000001,118.315,92.569,115.22200000000001,191.10299999999998,120.209,206.55700000000002,104.734,106.84100000000001,106.492,249.645,109.461,70.475,127.429,105.421,127.80799999999999,59.753,131.805,209.963,131.196,60.815,124.542,201.082,126.86200000000001,133.04,125.337,241.08599999999998,124.5,231.604,140.733,273.562,141.953,127.695,149.45600000000002,195.696,143.81,153.358,150.312,215.50400000000002,145.191,69.725,146.958,288.728,147.85399999999998,71.066,137.507,281.20599999999996,136.875,64.123,140.378,240.071,140.099,264.936,139.958,222.37599999999998,78.882,131.189,85.96,207.52200000000002,84.163,197.327,87.508,119.064,72.797,93.84200000000001,75.939,209.74900000000002,74.844,237.157,131.834,224.02900000000002,170.71400000000003,223.231,117.999,98.572,152.341,122.53200000000001,64.541,181.91400000000002,139.681,241.787,146.17,83.08,161.384,231.845,110.36,104.897,120.314,139.071,118.639
381.25,1525.0,,46.873999999999995,157.311,133.38,156.32,216.33599999999998,161.342,104.11200000000001,162.62,73.339,162.178,228.403,150.054,270.377,150.7,188.547,156.87,64.007,154.06799999999998,192.364,172.48,243.503,175.168,201.49200000000002,183.979,105.213,180.895,192.06599999999997,164.79,38.686,165.81,177.824,165.418,200.308,166.262,247.274,167.49599999999998,21.074,170.067,267.60900000000004,168.571,209.637,172.514,45.123000000000005,191.533,22.921999999999997,191.72099999999998,216.68200000000002,196.003,232.718,194.33900000000003,184.467,196.505,202.326,199.699,222.636,188.21200000000002,101.816,96.139,246.445,103.712,89.478,104.068,195.52700000000002,103.5,221.50900000000001,87.025,116.251,93.46700000000001,131.382,114.26100000000001,235.025,117.552,82.943,118.398,92.536,115.197,191.125,120.199,206.551,104.725,107.06299999999999,106.589,249.66299999999998,109.38799999999999,70.456,127.45100000000001,105.229,127.749,59.751000000000005,131.814,209.907,131.183,60.805,124.477,201.051,126.88,133.03799999999998,125.31299999999999,241.077,124.48,231.39700000000002,140.708,273.529,141.97899999999998,127.73100000000001,149.444,195.648,143.86700000000002,153.222,150.19799999999998,215.43099999999998,145.22,69.732,146.96,288.752,147.852,71.09899999999999,137.497,281.189,136.88,64.10300000000001,140.30100000000002,240.05700000000002,140.088,264.884,139.916,222.429,78.888,131.17600000000002,85.96,207.52599999999998,84.165,197.359,87.51299999999999,119.005,72.921,93.90299999999999,75.918,209.708,74.793,237.15200000000002,131.842,223.987,170.817,223.048,117.975,98.54700000000001,152.303,122.586,64.565,181.957,139.63,241.696,146.186,83.116,161.232,231.804,110.259,104.85799999999999,120.09899999999999,139.154,118.70200000000001
381.5,1526.0,,46.888999999999996,157.343,133.53799999999998,156.536,216.342,161.332,104.132,162.64700000000002,73.429,162.247,228.425,150.01,270.46299999999997,150.57,188.49400000000003,156.863,64.104,154.089,192.373,172.47400000000002,243.528,175.162,201.47400000000002,184.035,105.171,180.864,192.02200000000002,164.748,38.731,165.80900000000003,177.542,165.21,200.268,166.234,247.24599999999998,167.50599999999997,21.148000000000003,170.18599999999998,267.572,168.668,209.671,172.481,45.148999999999994,191.489,22.929000000000002,191.703,216.653,195.938,232.706,194.47799999999998,184.49900000000002,196.483,202.291,199.704,222.67700000000002,188.208,101.81299999999999,96.18799999999999,246.49400000000003,103.766,89.494,104.046,195.532,103.594,221.49900000000002,87.02600000000001,116.18700000000001,93.479,131.393,114.288,235.00099999999998,117.565,82.95100000000001,118.404,92.583,115.191,191.231,120.104,206.453,104.727,107.104,106.619,249.653,109.34200000000001,70.501,127.348,105.17200000000001,127.79700000000001,59.798,131.798,209.843,131.135,60.755,124.51,201.07,126.838,133.086,125.301,241.18200000000002,124.559,231.61,140.779,273.513,141.95,127.723,149.465,195.761,143.873,153.274,150.226,215.266,145.106,69.67699999999999,146.993,288.76,147.79399999999998,71.069,137.55,281.165,136.908,64.319,140.517,240.071,140.124,264.888,139.988,222.36900000000003,78.94800000000001,131.187,85.93700000000001,207.521,84.176,197.30200000000002,87.514,119.131,72.81,93.867,75.875,209.73,74.749,237.12599999999998,131.851,223.93099999999998,170.773,223.015,117.95100000000001,98.556,152.275,122.57700000000001,64.565,181.851,139.78,241.59799999999998,146.159,83.086,161.149,231.775,109.928,104.904,120.29700000000001,139.109,118.74700000000001
