TimesH,Frame,NoMissing,111,111,122,122,142,142,173,173,176,176,179,179,181,181,184,184,185,185,186,186,187,187,195,195,208,208,210,210,219,219,221,221,222,222,225,225,228,228,229,229,230,230,238,238,248,248,249,249,251,251,254,254,256,256,263,263,266,266,271,271,273,273,280,280,285,285,288,288,290,290,296,296,305,305,455,455
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
111.5,446.0,,94.066,122.64,165.80700000000002,114.851,147.243,144.679,131.952,157.931,145.85299999999998,160.811,237.16299999999998,159.474,309.33,163.293,127.45299999999999,148.765,121.74700000000001,146.775,215.614,153.232,228.87400000000002,150.014,247.717,154.463,128.237,174.09900000000002,79.539,175.34900000000002,264.678,163.925,225.00099999999998,168.523,93.167,168.696,210.558,166.39,247.665,167.046,120.399,181.345,285.121,180.355,54.725,187.16299999999998,306.861,174.55,261.559,175.34799999999998,51.38,179.051,69.37,179.25099999999998,294.94,179.00900000000001,257.818,192.172,237.602,195.305,119.60799999999999,196.865,256.91700000000003,201.55900000000003,229.801,190.451,138.644,191.606,108.14399999999999,189.793,277.86400000000003,191.72799999999998,73.13600000000001,207.812,288.494,195.773,253.373,151.188
111.75,447.0,,94.208,122.663,165.815,114.854,147.245,144.704,131.934,157.911,145.893,160.817,237.185,159.483,309.28,163.401,127.462,148.755,121.78200000000001,146.78,215.63299999999998,153.14700000000002,228.826,150.009,247.705,154.406,128.132,174.12,79.506,175.31900000000002,264.702,163.921,225.046,168.49099999999999,93.16799999999999,168.713,210.59799999999998,166.416,247.655,167.037,120.43799999999999,181.37,285.06,180.229,54.739,187.153,306.901,174.483,261.599,175.11599999999999,51.403999999999996,179.078,69.355,179.196,294.964,179.019,257.802,192.16400000000002,237.59799999999998,195.313,119.581,196.764,256.936,201.56900000000002,229.761,190.428,138.64,191.605,108.09899999999999,189.801,277.822,191.75099999999998,73.155,207.815,288.45099999999996,195.77700000000002,253.343,151.17700000000002
112.0,448.0,,94.126,122.564,165.80900000000003,114.85,147.252,144.741,131.934,157.891,145.881,160.845,237.18900000000002,159.465,309.20799999999997,163.359,127.47399999999999,148.77100000000002,121.77600000000001,146.792,215.675,153.196,228.834,150.025,247.797,154.467,128.186,174.122,79.488,175.345,264.66900000000004,163.86700000000002,225.007,168.50799999999998,93.175,168.726,210.541,166.394,247.71400000000003,167.049,120.42,181.375,285.01,180.187,54.568000000000005,187.11599999999999,306.827,174.488,261.598,175.014,51.497,179.146,69.3,179.19299999999998,294.933,179.021,257.8,192.162,237.595,195.325,119.56,196.83700000000002,256.902,201.553,229.65099999999998,190.45,138.662,191.608,108.13,189.80900000000003,277.83799999999997,191.738,73.033,207.83599999999998,288.504,195.75,253.333,151.162
112.25,449.0,,94.15,122.613,165.808,114.83200000000001,147.3,144.732,131.922,157.892,145.945,160.804,237.178,159.55100000000002,309.117,163.342,127.39299999999999,148.757,121.78299999999999,146.792,215.541,153.16299999999998,228.77,149.987,247.826,154.41299999999998,128.238,174.11,79.55199999999999,175.321,264.659,163.873,225.005,168.503,93.171,168.722,210.50599999999997,166.33900000000003,247.706,167.077,120.421,181.375,284.991,180.136,54.63399999999999,187.105,306.78700000000003,174.50099999999998,261.606,175.12900000000002,51.466,179.169,69.33,179.27599999999998,294.908,179.024,257.813,192.15599999999998,237.548,195.36700000000002,119.485,196.753,256.888,201.516,229.65200000000002,190.44299999999998,138.68200000000002,191.61,108.09700000000001,189.815,277.839,191.74400000000003,73.012,207.833,288.54200000000003,195.734,253.29,151.209
112.5,450.0,,94.06700000000001,122.682,165.82,114.836,147.185,144.72799999999998,131.893,157.863,145.966,160.722,237.172,159.463,309.16900000000004,163.407,127.37,148.77200000000002,121.795,146.79,215.59400000000002,153.122,228.77200000000002,149.969,247.74900000000002,154.466,128.222,174.111,79.57300000000001,175.266,264.64,163.862,225.0,168.516,93.178,168.722,210.445,166.303,247.708,167.12,120.42399999999999,181.38299999999998,284.935,180.051,54.617,187.095,306.844,174.55700000000002,261.591,175.15900000000002,51.368,179.16099999999997,69.335,179.187,294.874,179.02599999999998,257.79900000000004,192.15099999999998,237.512,195.37900000000002,119.51899999999999,196.91,256.829,201.511,229.655,190.42,138.686,191.602,108.125,189.826,277.85200000000003,191.71900000000002,73.039,207.862,288.52,195.775,253.271,151.257
112.75,451.0,,94.065,122.65700000000001,165.83,114.831,147.18,144.72899999999998,131.905,157.852,146.03799999999998,160.73,237.12400000000002,159.499,309.17900000000003,163.365,127.419,148.719,121.773,146.80200000000002,215.61,153.13,228.824,149.953,247.745,154.43200000000002,128.151,174.11700000000002,79.633,175.234,264.64599999999996,163.834,224.986,168.503,93.18,168.72400000000002,210.49099999999999,166.301,247.668,167.067,120.411,181.386,284.92400000000004,180.143,54.433,187.072,306.851,174.565,261.613,175.11900000000003,51.37,179.179,69.36399999999999,179.123,294.851,179.02599999999998,257.809,192.153,237.558,195.354,119.491,196.933,256.845,201.488,229.57,190.47299999999998,138.67,191.58900000000003,108.124,189.825,277.835,191.74099999999999,73.02600000000001,207.90400000000002,288.51,195.78099999999998,253.257,151.20600000000002
113.0,452.0,,94.014,122.65299999999999,165.83700000000002,114.84200000000001,147.187,144.72,131.92,157.857,146.024,160.744,237.06599999999997,159.541,309.217,163.453,127.46,148.697,121.78200000000001,146.793,215.513,153.188,228.87900000000002,149.965,247.765,154.437,128.125,174.12400000000002,79.61399999999999,175.24,264.553,163.796,225.01,168.486,93.163,168.738,210.52900000000002,166.31900000000002,247.706,167.049,120.43299999999999,181.37900000000002,284.899,180.076,54.417,187.018,306.851,174.49900000000002,261.597,175.192,51.409,179.208,69.314,178.96900000000002,294.85200000000003,179.02900000000002,257.818,192.15,237.502,195.40400000000002,119.488,197.00599999999997,256.842,201.468,229.582,190.46099999999998,138.667,191.595,108.131,189.824,277.863,191.72799999999998,72.954,207.896,288.52299999999997,195.78799999999998,253.24099999999999,151.178
113.25,453.0,,94.005,122.664,165.84599999999998,114.831,147.17700000000002,144.683,131.911,157.86700000000002,145.97899999999998,160.792,237.032,159.512,309.188,163.434,127.469,148.566,121.78299999999999,146.795,215.519,153.155,228.905,149.944,247.775,154.399,128.113,174.115,79.571,175.25099999999998,264.503,163.749,224.993,168.472,93.152,168.725,210.50099999999998,166.295,247.64700000000002,167.06,120.402,181.37900000000002,284.904,180.047,54.375,186.987,306.902,174.476,261.61400000000003,175.196,51.321000000000005,179.24,69.328,178.958,294.832,179.03599999999997,257.819,192.143,237.50099999999998,195.418,119.46,196.958,256.82599999999996,201.459,229.607,190.425,138.673,191.58700000000002,108.15100000000001,189.842,277.83099999999996,191.739,72.961,207.85,288.585,195.87900000000002,253.28799999999998,151.16899999999998
113.5,454.0,,94.039,122.635,165.824,114.823,147.126,144.636,131.906,157.83,146.015,160.779,237.043,159.519,309.147,163.408,127.42299999999999,148.609,121.73700000000001,146.792,215.503,153.171,228.859,149.915,247.74599999999998,154.415,128.11,174.13,79.607,175.215,264.555,163.747,224.984,168.422,93.149,168.72,210.532,166.25599999999997,247.66400000000002,167.06799999999998,120.376,181.375,284.901,179.919,54.338,186.983,306.791,174.521,261.618,175.24,51.442,179.321,69.383,178.96400000000003,294.83,179.03099999999998,257.806,192.136,237.50400000000002,195.399,119.45,196.894,256.861,201.44400000000002,229.641,190.372,138.667,191.58900000000003,108.169,189.82299999999998,277.827,191.745,72.937,207.803,288.66200000000003,195.83599999999998,253.25799999999998,151.17700000000002
113.75,455.0,,93.98299999999999,122.67200000000001,165.831,114.795,147.118,144.667,131.887,157.815,146.079,160.765,237.063,159.476,309.154,163.351,127.479,148.613,121.757,146.761,215.59599999999998,153.172,228.825,149.901,247.705,154.398,128.139,174.113,79.58800000000001,175.179,264.603,163.743,224.99200000000002,168.40400000000002,93.141,168.729,210.505,166.285,247.648,167.054,120.44,181.386,284.874,179.81099999999998,54.32899999999999,186.965,306.873,174.49599999999998,261.598,175.141,51.485,179.355,69.346,178.98,294.837,179.019,257.8,192.12,237.49200000000002,195.426,119.426,196.68400000000003,256.776,201.44799999999998,229.608,190.393,138.67,191.592,108.164,189.81900000000002,277.855,191.733,72.876,207.81,288.658,195.78900000000002,253.268,151.154
114.0,456.0,,94.00299999999999,122.726,165.829,114.794,147.08100000000002,144.649,131.887,157.858,146.119,160.753,237.03799999999998,159.442,309.157,163.379,127.44,148.57399999999998,121.81200000000001,146.714,215.607,153.125,228.80200000000002,149.834,247.715,154.36,128.143,174.118,79.581,175.195,264.63,163.765,224.997,168.405,93.149,168.74599999999998,210.50099999999998,166.25099999999998,247.62900000000002,166.985,120.42299999999999,181.394,284.809,179.829,54.288000000000004,186.949,306.781,174.55,261.585,175.054,51.442,179.30200000000002,69.373,179.00900000000001,294.857,179.012,257.8,192.107,237.488,195.43599999999998,119.40700000000001,196.577,256.76599999999996,201.451,229.61,190.42700000000002,138.689,191.581,108.185,189.81400000000002,277.843,191.74099999999999,72.87100000000001,207.8,288.644,195.787,253.257,151.136
114.25,457.0,,93.985,122.73899999999999,165.82,114.758,147.191,144.661,131.879,157.833,146.108,160.78,237.003,159.43,309.172,163.329,127.491,148.613,121.865,146.68,215.641,153.139,228.812,149.791,247.722,154.333,128.113,174.145,79.582,175.17,264.657,163.696,225.00599999999997,168.4,93.14299999999999,168.75,210.44400000000002,166.247,247.563,166.91400000000002,120.426,181.40200000000002,284.847,179.775,54.349,186.957,306.753,174.565,261.572,174.97099999999998,51.483000000000004,179.283,69.316,178.94099999999997,294.862,178.99,257.79200000000003,192.104,237.532,195.40099999999998,119.402,196.53599999999997,256.842,201.465,229.63299999999998,190.415,138.688,191.56400000000002,108.198,189.796,277.841,191.752,72.84,207.78900000000002,288.673,195.77599999999998,253.282,151.16299999999998
114.5,458.0,,93.993,122.77,165.821,114.75399999999999,147.274,144.684,131.911,157.846,146.11,160.81,236.96200000000002,159.407,309.159,163.226,127.50299999999999,148.667,121.84200000000001,146.715,215.683,153.22299999999998,228.83700000000002,149.787,247.75099999999998,154.339,128.089,174.145,79.515,175.197,264.677,163.704,225.025,168.389,93.12100000000001,168.75,210.445,166.24599999999998,247.623,166.86700000000002,120.469,181.421,284.82,179.755,54.318000000000005,186.94,306.79200000000003,174.468,261.547,174.953,51.43,179.232,69.267,178.81400000000002,294.858,178.99,257.797,192.09900000000002,237.53400000000002,195.377,119.37200000000001,196.453,256.872,201.459,229.666,190.405,138.67700000000002,191.547,108.24700000000001,189.803,277.855,191.763,72.811,207.791,288.663,195.77200000000002,253.202,151.249
114.75,459.0,,93.939,122.71799999999999,165.82299999999998,114.758,147.231,144.691,131.857,157.83700000000002,146.113,160.83,236.90599999999998,159.376,309.086,163.461,127.50299999999999,148.583,121.875,146.658,215.747,153.16899999999998,228.864,149.796,247.77900000000002,154.342,128.145,174.139,79.51100000000001,175.199,264.591,163.708,225.005,168.38299999999998,93.111,168.773,210.44,166.245,247.597,166.843,120.463,181.424,284.814,179.893,54.354,186.945,306.818,174.484,261.543,175.067,51.398999999999994,179.195,69.248,178.843,294.845,178.99900000000002,257.813,192.09599999999998,237.507,195.39,119.43700000000001,196.533,256.857,201.484,229.68099999999998,190.405,138.671,191.547,108.236,189.80599999999998,277.85,191.798,72.80199999999999,207.775,288.704,195.793,253.185,151.243
115.0,460.0,,94.052,122.7,165.797,114.756,147.22299999999998,144.725,131.835,157.803,146.149,160.925,236.854,159.334,308.949,163.609,127.48299999999999,148.645,121.848,146.66,215.726,153.122,228.765,149.80700000000002,247.828,154.32,128.16,174.15,79.508,175.17,264.59,163.65,225.015,168.355,93.10600000000001,168.787,210.37400000000002,166.199,247.53099999999998,166.81799999999998,120.446,181.45,284.829,179.942,54.368,186.97099999999998,306.923,174.458,261.561,175.02700000000002,51.438,179.243,69.282,178.81,294.844,179.00099999999998,257.82099999999997,192.09599999999998,237.50400000000002,195.351,119.45,196.525,256.815,201.48,229.695,190.40900000000002,138.683,191.52700000000002,108.219,189.82,277.863,191.763,72.867,207.715,288.709,195.81099999999998,253.158,151.205
115.25,461.0,,94.117,122.741,165.817,114.742,147.216,144.711,131.785,157.732,146.10399999999998,160.967,236.835,159.3,308.94,163.592,127.46700000000001,148.569,121.89399999999999,146.62,215.725,153.035,228.81900000000002,149.803,247.796,154.27200000000002,128.179,174.15200000000002,79.468,175.175,264.56,163.614,225.028,168.345,93.118,168.764,210.424,166.149,247.438,166.86900000000003,120.43799999999999,181.43400000000003,284.85400000000004,179.924,54.373000000000005,186.984,306.842,174.39700000000002,261.58,175.013,51.434,179.22,69.34,178.82299999999998,294.82599999999996,179.00400000000002,257.823,192.09400000000002,237.49099999999999,195.305,119.439,196.541,256.841,201.497,229.69799999999998,190.42700000000002,138.687,191.52700000000002,108.209,189.82299999999998,277.814,191.791,72.834,207.783,288.745,195.84599999999998,253.132,151.238
115.5,462.0,,94.116,122.728,165.808,114.72399999999999,147.217,144.71200000000002,131.741,157.725,146.11,160.965,236.852,159.257,308.888,163.694,127.488,148.583,121.861,146.597,215.699,153.043,228.898,149.829,247.778,154.27700000000002,128.18,174.138,79.428,175.18900000000002,264.64599999999996,163.642,225.076,168.34900000000002,93.119,168.762,210.395,166.157,247.71,166.7,120.464,181.447,284.876,179.93200000000002,54.352,186.97099999999998,306.872,174.378,261.626,175.018,51.431999999999995,179.271,69.357,178.84400000000002,294.849,179.007,257.82599999999996,192.08599999999998,237.44,195.305,119.383,196.477,256.856,201.475,229.722,190.43599999999998,138.664,191.53,108.21,189.80200000000002,277.77,191.83599999999998,72.889,207.81099999999998,288.657,195.79,253.217,151.112
115.75,463.0,,94.096,122.71700000000001,165.799,114.71600000000001,147.219,144.703,131.702,157.703,146.101,160.981,236.852,159.22799999999998,308.939,163.674,127.449,148.546,121.854,146.575,215.52599999999998,153.049,228.88299999999998,149.85299999999998,247.75099999999998,154.285,128.155,174.138,79.404,175.204,264.616,163.612,225.09400000000002,168.327,93.115,168.774,210.456,166.168,247.817,166.65,120.46799999999999,181.459,284.902,179.903,54.305,186.923,306.791,174.335,261.58799999999997,174.885,51.303000000000004,179.27200000000002,69.369,178.821,294.868,179.00400000000002,257.797,192.084,237.46099999999998,195.27700000000002,119.443,196.524,256.848,201.46,229.75,190.457,138.678,191.523,108.18700000000001,189.80700000000002,277.75,191.81099999999998,72.829,207.80200000000002,288.685,195.78799999999998,253.19299999999998,151.202
116.0,464.0,,94.165,122.756,165.812,114.708,147.219,144.666,131.67700000000002,157.696,146.144,161.026,236.833,159.19,308.999,163.591,127.458,148.49,121.925,146.549,215.458,153.03799999999998,228.903,149.871,247.68900000000002,154.279,128.197,174.138,79.369,175.227,264.622,163.594,225.106,168.308,93.098,168.733,210.523,166.12400000000002,247.96599999999998,166.61700000000002,120.48200000000001,181.475,284.894,179.94400000000002,54.257,186.89700000000002,306.84,174.28099999999998,261.58,174.74900000000002,51.441,179.274,69.373,178.8,294.834,178.998,257.783,192.084,237.493,195.28900000000002,119.436,196.4,256.768,201.44099999999997,229.801,190.423,138.67700000000002,191.516,108.225,189.787,277.769,191.83599999999998,72.807,207.796,288.73400000000004,195.81799999999998,253.236,151.178
116.25,465.0,,94.23299999999999,122.81,165.787,114.708,147.269,144.639,131.678,157.679,146.157,161.066,236.832,159.17600000000002,308.94599999999997,163.577,127.47200000000001,148.463,121.88,146.569,215.58,153.05,228.94299999999998,149.8,247.62599999999998,154.285,128.028,174.16099999999997,79.36,175.21900000000002,264.616,163.591,225.101,168.315,93.088,168.753,210.583,166.12400000000002,247.75900000000001,166.699,120.46600000000001,181.465,284.87,179.963,54.281000000000006,186.87599999999998,306.892,174.334,261.51599999999996,174.583,51.356,179.265,69.404,178.799,294.814,179.0,257.784,192.076,237.49400000000003,195.278,119.461,196.37599999999998,256.777,201.438,229.83599999999998,190.43400000000003,138.667,191.521,108.234,189.78799999999998,277.767,191.84400000000002,72.79899999999999,207.799,288.688,195.76,253.269,151.126
116.5,466.0,,94.279,122.819,165.79,114.714,147.304,144.639,131.65,157.71200000000002,146.105,161.05,236.815,159.112,309.013,163.486,127.43299999999999,148.531,121.985,146.507,215.69799999999998,153.076,229.051,149.763,247.649,154.295,128.003,174.169,79.351,175.175,264.632,163.599,225.109,168.32,93.08200000000001,168.757,210.498,166.141,247.775,166.687,120.445,181.479,284.861,179.972,54.301,186.858,306.89599999999996,174.345,261.591,174.608,51.315,179.18599999999998,69.45100000000001,178.834,294.824,178.983,257.814,192.07299999999998,237.55200000000002,195.22799999999998,119.46,196.378,256.781,201.43599999999998,229.84099999999998,190.44400000000002,138.658,191.513,108.223,189.79,277.747,191.86700000000002,72.858,207.808,288.691,195.74900000000002,253.269,150.968
