TimesH,Frame,NoMissing,2,2,10,10,11,11,34,34,35,35,39,39,40,40,42,42,47,47,49,49,52,52,54,54,55,55,57,57,59,59,109,109,111,111,113,113,114,114,115,115,123,123,127,127,133,133,135,135,140,140,141,141,143,143,144,144,146,146,148,148,149,149,152,152,155,155,156,156,157,157,158,158,160,160,161,161,164,164,166,166,168,168,169,169,173,173,176,176,178,178,179,179,185,185,187,187,189,189,191,191,194,194,195,195,197,197,204,204,205,205,207,207,212,212,213,213,214,214,215,215,216,216,217,217,218,218,222,222,224,224,225,225,228,228,231,231,232,232,233,233,264,264,265,265,268,268,269,269,271,271,272,272,273,273,276,276,279,279,280,280,284,284,290,290,297,297,300,300,301,301,369,369,383,383,467,467,475,475,503,503,642,642,664,664,734,734
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
467.5,1870.0,,252.995,103.287,279.35,97.61399999999999,135.1,97.574,229.34599999999998,119.34299999999999,91.251,120.601,195.84099999999998,116.384,217.051,114.175,86.304,114.109,276.019,132.365,153.812,130.205,126.76899999999999,130.491,242.38099999999997,128.024,234.861,126.49799999999999,140.942,127.844,,,103.25399999999999,162.827,63.855,165.80200000000002,149.216,162.882,126.583,161.57399999999998,,,89.53,162.111,120.86200000000001,167.145,239.99599999999998,166.415,290.105,165.826,155.415,175.484,109.081,171.822,118.072,173.55700000000002,49.937,174.71599999999998,146.009,170.81599999999997,34.356,172.89700000000002,300.369,171.062,227.852,168.295,282.008,179.68900000000002,231.127,179.118,224.174,178.757,150.497,178.09,87.021,178.77900000000002,61.126999999999995,179.359,129.928,173.13099999999997,305.347,177.044,73.286,176.65,273.138,174.83599999999998,203.543,137.747,233.558,137.52700000000002,86.73700000000001,137.40200000000002,252.918,136.602,160.06,134.52,271.27299999999997,146.35299999999998,159.202,145.403,112.021,143.865,291.192,143.516,127.962,143.461,219.636,141.50799999999998,151.98,151.869,143.705,146.22299999999998,245.38,147.843,101.125,147.915,95.26700000000001,147.124,296.191,146.924,81.78699999999999,148.488,280.35,147.238,226.27900000000002,146.296,304.608,159.517,76.891,155.55,239.15599999999998,156.935,230.002,155.61700000000002,163.68200000000002,154.81799999999998,253.645,154.795,206.815,153.455,261.758,153.063,287.866,185.644,274.64099999999996,185.579,97.337,184.233,114.685,181.47299999999998,299.744,182.197,252.46400000000003,177.87900000000002,51.729,182.73,93.094,193.75,102.262,192.847,74.50399999999999,191.75599999999997,124.15799999999999,189.408,260.563,185.024,66.812,199.41,147.599,194.896,135.946,193.976,318.769,180.39,62.16,132.952,238.899,121.444,261.673,165.845,93.786,170.021,238.89700000000002,176.59599999999998,61.184,192.122,241.15200000000002,140.55700000000002
467.75,1871.0,,253.02599999999998,103.29799999999999,279.355,97.60700000000001,135.517,97.69,229.33900000000003,119.363,91.21,120.602,195.87099999999998,116.37200000000001,217.035,114.17,86.29700000000001,114.10600000000001,276.013,132.32299999999998,153.785,130.238,126.771,130.485,242.412,127.964,234.93599999999998,126.492,140.93200000000002,127.836,,,103.23100000000001,162.814,63.901,165.821,149.139,162.855,126.575,161.558,,,89.51899999999999,162.15200000000002,120.88600000000001,167.195,239.988,166.393,290.08099999999996,165.801,155.42700000000002,175.493,109.228,171.803,118.09700000000001,173.52700000000002,49.924,174.706,146.014,170.813,34.36,172.94099999999997,300.392,171.033,227.988,168.515,282.001,179.7,231.183,179.175,224.16299999999998,178.718,150.491,178.072,87.001,178.768,61.14,179.328,129.939,173.105,305.35,177.03599999999997,73.3,176.657,273.153,174.834,203.47799999999998,137.685,233.468,137.615,86.787,137.431,252.93599999999998,136.611,160.045,134.578,271.305,146.335,159.141,145.487,112.016,143.852,291.216,143.533,127.913,143.44899999999998,219.637,141.526,151.991,151.85299999999998,143.68,146.234,245.39700000000002,147.836,101.09700000000001,147.899,95.102,147.07,296.209,146.937,81.808,148.562,280.44,147.16,226.31,146.287,304.624,159.511,76.957,155.496,239.139,156.954,229.998,155.623,163.679,154.811,253.649,154.767,206.737,153.516,261.745,153.034,287.871,185.61900000000003,274.634,185.61599999999999,97.277,184.229,114.72,181.46400000000003,299.768,182.183,252.451,177.86900000000003,51.731,182.72299999999998,93.054,193.73,102.257,192.84400000000002,74.492,191.739,124.249,189.359,260.557,185.02599999999998,66.818,199.429,147.593,194.90200000000002,135.976,193.988,318.86,180.415,62.325,132.921,238.896,121.44200000000001,261.693,165.851,93.82799999999999,170.017,238.93200000000002,176.595,61.207,192.109,241.16400000000002,140.53799999999998
468.0,1872.0,,253.05900000000003,103.27600000000001,279.389,97.68299999999999,135.332,97.699,229.303,119.38799999999999,91.189,120.62,195.878,116.417,217.037,114.181,86.322,114.115,276.013,132.322,153.733,130.296,126.76,130.47,242.40599999999998,127.977,234.896,126.538,140.908,127.884,,,103.23700000000001,162.828,63.89,165.85,149.209,162.877,126.584,161.55,,,89.54,162.145,120.87200000000001,167.179,240.011,166.41400000000002,290.061,165.78,155.373,175.521,109.295,171.797,118.115,173.511,49.99100000000001,174.702,146.016,170.824,34.311,172.92,300.434,171.048,227.88,168.41400000000002,281.988,179.697,231.19400000000002,179.188,224.206,178.683,150.496,178.071,87.038,178.794,61.131,179.28900000000002,129.951,173.05700000000002,305.368,177.014,73.334,176.65200000000002,273.139,174.833,203.468,137.575,233.678,137.44,86.791,137.5,252.912,136.547,160.123,134.575,271.32599999999996,146.342,159.216,145.47299999999998,112.035,143.836,291.17400000000004,143.524,127.926,143.458,219.64700000000002,141.537,151.986,151.852,143.68,146.25,245.42,147.829,101.07700000000001,147.888,95.055,147.122,296.221,146.939,81.812,148.53,279.986,147.286,226.34599999999998,146.297,304.621,159.512,76.967,155.475,239.127,156.947,229.997,155.664,163.641,154.786,253.645,154.773,206.695,153.536,261.722,153.05700000000002,287.879,185.59599999999998,274.593,185.61900000000003,97.26100000000001,184.25400000000002,114.697,181.467,299.742,182.166,252.481,177.864,51.72,182.726,93.022,193.701,102.251,192.84599999999998,74.515,191.732,124.176,189.36,260.578,185.00599999999997,66.79,199.43,147.553,194.887,136.011,193.99099999999999,318.88599999999997,180.38299999999998,62.373999999999995,132.881,238.891,121.456,261.70099999999996,165.83599999999998,93.834,169.993,238.93900000000002,176.62400000000002,61.227,192.093,241.202,140.52100000000002
468.25,1873.0,,253.085,103.309,279.372,97.76,135.489,97.515,229.304,119.444,91.179,120.60600000000001,195.88,116.38799999999999,217.044,114.18700000000001,86.337,114.115,275.999,132.304,153.77,130.264,126.762,130.47,242.417,127.99600000000001,234.82,126.54700000000001,140.91899999999998,127.88,215.76,124.801,103.26799999999999,162.812,63.926,165.872,149.262,162.91299999999998,126.569,161.531,,,89.542,162.149,120.88,167.18599999999998,240.01,166.412,290.095,165.794,155.344,175.52200000000002,109.196,171.782,118.169,173.488,49.95399999999999,174.731,146.011,170.834,34.391,172.899,300.408,171.037,227.878,168.33900000000003,282.015,179.69099999999997,231.267,179.238,224.22400000000002,178.657,150.526,178.06099999999998,87.005,178.77900000000002,61.126000000000005,179.275,129.939,173.03400000000002,305.35400000000004,177.00799999999998,73.363,176.62599999999998,273.149,174.813,203.479,137.688,233.822,137.157,86.779,137.403,252.90900000000002,136.535,160.141,134.6,271.35,146.31,159.089,145.504,112.04899999999999,143.80700000000002,291.16900000000004,143.55200000000002,127.885,143.47,219.705,141.543,151.961,151.873,143.66299999999998,146.26,245.36700000000002,147.82,101.105,147.946,95.111,147.158,296.231,146.934,81.801,148.564,279.938,147.298,226.34900000000002,146.291,304.637,159.503,76.958,155.487,239.09900000000002,156.941,229.99599999999998,155.654,163.64600000000002,154.77100000000002,253.62900000000002,154.745,206.71,153.468,261.744,153.06799999999998,287.875,185.58900000000003,274.597,185.622,97.351,184.235,114.715,181.44799999999998,299.71299999999997,182.167,252.50099999999998,177.87900000000002,51.698,182.718,93.005,193.685,102.25299999999999,192.84900000000002,74.517,191.727,124.154,189.375,260.573,184.981,66.78699999999999,199.418,147.507,194.868,135.97899999999998,193.987,318.922,180.34599999999998,62.232,132.82,238.889,121.45100000000001,261.711,165.826,93.87700000000001,169.986,238.925,176.625,61.231,192.071,241.19400000000002,140.471
468.5,1874.0,,253.055,103.311,279.358,97.727,134.998,97.415,229.294,119.352,91.164,120.595,195.88,116.436,217.049,114.17299999999999,86.296,114.125,275.98,132.291,153.717,130.281,126.771,130.459,242.38400000000001,128.0,234.795,126.569,140.947,127.94200000000001,215.757,124.84700000000001,103.28200000000001,162.833,63.931000000000004,165.86,149.264,162.921,126.554,161.512,,,89.54899999999999,162.124,120.90299999999999,167.16099999999997,240.019,166.412,290.099,165.792,155.43200000000002,175.47099999999998,109.199,171.75599999999997,118.15700000000001,173.49599999999998,49.93899999999999,174.743,146.02200000000002,170.843,34.368,172.808,300.422,171.042,227.916,168.34,281.994,179.69,231.239,179.275,224.185,178.68400000000003,150.561,178.07299999999998,86.999,178.734,61.148,179.297,129.958,173.013,305.342,176.997,73.39399999999999,176.623,273.116,174.821,203.46599999999998,137.79399999999998,233.75900000000001,137.22799999999998,86.77799999999999,137.36,252.946,136.589,160.121,134.564,271.346,146.295,159.009,145.529,112.03399999999999,143.793,291.212,143.63299999999998,127.84200000000001,143.44799999999998,219.65400000000002,141.54399999999998,151.968,151.836,143.637,146.254,245.373,147.766,101.133,147.916,95.257,147.162,296.241,146.942,81.774,148.529,280.346,147.165,226.342,146.289,304.637,159.516,76.982,155.476,239.104,156.95,229.976,155.655,163.661,154.74200000000002,253.646,154.733,206.82299999999998,153.415,261.702,153.028,287.844,185.59400000000002,274.496,185.672,97.485,184.43099999999998,114.699,181.451,299.665,182.122,252.518,177.88,51.702,182.725,93.03,193.665,102.272,192.83599999999998,74.512,191.731,124.178,189.30900000000003,260.57,184.967,66.78699999999999,199.40099999999998,147.488,194.83,136.045,194.005,318.91700000000003,180.389,62.302,132.80200000000002,238.896,121.441,261.721,165.84,93.831,169.99099999999999,238.953,176.695,61.21,192.05900000000003,241.234,140.42
468.75,1875.0,,253.046,103.251,279.276,97.684,134.855,97.234,229.295,119.37100000000001,91.193,120.559,195.877,116.43700000000001,217.05,114.162,86.235,114.137,276.005,132.289,153.61700000000002,130.342,126.765,130.44899999999998,242.38400000000001,128.006,234.805,126.55,140.907,127.954,215.88400000000001,124.98899999999999,103.242,162.819,63.966,165.855,149.292,162.905,126.598,161.563,,,89.571,162.159,120.92299999999999,167.19299999999998,240.04,166.435,290.11400000000003,165.775,155.33700000000002,175.547,109.287,171.76,118.165,173.52,49.934,174.75,146.025,170.828,34.455,172.73,300.449,171.035,227.878,168.14700000000002,281.964,179.65400000000002,231.185,179.274,224.192,178.674,150.58,178.03099999999998,86.99799999999999,178.729,61.121,179.293,129.939,173.051,305.357,176.99599999999998,73.405,176.622,273.126,174.81,203.449,137.825,233.834,137.231,86.741,137.395,252.952,136.562,160.156,134.539,271.293,146.252,159.02700000000002,145.525,112.057,143.795,291.23,143.564,127.92,143.313,219.64700000000002,141.506,151.934,151.846,143.626,146.243,245.373,147.746,101.1,147.89,95.209,147.11700000000002,296.241,146.95,81.775,148.501,280.366,147.08,226.368,146.295,304.63,159.52,76.995,155.46200000000002,239.08,156.97299999999998,229.96900000000002,155.667,163.66299999999998,154.69,253.655,154.746,206.80700000000002,153.357,261.74,153.014,287.823,185.61,274.43,185.65599999999998,97.471,184.574,114.69200000000001,181.454,299.64599999999996,182.092,252.525,177.875,51.703,182.71,93.03299999999999,193.674,102.256,192.843,74.514,191.709,124.186,189.31799999999998,260.577,184.951,66.789,199.399,147.477,194.81099999999998,136.05100000000002,193.99099999999999,319.022,180.43900000000002,62.254,132.776,238.882,121.43799999999999,261.703,165.83,93.855,169.985,238.993,176.71200000000002,61.2,192.053,241.25099999999998,140.489
469.0,1876.0,,253.017,103.229,279.222,97.664,134.917,97.09899999999999,229.294,119.311,91.146,120.551,195.84099999999998,116.45700000000001,217.051,114.177,86.21799999999999,114.12,276.015,132.283,153.714,130.352,126.765,130.46,242.32299999999998,128.03799999999998,234.82,126.571,140.858,127.9,215.926,125.116,103.28399999999999,162.819,63.898,165.864,149.24200000000002,162.929,126.59700000000001,161.55700000000002,,,89.585,162.158,120.89299999999999,167.18599999999998,240.05700000000002,166.458,290.107,165.753,155.343,175.548,109.279,171.727,118.179,173.489,49.911,174.71599999999998,146.028,170.81799999999998,34.442,172.713,300.464,171.019,227.907,168.15900000000002,281.949,179.65599999999998,231.09799999999998,179.218,224.138,178.71200000000002,150.572,178.04,86.975,178.662,61.145,179.29,129.963,172.99599999999998,305.33099999999996,177.003,73.391,176.632,273.128,174.803,203.47,137.803,233.808,137.415,86.723,137.45600000000002,252.905,136.545,160.215,134.496,271.314,146.269,159.001,145.56,112.06200000000001,143.783,291.27099999999996,143.605,127.944,143.276,219.662,141.502,152.005,151.911,143.642,146.239,245.31,147.733,101.094,147.884,95.244,147.157,296.242,146.94799999999998,81.785,148.567,279.57599999999996,147.205,226.36,146.319,304.619,159.55100000000002,77.0,155.435,239.046,157.0,229.919,155.695,163.69799999999998,154.67600000000002,253.644,154.718,206.794,153.35299999999998,261.762,153.023,287.844,185.581,274.43,185.68599999999998,97.446,184.717,114.65899999999999,181.452,299.623,182.06799999999998,252.52599999999998,177.885,51.725,182.72299999999998,93.005,193.65200000000002,102.26299999999999,192.858,74.516,191.71200000000002,124.14,189.30900000000003,260.58,184.94099999999997,66.774,199.408,147.475,194.804,135.986,193.937,319.028,180.362,61.96,132.731,238.91299999999998,121.45299999999999,261.687,165.825,93.85799999999999,169.99400000000003,239.045,176.757,61.198,192.053,241.16099999999997,140.497
469.25,1877.0,,252.95,103.275,279.23900000000003,97.65700000000001,134.84,97.191,229.355,119.249,91.103,120.545,195.85,116.441,217.05900000000003,114.196,86.178,114.146,275.99,132.278,153.64600000000002,130.42600000000002,126.74799999999999,130.446,242.28799999999998,128.08100000000002,234.74099999999999,126.609,140.893,127.762,,,103.31299999999999,162.793,63.853,165.892,149.273,162.88299999999998,126.58,161.549,,,89.64200000000001,162.162,120.881,167.22,240.05200000000002,166.46099999999998,290.092,165.736,155.321,175.54,109.435,171.701,118.189,173.46200000000002,49.913000000000004,174.71400000000003,146.015,170.80599999999998,34.495,172.658,300.449,171.0,227.986,168.235,281.948,179.649,231.05200000000002,179.24200000000002,224.127,178.71900000000002,150.589,178.042,86.969,178.645,61.117,179.315,129.969,172.96200000000002,305.311,176.984,73.369,176.62599999999998,273.14,174.799,203.452,137.759,233.82,137.494,86.706,137.498,252.93200000000002,136.576,160.221,134.494,271.30400000000003,146.246,159.10399999999998,145.509,112.051,143.764,291.245,143.547,127.925,143.27,219.64,141.488,151.97299999999998,151.898,143.63,146.221,245.305,147.76,101.11399999999999,147.874,95.486,147.139,296.237,146.946,81.72399999999999,148.505,279.574,147.19799999999998,226.324,146.31,304.618,159.58,76.998,155.42700000000002,239.055,156.988,229.9,155.64700000000002,163.664,154.748,253.66,154.702,206.75599999999997,153.375,261.707,152.96200000000002,287.849,185.56,274.394,185.688,97.40799999999999,184.88,114.663,181.457,299.594,182.07299999999998,252.535,177.873,51.708999999999996,182.722,93.031,193.653,102.257,192.855,74.528,191.705,124.169,189.31099999999998,260.591,184.937,66.789,199.418,147.501,194.83900000000003,136.002,193.959,319.057,180.328,61.731,132.71200000000002,238.90599999999998,121.417,261.694,165.812,93.911,169.96,239.013,176.745,61.165,192.043,241.203,140.516
469.5,1878.0,,253.01,103.24799999999999,279.245,97.625,134.879,97.113,229.35299999999998,119.14,91.14299999999999,120.537,195.894,116.40899999999999,217.032,114.17200000000001,86.19200000000001,114.149,275.999,132.243,153.47899999999998,130.541,126.749,130.45600000000002,242.262,128.054,234.77900000000002,126.625,140.886,127.708,,,103.31200000000001,162.781,63.867,165.89700000000002,149.281,162.857,126.595,161.539,,,89.65799999999999,162.178,120.87799999999999,167.234,240.035,166.442,290.08299999999997,165.74200000000002,155.306,175.584,109.31299999999999,171.72799999999998,118.176,173.438,49.912,174.696,146.029,170.812,34.57,172.625,300.452,170.988,227.854,167.987,281.973,179.632,231.032,179.28400000000002,224.113,178.745,150.59799999999998,178.016,86.985,178.68,61.093,179.303,129.98,172.916,305.323,176.967,73.361,176.615,273.149,174.8,203.40599999999998,137.655,234.005,137.485,86.693,137.511,252.94799999999998,136.578,160.238,134.496,271.32599999999996,146.283,159.07299999999998,145.566,112.065,143.749,291.221,143.653,127.962,143.285,219.59599999999998,141.509,151.997,151.938,143.618,146.16299999999998,245.266,147.776,101.12899999999999,147.903,95.427,147.089,296.244,146.95600000000002,81.755,148.52,279.781,147.148,226.36700000000002,146.314,304.62,159.58100000000002,77.002,155.416,239.033,156.993,229.915,155.634,163.61,154.679,253.646,154.707,206.703,153.35,261.78700000000003,152.966,287.851,185.55,274.404,185.69099999999997,97.48299999999999,184.86700000000002,114.65799999999999,181.44099999999997,299.54,182.06599999999997,252.53799999999998,177.857,51.691,182.72,93.025,193.62900000000002,102.243,192.84599999999998,74.5,191.705,124.156,189.33700000000002,260.577,184.96599999999998,66.797,199.38,147.51,194.834,135.96200000000002,193.935,319.14099999999996,180.235,61.846000000000004,132.696,238.917,121.434,261.693,165.821,93.913,169.982,239.07299999999998,176.77,61.159,192.045,241.225,140.561
469.75,1879.0,,253.012,103.236,279.276,97.684,134.879,97.084,229.39,119.131,91.16,120.565,195.891,116.399,217.048,114.178,86.191,114.15700000000001,275.996,132.246,153.47299999999998,130.628,126.774,130.461,242.204,128.053,234.713,126.616,140.911,127.788,,,103.288,162.752,63.832,165.9,149.259,162.91899999999998,126.56700000000001,161.496,,,89.677,162.205,120.815,167.22400000000002,240.032,166.426,290.073,165.73,155.336,175.563,109.324,171.709,118.139,173.41400000000002,49.907,174.666,146.031,170.80599999999998,34.571,172.61700000000002,300.45,170.954,227.834,167.933,281.97,179.604,231.014,179.192,224.09400000000002,178.72,150.595,178.00099999999998,87.022,178.668,61.093,179.3,129.969,172.91,305.324,176.93200000000002,73.352,176.572,273.147,174.78599999999997,203.355,137.653,233.835,137.674,86.646,137.502,252.93099999999998,136.556,160.257,134.475,271.298,146.282,159.003,145.625,112.087,143.761,291.182,143.585,127.956,143.279,219.6,141.5,152.05,151.964,143.613,146.207,245.23,147.774,101.132,147.936,95.41799999999999,147.112,296.24,146.966,81.738,148.459,279.726,147.14,226.32,146.317,304.621,159.58700000000002,77.009,155.41899999999998,239.013,157.00799999999998,229.907,155.634,163.635,154.69,253.648,154.714,206.61700000000002,153.349,261.85400000000004,152.961,287.827,185.565,274.39,185.692,,,114.669,181.426,299.557,182.06599999999997,252.551,177.864,51.7,182.71400000000003,93.014,193.635,102.251,192.832,74.529,191.69400000000002,124.103,189.31400000000002,260.6,184.928,66.795,199.362,147.512,194.821,135.909,193.91,319.158,180.263,62.066,132.751,238.877,121.419,261.68,165.835,93.90799999999999,169.952,239.09599999999998,176.75900000000001,61.125,192.02700000000002,241.238,140.59
