TimesH,Frame,NoMissing,24,24,29,29,248,248,304,304,306,306,309,309,313,313,316,316,318,318,319,319,324,324,325,325,338,338,350,350,352,352,354,354,362,362,363,363,366,366,373,373,375,375,376,376,377,377,378,378,381,381,386,386,387,387,390,390,391,391,393,393,398,398,403,403,404,404,413,413,414,414,415,415,416,416,424,424,425,425,427,427,428,428,431,431,432,432,434,434,435,435,444,444,445,445,447,447,448,448,456,456,458,458,459,459,460,460,461,461,466,466,469,469,470,470,472,472,485,485,486,486,491,491,503,503,507,507,508,508,509,509,510,510,512,512,516,516,518,518,522,522,526,526,532,532,543,543,549,549,562,562,569,569,576,576,582,582,950,950,980,980,1091,1091,1460,1460,1570,1570,1820,1820,2348,2348
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
134.25,537.0,,110.137,245.172,242.584,228.575,272.82599999999996,93.9,121.458,133.221,172.585,132.74,109.611,137.124,124.663,141.796,174.253,139.659,224.22099999999998,147.957,271.217,140.063,243.64,147.08,166.954,144.458,271.072,118.301,269.184,124.491,243.885,126.13,261.695,128.679,229.15200000000002,161.967,264.509,162.835,254.424,164.34900000000002,240.8,166.957,110.01299999999999,168.292,136.724,167.954,80.65899999999999,169.533,284.195,169.90599999999998,266.096,171.43200000000002,229.50400000000002,170.53799999999998,286.427,148.947,107.992,150.812,171.014,152.44899999999998,253.86599999999999,151.697,115.586,153.007,242.112,153.034,292.547,154.583,258.639,157.752,280.54900000000004,157.407,148.78,158.82,131.07,184.484,282.236,187.8,288.971,186.963,221.46400000000003,184.87400000000002,312.57,189.301,109.27600000000001,188.954,296.839,187.40099999999998,155.336,190.114,267.154,189.83900000000003,229.325,191.765,121.464,189.21599999999998,124.225,170.953,143.134,174.842,167.13,176.588,228.895,178.579,275.14099999999996,178.377,88.199,178.657,112.64,180.451,177.68200000000002,178.40099999999998,240.669,181.768,120.954,181.525,99.969,182.21099999999998,281.58099999999996,208.372,292.672,205.674,100.464,209.27900000000002,149.803,212.81,140.361,194.87900000000002,173.387,194.793,259.531,193.62400000000002,276.19599999999997,194.187,105.74600000000001,195.234,234.62099999999998,198.986,152.414,198.81599999999997,143.27700000000002,199.519,,,114.09299999999999,205.872,125.881,219.62099999999998,135.47299999999998,223.424,167.452,224.227,114.23299999999999,219.537,161.744,216.417,140.243,215.623,262.052,209.983,125.573,202.785,172.123,171.885,138.234,152.045,342.995,203.207,246.679,175.94099999999997,272.297,162.101
134.5,538.0,,110.225,245.17700000000002,242.447,228.63400000000001,272.813,93.904,121.43799999999999,133.237,172.615,132.714,109.598,137.174,124.834,141.715,174.261,139.563,224.55200000000002,147.874,271.195,140.054,243.679,147.127,166.98,144.43200000000002,271.056,118.32799999999999,269.149,124.559,243.877,126.126,261.7,128.685,229.203,161.982,264.399,162.684,254.398,164.27599999999998,240.815,166.94400000000002,109.90100000000001,168.447,136.69,167.926,80.628,169.502,284.182,169.887,266.08099999999996,171.40099999999998,229.361,170.65900000000002,286.403,149.02,107.975,150.813,171.02,152.45600000000002,253.83599999999998,151.724,115.588,152.996,242.112,153.016,292.558,154.58700000000002,258.629,157.744,280.534,157.424,148.734,158.871,131.02100000000002,184.505,282.212,187.821,288.928,186.93,221.255,184.97099999999998,312.543,189.19099999999997,109.285,188.924,296.822,187.43599999999998,155.382,190.104,267.156,189.835,229.36,191.642,121.47200000000001,189.19299999999998,124.227,170.959,143.14700000000002,174.83,167.074,176.57,228.919,178.55200000000002,275.507,178.37400000000002,88.12799999999999,178.923,112.654,180.43099999999998,177.547,178.247,240.673,181.77599999999998,120.919,181.52599999999998,100.00299999999999,182.233,281.568,208.375,292.70799999999997,205.65900000000002,100.48200000000001,209.28799999999998,149.844,212.78799999999998,140.329,194.865,173.38,194.82299999999998,259.587,193.669,276.171,194.173,105.789,195.22400000000002,234.649,199.00799999999998,152.431,198.80700000000002,143.287,199.477,,,114.09100000000001,205.873,125.824,219.544,135.476,223.407,167.49599999999998,224.24599999999998,114.10799999999999,219.58599999999998,161.73,216.452,140.208,215.62599999999998,261.987,209.946,125.48899999999999,202.828,172.222,171.90599999999998,138.266,152.063,342.94800000000004,203.243,246.65,175.94,272.297,162.094
134.75,539.0,,110.22200000000001,245.18400000000003,242.47099999999998,228.64,272.816,93.897,121.514,133.276,172.63299999999998,132.749,109.585,137.17,124.867,141.681,174.25,139.645,224.53099999999998,147.835,271.242,140.172,243.67,147.13299999999998,167.05599999999998,144.437,271.091,118.29700000000001,269.098,124.493,243.872,126.148,261.694,128.664,229.142,161.985,264.25,162.496,254.231,164.171,240.85,166.92700000000002,109.772,168.704,136.722,167.917,80.553,169.483,284.195,169.877,266.087,171.375,229.42700000000002,170.6,286.547,148.983,107.978,150.83700000000002,171.025,152.40200000000002,253.838,151.817,115.601,152.987,242.107,153.056,292.569,154.564,258.803,157.77100000000002,280.54,157.422,148.786,158.936,131.03799999999998,184.50900000000001,282.247,187.81599999999997,288.918,186.98,221.30599999999998,184.963,312.628,189.209,109.29,188.919,296.726,187.424,155.375,190.144,267.158,189.80200000000002,229.59900000000002,191.424,121.441,189.17,124.221,170.942,143.196,174.81400000000002,167.081,176.56,228.877,178.50099999999998,270.76,179.07299999999998,88.12700000000001,178.792,112.66799999999999,180.43099999999998,177.481,178.30700000000002,240.685,181.768,120.931,181.517,99.95100000000001,182.217,281.58299999999997,208.37099999999998,292.705,205.68900000000002,100.50200000000001,209.30900000000003,149.756,212.74099999999999,140.349,194.887,173.405,194.80700000000002,259.593,193.66,276.101,194.13,105.789,195.22400000000002,234.581,199.005,152.438,198.775,143.28,199.43099999999998,,,114.094,205.872,125.885,219.63099999999997,135.491,223.407,167.483,224.245,114.115,219.672,161.696,216.476,140.252,215.646,261.985,209.928,125.48700000000001,202.838,172.16099999999997,171.75099999999998,138.328,152.085,342.968,203.19400000000002,246.65599999999998,175.91400000000002,272.3,162.102
135.0,540.0,,110.23100000000001,245.173,242.475,228.71599999999998,272.812,93.89,121.485,133.285,172.606,132.761,109.555,137.16299999999998,124.809,141.499,174.27700000000002,139.558,224.513,147.542,271.14,140.014,243.66,147.113,167.076,144.436,271.075,118.31,269.07099999999997,124.56,243.889,126.098,261.677,128.666,229.088,161.981,264.188,162.475,254.403,164.243,240.90200000000002,166.847,109.85600000000001,168.597,136.687,167.928,80.631,169.53099999999998,284.19,169.88400000000001,266.143,171.3,229.325,170.567,286.539,149.024,107.973,150.814,170.99200000000002,152.45600000000002,253.864,151.724,115.584,152.99,242.115,153.025,292.548,154.554,258.743,157.763,280.586,157.415,148.721,158.885,131.023,184.502,282.248,187.822,288.95,186.977,221.31,184.916,312.746,189.19,109.31200000000001,188.921,296.747,187.43900000000002,155.365,190.187,267.107,189.831,229.61599999999999,191.43200000000002,121.461,189.102,124.219,170.93,143.194,174.812,167.023,176.49,228.78,178.476,275.601,178.362,88.096,178.687,112.675,180.455,177.476,178.273,240.713,181.729,120.932,181.524,99.956,182.185,281.623,208.357,292.687,205.697,100.501,209.298,149.744,212.718,140.35,194.903,173.475,194.791,259.623,193.64,276.009,194.092,105.789,195.22799999999998,234.636,198.99200000000002,152.436,198.75900000000001,143.27,199.43099999999998,,,114.094,205.868,125.884,219.628,135.47899999999998,223.386,167.488,224.24599999999998,113.95100000000001,219.91,161.649,216.497,140.32399999999998,215.66299999999998,262.004,209.87,125.499,202.83700000000002,172.239,171.695,138.319,152.094,342.884,202.963,246.62099999999998,175.915,272.316,162.086
135.25,541.0,,110.17200000000001,245.15599999999998,242.482,228.672,272.818,93.885,121.501,133.306,172.65599999999998,132.795,109.581,137.114,124.831,141.675,174.27,139.597,224.174,147.482,271.07,140.107,243.658,147.045,167.025,144.468,271.108,118.288,269.101,124.67299999999999,243.805,126.09100000000001,261.652,128.651,229.097,161.92600000000002,264.188,162.433,254.49200000000002,164.351,240.915,166.827,110.193,168.382,136.678,167.89700000000002,80.638,169.40200000000002,284.191,169.90400000000002,266.184,171.27599999999998,229.327,170.389,286.54200000000003,149.034,107.95100000000001,150.829,170.97299999999998,152.42600000000002,253.957,151.658,115.585,152.993,242.13400000000001,153.043,292.54,154.56,258.834,157.747,280.638,157.458,148.73,158.931,131.014,184.50799999999998,282.241,187.803,288.982,186.94799999999998,221.429,185.076,312.726,189.187,109.351,188.892,296.844,187.479,155.266,190.222,267.115,189.81400000000002,229.468,191.607,121.456,189.092,124.198,170.895,143.191,174.82299999999998,167.093,176.50099999999998,228.71599999999998,178.47,275.226,178.394,88.088,178.78900000000002,112.679,180.449,177.045,177.957,240.725,181.74599999999998,120.93799999999999,181.515,99.98100000000001,182.169,281.637,208.365,292.69,205.68400000000003,100.48299999999999,209.31099999999998,149.79399999999998,212.523,140.31,194.888,173.49900000000002,194.708,259.63599999999997,193.653,275.915,194.03900000000002,105.76799999999999,195.243,234.582,198.986,152.49,198.77,143.276,199.42,,,114.09899999999999,205.859,125.78200000000001,219.53099999999998,135.475,223.386,167.49599999999998,224.25400000000002,113.96600000000001,219.975,161.66899999999998,216.50400000000002,140.377,215.66299999999998,261.92900000000003,209.957,125.478,202.831,172.25900000000001,171.601,138.352,152.128,342.866,202.912,246.65400000000002,175.895,272.316,162.08
135.5,542.0,,110.152,245.178,242.44099999999997,228.669,272.819,93.881,121.416,133.269,172.676,132.838,109.594,137.065,124.743,141.75799999999998,174.27700000000002,139.578,224.15099999999998,147.637,271.015,140.07,243.65,147.053,167.03,144.503,271.112,118.302,269.08799999999997,124.666,243.84599999999998,126.1,261.659,128.64600000000002,229.15200000000002,161.892,264.13599999999997,162.362,254.479,164.34599999999998,240.959,166.815,110.21799999999999,168.325,136.70600000000002,167.886,80.704,169.488,284.176,169.908,266.175,171.166,229.31099999999998,170.282,286.597,148.976,107.945,150.844,171.014,152.40200000000002,253.937,151.679,115.585,152.994,242.145,153.076,292.541,154.546,258.756,157.803,280.619,157.50799999999998,148.734,158.92700000000002,131.001,184.514,282.218,187.791,289.009,186.785,221.157,184.958,312.656,189.168,109.32700000000001,188.885,296.92400000000004,187.46099999999998,155.194,190.19799999999998,267.112,189.861,229.21,191.622,121.458,189.03799999999998,124.23,170.87,143.161,174.82299999999998,167.042,176.44299999999998,228.579,178.437,275.566,178.24200000000002,88.055,178.699,112.634,180.449,177.122,178.13400000000001,240.687,181.71599999999998,120.90899999999999,181.52,100.01100000000001,182.233,281.625,208.35,292.70599999999996,205.68900000000002,100.456,209.31099999999998,149.76,212.455,140.28799999999998,194.88099999999997,173.50099999999998,194.713,259.64,193.62900000000002,275.837,193.995,105.75,195.22099999999998,234.41099999999997,198.957,152.471,198.75900000000001,143.256,199.423,,,114.103,205.856,125.84100000000001,219.675,135.476,223.37900000000002,167.53400000000002,224.274,114.007,219.89,161.65200000000002,216.465,140.345,215.69099999999997,261.885,209.982,125.399,202.84599999999998,172.22299999999998,171.525,138.332,152.121,342.714,202.895,246.635,175.933,272.314,162.075
135.75,543.0,,110.21,245.127,242.407,228.747,272.837,93.881,121.507,133.291,172.671,132.82299999999998,109.645,137.11,124.85600000000001,141.738,174.31099999999998,139.657,224.101,147.613,271.07,140.032,243.665,147.063,167.035,144.4,271.126,118.265,269.17,124.79799999999999,243.80599999999998,126.09899999999999,261.656,128.653,229.105,161.861,264.145,162.366,254.52200000000002,164.388,240.946,166.889,110.05799999999999,168.57,136.664,167.864,80.721,169.50900000000001,284.225,169.912,266.188,171.144,229.361,170.31799999999998,286.578,149.02700000000002,107.973,150.817,171.033,152.423,254.05,151.748,115.611,152.987,242.16400000000002,153.007,292.512,154.539,258.78,157.711,280.612,157.47299999999998,148.717,158.886,130.997,184.50599999999997,282.221,187.766,289.025,186.733,221.05700000000002,184.98,312.626,189.142,109.32600000000001,188.907,296.879,187.495,155.259,190.236,267.08799999999997,189.817,229.158,191.68400000000003,121.46,189.025,124.238,170.852,143.142,174.80599999999998,167.05900000000003,176.46900000000002,228.595,178.429,275.327,178.229,88.001,178.535,112.648,180.458,176.74200000000002,178.144,240.695,181.69299999999998,120.89399999999999,181.5,99.98700000000001,182.21599999999998,281.607,208.351,292.725,205.69,100.445,209.31,149.716,212.467,140.289,194.887,173.463,194.701,259.619,193.576,275.782,193.96,105.714,195.226,234.30900000000003,198.93599999999998,152.475,198.815,143.303,199.548,158.205,199.304,114.109,205.85,125.789,219.657,135.459,223.38,167.53900000000002,224.263,113.958,220.03599999999997,161.68200000000002,216.44799999999998,140.356,215.66400000000002,262.135,209.851,125.414,202.845,172.352,171.518,138.31799999999998,152.101,342.906,203.015,246.62,175.926,272.327,162.085
136.0,544.0,,110.182,245.118,242.486,228.732,272.839,93.87,121.59700000000001,133.3,172.743,132.701,109.639,137.109,124.87200000000001,141.724,174.308,139.523,224.07,147.531,271.121,139.964,243.66299999999998,147.093,167.04,144.381,271.14599999999996,118.24,269.144,124.81200000000001,243.768,126.096,261.673,128.636,229.109,161.845,264.041,162.296,254.487,164.40200000000002,240.928,166.894,110.28,168.396,136.648,167.855,80.737,169.463,284.237,169.91400000000002,266.21,171.162,229.42,170.24,286.63,148.996,107.993,150.85,171.017,152.433,254.079,151.763,115.617,152.97,242.17700000000002,152.996,292.52099999999996,154.546,258.827,157.718,280.691,157.515,148.675,158.862,131.003,184.49400000000003,282.226,187.74,288.969,186.75900000000001,221.002,184.851,312.624,189.188,109.34100000000001,188.88400000000001,296.961,187.425,155.259,190.231,267.094,189.81,229.13,191.66400000000002,121.462,189.005,124.24799999999999,170.829,143.151,174.808,167.055,176.485,228.671,178.46900000000002,275.509,178.172,87.92399999999999,178.62900000000002,112.619,180.46099999999998,176.713,177.956,240.72299999999998,181.688,120.93299999999999,181.484,99.973,182.23,281.598,208.343,292.733,205.68400000000003,100.444,209.31,149.815,212.38400000000001,140.29,194.9,173.517,194.72400000000002,259.63,193.56599999999997,275.717,193.917,105.75,195.19400000000002,234.442,198.958,152.475,198.785,143.269,199.551,158.187,199.32,114.1,205.84099999999998,125.811,219.69400000000002,135.457,223.373,167.51,224.317,113.976,219.997,161.634,216.483,140.387,215.69,262.095,209.82,125.43799999999999,202.826,172.38299999999998,171.5,138.262,152.05,342.92,203.002,246.595,175.94400000000002,272.341,162.08
136.25,545.0,,110.09899999999999,245.19299999999998,242.59900000000002,228.625,272.849,93.85700000000001,121.594,133.264,172.69,132.736,109.65799999999999,137.122,124.884,141.724,174.416,139.555,223.955,147.19,271.204,140.035,243.68599999999998,147.142,167.075,144.376,271.11400000000003,118.103,269.105,124.82,243.715,126.115,261.688,128.635,229.021,161.791,264.002,162.261,254.56400000000002,164.484,240.912,166.859,110.21799999999999,168.338,136.705,167.81599999999997,80.669,169.47,284.226,169.925,266.236,171.139,229.459,170.18,286.687,148.99200000000002,108.014,150.842,171.02599999999998,152.463,253.96099999999998,151.746,115.61,152.97299999999998,242.174,153.018,292.53700000000003,154.542,258.783,157.74200000000002,280.66200000000003,157.518,148.749,158.906,131.013,184.49400000000003,282.216,187.757,288.93,186.75099999999998,220.98,184.813,312.723,189.235,109.331,188.852,297.028,187.50400000000002,155.316,190.236,267.082,189.813,229.22299999999998,191.52900000000002,121.45700000000001,188.954,124.249,170.83,143.139,174.80900000000003,167.02200000000002,176.429,228.78400000000002,178.56799999999998,275.573,178.15200000000002,87.936,178.554,112.64299999999999,180.44799999999998,176.782,178.08599999999998,240.687,181.704,120.936,181.47400000000002,99.964,182.17700000000002,281.594,208.343,292.714,205.68400000000003,100.413,209.295,149.975,212.231,140.28,194.895,173.472,194.735,259.593,193.53799999999998,275.661,193.88400000000001,105.708,195.192,234.543,198.917,152.44799999999998,198.778,143.204,199.46900000000002,158.139,199.268,114.111,205.838,125.866,219.78099999999998,135.459,223.35299999999998,167.49099999999999,224.28099999999998,114.051,219.986,161.656,216.472,140.425,215.675,262.259,209.75599999999997,125.42200000000001,202.833,172.375,171.50400000000002,138.245,152.014,342.861,202.861,246.58,175.928,272.324,162.048
136.5,546.0,,110.125,245.204,242.74099999999999,228.59,272.858,93.85,121.654,133.291,172.678,132.65200000000002,109.63799999999999,137.101,124.854,141.622,174.324,139.62,223.926,147.276,271.178,140.058,243.69400000000002,147.187,167.13299999999998,144.376,271.07599999999996,118.06299999999999,269.118,124.831,243.706,126.105,261.66700000000003,128.627,229.042,161.83700000000002,264.001,162.267,254.61900000000003,164.50799999999998,240.87599999999998,166.81599999999997,110.165,168.481,136.738,167.783,80.649,169.546,284.20099999999996,169.90200000000002,266.204,171.179,229.452,170.188,286.657,149.032,107.995,150.841,171.028,152.452,253.97,151.725,115.616,152.966,242.15599999999998,153.037,292.557,154.546,258.76599999999996,157.814,280.65,157.50799999999998,148.725,158.884,130.983,184.51,282.257,187.783,289.001,186.66299999999998,220.799,184.84099999999998,312.751,189.229,109.32600000000001,188.855,296.943,187.468,155.283,190.25799999999998,267.10200000000003,189.701,229.308,191.55599999999998,121.463,188.935,124.23200000000001,170.822,143.123,174.798,166.975,176.388,228.857,178.519,275.222,178.32,88.089,178.41299999999998,112.68,180.45,176.63400000000001,177.503,240.775,181.697,120.921,181.476,99.956,182.18400000000003,281.605,208.37599999999998,292.73400000000004,205.706,100.41,209.293,150.144,212.08900000000003,140.284,194.908,173.505,194.74400000000003,259.54400000000004,193.502,275.493,193.752,105.691,195.16299999999998,234.521,198.945,152.465,198.84599999999998,143.236,199.43900000000002,158.184,199.342,114.13,205.834,125.88799999999999,219.797,135.458,223.343,167.50799999999998,224.27599999999998,113.921,220.13299999999998,161.631,216.453,140.399,215.66099999999997,262.199,209.805,125.37899999999999,202.84,172.36900000000003,171.489,138.268,152.006,342.899,202.87599999999998,246.612,175.90099999999998,272.336,162.07299999999998
