TimesH,Frame,NoMissing,0,0,2,2,4,4,6,6,14,14,15,15,17,17,21,21,26,26,27,27,29,29,30,30,32,32,37,37,38,38,39,39,41,41,42,42,44,44,47,47,48,48,52,52,55,55,56,56,58,58,65,65,66,66,67,67,70,70,74,74,83,83,85,85,86,86,87,87,88,88,93,93,104,104,259,259,284,284,285,285,288,288,289,289,291,291,295,295,296,296,298,298,300,300,303,303,304,304,311,311,316,316,317,317,318,318,319,319,320,320,321,321,322,322,325,325,329,329,333,333,339,339,342,342,344,344,347,347,349,349,350,350,354,354,356,356,359,359,360,360,375,375,517,517,694,694,717,717,946,946
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
67.5,270.0,,189.91400000000002,150.685,102.97,147.985,158.59799999999998,146.238,30.28,148.424,176.222,146.537,64.35300000000001,145.254,36.358000000000004,159.268,90.59700000000001,155.783,201.97,153.993,163.086,154.36,184.825,154.612,64.541,155.392,148.09,163.47299999999998,109.071,163.71200000000002,209.446,163.28799999999998,66.37,163.78799999999998,198.362,164.47,177.933,162.591,82.429,160.196,58.56100000000001,160.85,168.042,172.475,193.255,171.757,218.722,170.68200000000002,156.694,170.62,95.26,168.95,99.756,180.142,41.295,181.78900000000002,194.972,179.021,152.205,180.69400000000002,176.107,177.049,163.248,189.245,49.38,188.267,86.67299999999999,187.30700000000002,119.434,186.62599999999998,206.293,183.889,131.282,184.405,197.479,193.201,81.572,89.906,66.546,108.085,72.931,106.417,58.346000000000004,105.594,82.15799999999999,104.294,213.12599999999998,102.506,91.376,99.787,102.6,100.895,52.06399999999999,116.725,157.295,117.89299999999999,200.795,113.16,81.568,113.55799999999999,160.817,108.70700000000001,70.237,128.165,190.454,123.598,82.057,124.88,77.292,124.046,155.314,125.322,72.241,118.91,37.471,122.09899999999999,206.34099999999998,118.40799999999999,152.594,135.597,84.73899999999999,133.124,184.97,130.032,165.49200000000002,128.181,48.136,127.211,186.986,144.547,40.354,141.888,90.73700000000001,142.197,159.05700000000002,137.965,45.538999999999994,138.957,209.92,135.792,58.375,136.716,54.972,168.935,43.452,161.655,179.18900000000002,192.205,97.62899999999999,122.05799999999999,171.266,167.42700000000002
67.75,271.0,,189.956,150.656,103.031,147.921,158.584,146.245,30.289,148.44799999999998,176.21900000000002,146.543,64.303,145.254,36.342,159.28799999999998,90.609,155.78,201.905,153.965,163.058,154.363,184.85,154.635,64.493,155.266,148.213,163.645,109.115,163.79,209.449,163.29399999999998,66.35,163.748,198.365,164.44099999999997,177.93099999999998,162.599,82.459,160.207,58.51,160.83100000000002,168.054,172.456,193.255,171.76,218.74400000000003,170.75099999999998,156.69299999999998,170.614,95.275,168.93400000000003,99.759,180.115,41.4,181.69400000000002,194.979,179.05200000000002,152.22,180.705,176.03599999999997,177.076,163.299,189.25799999999998,49.4,188.25400000000002,86.476,187.12,119.455,186.702,206.297,183.887,131.289,184.39700000000002,197.46599999999998,193.19099999999997,81.593,89.883,66.535,108.073,72.923,106.303,58.395,105.602,82.12200000000001,104.24600000000001,213.06900000000002,102.54799999999999,91.376,99.866,102.588,100.87799999999999,52.093999999999994,116.792,157.29399999999998,117.9,200.84599999999998,113.18799999999999,81.64699999999999,113.587,160.685,108.588,70.169,128.115,190.438,123.572,82.131,125.0,77.25399999999999,124.072,155.454,125.51,72.247,118.846,37.571,122.025,206.355,118.30799999999999,152.576,135.622,84.71700000000001,133.144,184.976,129.99200000000002,165.426,128.111,48.159,127.241,186.977,144.611,40.363,141.80100000000002,90.76,142.178,159.045,137.991,45.523,138.94,210.16299999999998,136.115,58.394,136.685,55.012,168.93,43.349,161.694,179.06,192.21099999999998,97.544,122.039,171.25400000000002,167.38099999999997
68.0,272.0,,189.91400000000002,150.656,103.09899999999999,147.953,158.614,146.284,30.186999999999998,148.452,176.222,146.534,64.332,145.267,36.354,159.29,90.619,155.773,201.99599999999998,153.918,163.064,154.38,184.847,154.61,64.512,155.126,148.07,163.388,109.12,163.73,209.519,163.25,66.361,163.774,198.378,164.46400000000003,177.93400000000003,162.608,82.44,160.22,58.528,160.821,168.05200000000002,172.44299999999998,193.27599999999998,171.764,218.77200000000002,170.69400000000002,156.714,170.604,95.26799999999999,168.933,99.738,180.11900000000003,41.34,181.72,194.984,179.065,152.256,180.678,176.06900000000002,177.03799999999998,163.276,189.22799999999998,49.336000000000006,188.172,86.664,187.295,119.50299999999999,186.782,206.30200000000002,183.886,131.246,184.40400000000002,197.468,193.19400000000002,81.564,89.947,66.57,108.119,72.932,106.316,58.386,105.573,82.09,104.26,213.047,102.527,91.27600000000001,99.914,102.583,100.82,52.101000000000006,116.804,157.316,117.896,200.915,113.14200000000001,81.633,113.45700000000001,160.608,108.554,70.181,127.92399999999999,190.5,123.539,82.089,125.041,77.262,124.056,155.264,125.54899999999999,72.292,118.82600000000001,37.701,121.973,206.59599999999998,118.632,152.558,135.554,84.712,133.139,184.954,130.016,165.514,128.243,48.218999999999994,127.257,186.963,144.596,40.384,141.784,90.75,142.184,159.079,138.02100000000002,45.6,138.954,210.15200000000002,136.004,58.391000000000005,136.66299999999998,55.071999999999996,168.896,43.382,161.73,179.11,192.202,97.53299999999999,121.949,171.169,167.312
68.25,273.0,,189.958,150.639,103.02799999999999,147.90200000000002,158.645,146.295,30.221999999999998,148.483,176.187,146.531,64.327,145.25799999999998,36.3,159.299,90.65299999999999,155.763,202.005,153.92600000000002,163.061,154.377,184.87599999999998,154.61700000000002,64.507,155.247,148.263,163.732,109.16,163.757,209.611,163.27100000000002,66.33,163.769,198.391,164.519,177.93200000000002,162.599,82.454,160.265,58.527,160.834,168.095,172.41,193.31,171.738,218.838,170.68200000000002,156.7,170.61599999999999,95.227,168.94400000000002,99.76100000000001,180.145,41.343,181.718,195.032,179.05200000000002,152.22,180.66299999999998,176.107,176.99900000000002,163.273,189.229,49.313,188.145,86.794,187.359,119.491,186.69099999999997,206.362,183.887,131.273,184.408,197.46900000000002,193.201,81.60600000000001,89.92399999999999,66.54,108.103,72.89,106.274,58.411,105.568,82.087,104.288,213.048,102.551,91.20700000000001,99.949,102.537,100.84299999999999,52.093999999999994,116.755,157.341,117.831,200.857,113.15799999999999,81.58,113.46600000000001,160.509,108.385,70.221,128.02100000000002,190.451,123.573,82.087,124.971,77.296,124.096,154.965,125.124,72.29,118.83200000000001,37.709,121.913,206.58700000000002,118.836,152.642,135.702,84.709,133.149,184.953,130.016,165.47799999999998,128.109,48.163000000000004,127.27,186.97400000000002,144.63299999999998,40.423,141.762,90.71700000000001,142.181,159.064,138.017,45.61,138.911,210.05900000000003,135.873,58.386,136.65200000000002,55.05,168.83599999999998,43.313,161.724,178.97799999999998,192.231,97.557,121.911,171.137,167.36599999999999
68.5,274.0,,189.967,150.648,103.038,147.842,158.636,146.335,30.26,148.39600000000002,176.218,146.50799999999998,64.34100000000001,145.273,36.328,159.325,90.679,155.736,202.03799999999998,153.888,163.08100000000002,154.366,184.857,154.62,64.579,155.131,148.251,163.683,109.113,163.691,209.65200000000002,163.306,66.335,163.78799999999998,198.338,164.39,177.945,162.59,82.499,160.34,58.544,160.83100000000002,168.017,172.52900000000002,193.322,171.72299999999998,218.815,170.674,156.691,170.61599999999999,95.21,168.949,99.75200000000001,180.157,41.167,181.736,195.043,179.037,152.215,180.548,176.166,177.055,163.311,189.247,49.376000000000005,188.15099999999998,86.89299999999999,187.43400000000003,119.55,186.748,206.359,183.90400000000002,131.286,184.418,197.497,193.169,81.617,89.89,66.523,108.126,72.87,106.346,58.405,105.56,82.09200000000001,104.31700000000001,213.003,102.552,91.417,99.993,102.51,100.814,52.107,116.74799999999999,157.357,117.825,200.84799999999998,113.166,81.717,113.47200000000001,160.689,108.525,70.221,127.79799999999999,190.40200000000002,123.57799999999999,82.015,124.949,77.303,124.09200000000001,155.265,125.11200000000001,72.26,118.765,37.67,121.906,206.53099999999998,118.837,152.64700000000002,135.654,84.713,133.15,184.916,130.05700000000002,165.263,127.93299999999999,48.126999999999995,127.315,186.929,144.622,40.438,141.72899999999998,90.711,142.173,159.055,137.995,45.67100000000001,138.908,209.865,135.734,58.403,136.66,55.044,168.86599999999999,43.356,161.743,178.928,192.196,97.544,121.975,171.107,167.378
68.75,275.0,,190.02,150.64,103.05799999999999,147.968,158.624,146.308,30.264,148.30200000000002,176.197,146.476,64.33800000000001,145.262,36.313,159.30200000000002,90.67,155.751,202.03400000000002,153.863,163.062,154.42,184.851,154.634,64.521,155.156,148.213,163.641,109.141,163.748,209.62,163.314,66.324,163.797,198.298,164.257,177.94,162.582,82.46700000000001,160.27200000000002,58.526,160.821,167.988,172.51,193.31900000000002,171.703,218.75,170.549,156.678,170.59900000000002,95.154,168.968,99.883,180.088,41.23,181.7,194.96200000000002,179.08700000000002,152.21200000000002,180.62900000000002,176.1,177.0,163.311,189.21099999999998,49.29,188.128,86.979,187.511,119.531,186.757,206.40200000000002,183.886,131.282,184.416,197.46599999999998,193.188,81.572,89.818,66.52199999999999,108.118,72.843,106.28200000000001,58.467,105.50299999999999,82.09100000000001,104.336,212.977,102.55,91.359,99.898,102.53,100.87100000000001,52.196000000000005,116.65799999999999,157.33100000000002,117.844,200.857,113.199,81.715,113.398,160.69299999999998,108.48,70.241,127.446,190.34599999999998,123.524,82.042,124.975,77.283,124.07600000000001,155.42700000000002,125.03299999999999,72.263,118.705,37.722,121.975,206.572,118.794,152.711,135.613,84.725,133.135,184.93099999999998,130.02100000000002,165.334,128.095,48.118,127.31,186.864,144.614,40.451,141.764,90.73299999999999,142.18,159.084,138.07299999999998,45.597,138.894,210.044,136.013,58.395,136.642,55.01,168.894,43.356,161.744,178.778,192.34599999999998,97.48100000000001,121.92,171.051,167.335
69.0,276.0,,189.99200000000002,150.625,103.101,147.892,158.613,146.31,30.386,148.351,176.213,146.503,64.35,145.25799999999998,36.373000000000005,159.325,90.67299999999999,155.766,202.04,153.89700000000002,163.071,154.469,184.831,154.62,64.508,155.264,148.07399999999998,163.41,109.132,163.76,209.582,163.248,66.34,163.77200000000002,198.334,164.15900000000002,177.94400000000002,162.592,82.501,160.278,58.5,160.812,167.987,172.476,193.324,171.713,218.796,170.584,156.662,170.625,95.13,168.963,99.772,180.148,41.247,181.66400000000002,194.96099999999998,179.09,152.202,180.57,176.171,176.99400000000003,163.34,189.253,49.308,188.12400000000002,87.083,187.608,119.501,186.801,206.395,183.865,131.268,184.423,197.424,193.209,81.685,89.806,66.546,108.132,72.828,106.191,58.45399999999999,105.49600000000001,82.08200000000001,104.334,212.949,102.565,91.338,99.867,102.546,100.81200000000001,52.225,116.68700000000001,157.349,117.87,200.916,113.208,81.703,113.421,160.695,108.616,70.32300000000001,127.515,190.39,123.51700000000001,82.027,125.105,77.296,124.056,155.374,124.95100000000001,72.28,118.62200000000001,37.708,121.913,206.667,118.925,152.733,135.642,84.723,133.125,184.94299999999998,130.035,165.333,128.037,48.203,127.281,186.88400000000001,144.612,40.459,141.786,90.706,142.14700000000002,159.155,138.15,45.602,138.87,210.084,136.118,58.396,136.58700000000002,54.953,168.88400000000001,43.407,161.708,178.639,192.43099999999998,97.505,122.031,171.122,167.37599999999998
69.25,277.0,,190.013,150.638,103.115,147.87,158.628,146.361,30.42,148.359,176.25900000000001,146.488,64.391,145.261,36.418,159.311,90.65,155.764,202.035,153.9,163.088,154.46,184.81799999999998,154.559,64.543,155.293,148.029,163.279,109.156,163.787,209.595,163.246,66.328,163.753,198.304,164.109,177.945,162.62,82.556,160.257,58.474,160.80700000000002,167.957,172.453,193.31099999999998,171.701,218.847,170.602,156.671,170.658,95.141,168.958,99.74799999999999,180.149,41.201,181.59400000000002,194.918,179.157,152.244,180.475,176.229,176.975,163.333,189.225,49.309,188.149,87.057,187.627,119.40899999999999,186.75799999999998,206.385,183.854,131.27100000000002,184.41299999999998,197.40099999999998,193.222,81.705,89.795,66.536,108.15,72.869,106.16,58.458999999999996,105.439,82.10600000000001,104.339,213.00799999999998,102.556,91.31200000000001,100.0,102.51,100.816,52.198,116.648,157.333,117.859,200.905,113.22200000000001,81.66,113.369,160.57299999999998,108.686,70.289,127.802,190.377,123.587,82.10600000000001,125.052,77.297,124.053,155.077,124.904,72.28,118.566,37.749,121.976,206.363,118.94200000000001,152.80700000000002,135.554,84.742,133.105,184.925,130.011,165.423,128.194,48.206,127.294,186.808,144.678,40.455999999999996,141.819,90.72399999999999,142.137,159.192,138.217,45.506,138.793,210.08599999999998,136.23,58.4,136.582,54.96,168.838,43.465,161.678,178.62900000000002,192.36900000000003,97.53200000000001,122.113,171.08599999999998,167.407
69.5,278.0,,190.075,150.63,103.139,147.94799999999998,158.61,146.352,30.552,148.28,176.28099999999998,146.51,64.389,145.28,36.413000000000004,159.368,90.641,155.778,202.019,153.893,163.067,154.459,184.84099999999998,154.572,64.45,155.453,148.717,164.555,109.17200000000001,163.797,209.641,163.267,66.30199999999999,163.745,198.407,164.22099999999998,177.935,162.606,82.574,160.249,58.445,160.80200000000002,167.93,172.49200000000002,193.303,171.705,218.77,170.601,156.703,170.643,95.11200000000001,168.959,99.74600000000001,180.15599999999998,41.082,181.643,194.947,179.135,152.196,180.467,176.264,176.882,163.343,189.22400000000002,49.222,188.10299999999998,87.15,187.713,119.43299999999999,186.72400000000002,206.392,183.872,131.273,184.40900000000002,197.389,193.225,81.676,89.742,66.561,108.166,72.84100000000001,106.14200000000001,58.451,105.495,82.088,104.286,213.025,102.569,91.355,100.014,102.43299999999999,100.756,52.248999999999995,116.698,157.314,117.904,200.90099999999998,113.179,81.574,113.348,160.675,108.773,70.247,127.527,190.42,123.583,82.18799999999999,125.084,77.33800000000001,124.012,155.092,124.863,72.31,118.52,37.903,122.036,206.183,118.85700000000001,152.69799999999998,135.61700000000002,84.749,133.10399999999998,184.93,130.024,165.352,128.18200000000002,48.153,127.26799999999999,186.81900000000002,144.58,40.51,141.955,90.719,142.173,159.213,138.246,45.50899999999999,138.79,210.128,136.243,58.393,136.576,54.92,168.812,43.472,161.659,178.50799999999998,192.345,97.569,122.134,170.977,167.32
69.75,279.0,,190.07299999999998,150.642,103.023,147.94,158.62,146.297,30.61,148.28799999999998,176.343,146.524,64.42699999999999,145.27200000000002,36.442,159.32399999999998,90.67299999999999,155.796,202.03099999999998,153.91299999999998,163.055,154.439,184.825,154.582,64.51,155.458,,,109.17399999999999,163.755,209.58900000000003,163.256,66.312,163.73,198.449,164.446,177.92700000000002,162.618,82.584,160.262,58.463,160.787,167.898,172.516,193.31900000000002,171.696,218.8,170.62,156.696,170.65200000000002,95.086,168.96599999999998,99.742,180.162,41.027,181.675,194.919,179.187,152.23,180.4,176.263,176.87400000000002,163.351,189.24400000000003,49.206,188.06599999999997,87.01700000000001,187.595,119.432,186.71400000000003,206.408,183.889,131.28,184.37400000000002,197.41299999999998,193.275,81.694,89.745,66.556,108.154,72.83,106.04799999999999,58.489,105.515,82.10700000000001,104.346,213.00099999999998,102.569,91.46,100.094,102.396,100.68,52.248999999999995,116.609,157.332,117.928,200.87099999999998,113.132,81.622,113.429,160.738,108.787,70.249,127.495,190.47799999999998,123.60799999999999,82.179,125.01,77.335,124.037,155.496,124.834,72.307,118.46700000000001,37.879,122.04700000000001,206.028,118.835,152.784,135.61700000000002,84.756,133.116,185.0,130.002,165.365,128.158,48.217,127.29799999999999,186.86900000000003,144.56799999999998,40.576,141.959,90.736,142.178,159.275,138.286,45.566,138.795,210.05200000000002,136.083,58.4,136.584,54.875,168.815,43.489,161.645,178.375,192.468,97.62100000000001,122.19,170.916,167.294
70.0,280.0,,190.03900000000002,150.602,103.09899999999999,147.891,158.60399999999998,146.32399999999998,30.698,148.278,176.334,146.517,64.453,145.285,36.439,159.385,90.7,155.828,202.00599999999997,153.891,163.04,154.415,184.83900000000003,154.612,64.52,155.458,,,109.204,163.745,209.542,163.315,66.343,163.74,198.417,164.412,177.933,162.631,82.57,160.261,58.435,160.77200000000002,167.923,172.428,193.31900000000002,171.697,218.794,170.658,156.7,170.666,95.056,168.979,99.79899999999999,180.15200000000002,40.832,181.74200000000002,194.96400000000003,179.169,152.234,180.315,176.09799999999998,176.91400000000002,163.32399999999998,189.245,49.251999999999995,188.055,86.955,187.59400000000002,119.42,186.71099999999998,206.44299999999998,183.894,131.268,184.36900000000003,197.41400000000002,193.296,81.691,89.75299999999999,66.531,108.148,72.845,106.02799999999999,58.461000000000006,105.449,82.12100000000001,104.36200000000001,213.037,102.538,91.40899999999999,100.061,102.445,100.693,52.202,116.631,157.304,117.852,200.87400000000002,113.09,81.684,113.456,160.634,108.77600000000001,70.086,127.645,190.446,123.617,82.084,124.906,77.314,124.03,155.437,124.601,72.297,118.449,37.76,122.031,206.215,118.84200000000001,152.806,135.799,84.76299999999999,133.107,184.94299999999998,130.034,165.41400000000002,128.151,48.11600000000001,127.336,186.93200000000002,144.597,40.533,141.857,90.735,142.17600000000002,159.284,138.295,45.637,138.77200000000002,210.169,136.352,58.409,136.567,54.833,168.752,43.611000000000004,161.622,178.263,192.513,97.594,122.167,170.924,167.32299999999998
70.25,281.0,,190.025,150.639,103.081,147.793,158.592,146.39600000000002,30.673000000000002,148.304,176.325,146.486,64.441,145.274,36.372,159.47,90.691,155.834,201.958,153.892,163.036,154.415,184.838,154.629,64.543,155.417,,,109.179,163.695,209.544,163.27200000000002,66.343,163.751,198.4,164.231,177.918,162.597,82.598,160.222,58.455,160.762,167.93599999999998,172.416,193.27599999999998,171.685,218.738,170.64,156.695,170.62400000000002,95.071,168.99900000000002,99.67399999999999,180.201,40.99,181.637,195.021,179.143,152.227,180.301,176.018,176.979,163.309,189.21099999999998,49.269,188.02900000000002,86.992,187.68,119.39200000000001,186.672,206.428,183.84599999999998,131.264,184.375,197.392,193.27900000000002,81.70100000000001,89.74,66.584,108.14200000000001,72.863,105.98700000000001,58.49100000000001,105.448,82.147,104.40799999999999,213.03,102.546,91.514,99.92399999999999,102.42200000000001,100.698,52.218,116.62,157.319,117.836,200.82,113.104,81.706,113.48100000000001,160.572,108.818,70.029,127.552,190.45,123.616,82.196,124.9,77.34899999999999,124.022,155.487,124.697,72.275,118.486,37.711,121.962,206.16400000000002,118.82,152.783,135.73,84.794,133.107,184.957,130.039,165.419,128.061,48.125,127.337,186.933,144.599,40.515,141.878,90.735,142.145,159.284,138.27700000000002,45.56,138.72799999999998,210.11700000000002,136.366,58.408,136.565,54.835,168.736,43.636,161.626,178.301,192.44400000000002,97.708,122.41,170.838,167.226
70.5,282.0,,189.967,150.69,103.156,147.765,158.55200000000002,146.408,30.644000000000002,148.215,176.31900000000002,146.461,64.48899999999999,145.252,36.338,159.42600000000002,90.694,155.811,201.929,153.925,163.04399999999998,154.41899999999998,184.835,154.57399999999998,64.514,155.464,,,109.241,163.757,209.53400000000002,163.289,66.359,163.736,198.49599999999998,164.48,177.93200000000002,162.594,82.561,160.123,58.45399999999999,160.77700000000002,167.942,172.43400000000003,193.255,171.7,218.688,170.604,156.689,170.641,95.064,168.984,99.522,180.273,41.028,181.668,194.997,179.146,152.231,180.292,175.963,176.99,163.319,189.24400000000003,49.263999999999996,188.00900000000001,87.085,187.794,119.45299999999999,186.571,206.479,183.825,131.245,184.398,197.388,193.274,81.745,89.555,66.53699999999999,108.137,72.82,105.964,58.538000000000004,105.5,82.11,104.419,213.02599999999998,102.529,91.516,99.955,102.37200000000001,100.69,52.19,116.626,157.28799999999998,117.855,200.93599999999998,112.991,81.703,113.51899999999999,160.465,108.63600000000001,70.038,127.479,190.562,123.68799999999999,82.24600000000001,124.959,77.363,124.051,155.40200000000002,124.90299999999999,72.274,118.45700000000001,37.656,121.944,206.233,118.666,152.847,135.67700000000002,84.79,133.116,184.92700000000002,130.062,165.425,128.039,48.153,127.31,186.99099999999999,144.64,40.535,141.865,90.697,142.173,159.305,138.315,45.652,138.72899999999998,210.352,136.643,58.419,136.531,54.85,168.771,43.674,161.583,178.415,192.426,97.709,122.36,170.899,167.247
