TimesH,Frame,NoMissing,1,1,3,3,5,5,7,7,8,8,11,11,12,12,13,13,19,19,24,24,34,34,38,38,39,39,42,42,47,47,51,51,52,52,53,53,54,54,55,55,60,60,61,61,62,62,66,66,70,70,72,72,74,74,76,76,77,77,78,78,79,79,82,82,83,83,86,86,87,87,90,90,92,92,93,93,96,96,99,99,100,100,101,101,102,102,107,107,108,108,110,110,111,111,112,112,116,116,118,118,123,123,124,124,132,132,136,136,137,137,138,138,143,143,145,145,146,146,148,148,149,149,150,150,152,152,156,156,256,256,258,258,403,403,413,413,507,507,610,610
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
146.75,587.0,,195.537,111.204,137.81,113.978,83.64,116.07,77.99,117.995,90.086,119.00200000000001,239.34099999999998,119.86399999999999,213.484,117.955,130.845,122.238,78.612,105.26,91.31700000000001,112.22200000000001,131.667,134.726,194.25,136.333,60.7,138.5,207.125,136.259,230.45,123.315,85.76299999999999,127.07,124.355,128.786,70.238,127.56700000000001,107.133,127.387,210.614,129.33100000000002,223.88,130.005,99.84700000000001,133.461,105.09899999999999,148.959,74.587,148.994,222.09099999999998,151.483,214.334,149.688,59.525,153.03,115.51899999999999,153.654,96.23899999999999,152.621,240.731,137.72,220.51,141.21200000000002,96.52799999999999,139.687,79.015,142.261,267.85200000000003,142.833,188.822,143.438,241.735,145.136,232.28599999999997,145.894,120.21600000000001,147.247,223.19,160.784,60.75,165.928,88.709,165.885,193.19799999999998,164.53099999999998,252.17,165.38099999999997,131.407,161.66299999999998,137.81799999999998,167.947,49.004,158.543,207.485,155.306,141.221,156.881,245.581,157.722,72.2,158.386,93.508,161.431,77.592,161.435,236.419,176.524,200.424,170.873,112.287,180.263,65.562,182.24200000000002,240.237,169.082,79.189,168.99,52.415,171.111,98.505,171.101,245.291,174.49,124.33200000000001,174.515,65.935,173.87,253.581,174.115,123.35700000000001,94.206,194.88099999999997,98.80799999999999,172.342,133.477,196.548,154.89700000000002,112.4,170.90599999999998,206.062,115.04899999999999
147.0,588.0,,195.632,111.266,137.785,113.881,83.625,116.10799999999999,77.98,118.008,90.113,119.022,239.30900000000003,119.866,213.452,117.969,130.851,122.20700000000001,78.619,105.319,91.289,112.273,131.667,134.726,194.27900000000002,136.326,60.738,138.51,207.12,136.251,230.445,123.32,85.772,127.005,124.363,128.778,70.258,127.57,107.103,127.414,210.622,129.368,223.843,130.069,99.853,133.42700000000002,105.10600000000001,148.936,74.566,149.011,222.09900000000002,151.489,214.338,149.679,59.523,153.016,115.494,153.65200000000002,96.229,152.625,240.74400000000003,137.719,220.5,141.22299999999998,96.52,139.674,79.017,142.22799999999998,267.862,142.832,188.872,143.434,241.734,145.138,232.27900000000002,145.908,120.21700000000001,147.221,223.18,160.77700000000002,60.754,165.929,88.709,165.9,193.065,164.55200000000002,252.15200000000002,165.37099999999998,131.404,161.75799999999998,137.846,167.923,48.997,158.554,207.49599999999998,155.303,141.355,156.84799999999998,245.595,157.69799999999998,72.199,158.371,93.516,161.435,77.581,161.444,236.483,176.463,200.41099999999997,170.896,112.178,180.375,65.435,182.253,240.261,169.058,79.192,168.995,52.413999999999994,171.12,98.495,171.09599999999998,245.283,174.49200000000002,124.368,174.40400000000002,65.899,173.878,253.604,174.13400000000001,123.398,94.26100000000001,194.873,98.76,172.31400000000002,133.46200000000002,196.533,154.893,112.406,170.912,206.05200000000002,115.061
147.25,589.0,,195.702,111.291,137.80700000000002,113.803,83.65,116.07799999999999,78.0,117.977,90.149,119.001,239.32299999999998,119.855,213.41400000000002,117.973,130.86700000000002,122.21,78.623,105.37100000000001,91.25,112.17399999999999,131.681,134.752,194.226,136.394,60.748000000000005,138.531,207.11599999999999,136.278,230.36700000000002,123.307,85.76100000000001,127.044,124.352,128.784,70.262,127.538,107.116,127.52,210.611,129.328,223.794,130.116,99.82700000000001,133.437,105.104,148.931,74.559,149.007,222.09599999999998,151.457,214.354,149.725,59.512,153.015,115.50299999999999,153.643,96.226,152.641,240.737,137.737,220.493,141.221,96.527,139.697,79.043,142.27200000000002,267.862,142.822,188.828,143.446,241.745,145.111,232.268,145.894,120.185,147.211,223.232,160.743,60.733999999999995,165.921,88.706,165.90900000000002,192.985,164.518,252.17,165.364,131.431,161.748,137.866,167.918,48.998999999999995,158.566,207.542,155.358,141.431,156.80200000000002,245.60299999999998,157.697,72.2,158.39700000000002,93.527,161.424,77.594,161.395,236.4,176.49099999999999,200.40200000000002,170.88400000000001,112.039,180.5,65.509,182.238,240.231,169.084,79.222,169.021,52.42,171.081,98.507,171.102,245.24099999999999,174.50900000000001,124.323,174.43099999999998,65.89399999999999,173.896,253.632,174.145,123.46700000000001,94.226,194.857,98.75399999999999,172.322,133.453,196.537,154.906,112.363,170.915,205.958,114.906
147.5,590.0,,195.739,111.331,137.779,113.885,83.654,116.07600000000001,77.98899999999999,117.98200000000001,90.161,118.991,239.31599999999997,119.869,213.42700000000002,117.98200000000001,130.86700000000002,122.219,78.64,105.321,91.27600000000001,112.18799999999999,131.68200000000002,134.759,194.21,136.385,60.746,138.51,207.127,136.298,230.372,123.324,85.805,127.03299999999999,124.35,128.803,70.286,127.552,107.09899999999999,127.488,210.59599999999998,129.326,223.783,130.058,99.82799999999999,133.439,105.12100000000001,148.914,74.554,149.02100000000002,222.079,151.41,214.355,149.701,59.505,153.013,115.505,153.67600000000002,96.23899999999999,152.644,240.775,137.726,220.50900000000001,141.215,96.568,139.69299999999998,79.035,142.254,267.866,142.829,188.747,143.447,241.745,145.11700000000002,232.237,145.89700000000002,120.18,147.207,223.24200000000002,160.717,60.736000000000004,165.917,88.715,165.918,192.951,164.56599999999997,252.166,165.351,131.455,161.763,137.78799999999998,167.87599999999998,48.986999999999995,158.577,207.56400000000002,155.411,141.431,156.773,245.604,157.67700000000002,72.209,158.412,93.537,161.416,77.602,161.387,236.463,176.47299999999998,200.392,170.855,112.20700000000001,180.392,65.50399999999999,182.274,240.208,169.092,79.23100000000001,169.04,52.395,171.112,98.49700000000001,171.08599999999998,245.24200000000002,174.50400000000002,124.318,174.34,65.908,173.9,253.628,174.145,123.492,94.279,194.864,98.697,172.30700000000002,133.463,196.525,154.905,112.34299999999999,170.91299999999998,205.889,114.785
147.75,591.0,,195.75799999999998,111.3,137.77700000000002,113.835,83.665,116.087,77.98,118.012,90.176,118.993,239.331,119.86200000000001,213.47099999999998,117.994,130.846,122.23100000000001,78.598,105.35700000000001,91.28299999999999,112.229,131.67700000000002,134.74,194.255,136.384,60.74100000000001,138.512,207.112,136.24,230.356,123.307,85.81299999999999,127.052,124.345,128.798,70.281,127.54899999999999,107.15100000000001,127.464,210.59099999999998,129.33,223.81,130.05100000000002,99.852,133.445,105.15299999999999,148.915,74.557,149.017,222.071,151.394,214.359,149.719,59.513000000000005,153.005,115.554,153.689,96.23200000000001,152.664,240.773,137.722,220.497,141.231,96.57600000000001,139.70600000000002,79.096,142.286,267.847,142.809,188.704,143.47,241.75900000000001,145.112,232.21400000000003,145.922,120.171,147.21200000000002,223.262,160.715,60.768,165.87,88.71,165.92,192.89,164.495,252.16,165.36900000000003,131.446,161.893,137.813,167.86,48.981,158.594,207.56099999999998,155.391,141.38299999999998,156.79399999999998,245.58900000000003,157.681,72.205,158.416,93.53200000000001,161.42700000000002,77.577,161.403,236.49200000000002,176.43599999999998,200.40200000000002,170.829,112.211,180.37099999999998,65.396,182.364,240.19799999999998,169.10299999999998,79.25,169.041,52.428000000000004,171.128,98.48899999999999,171.084,245.238,174.49900000000002,124.295,174.235,65.891,173.882,253.618,174.15099999999998,123.515,94.292,194.868,98.705,172.293,133.472,196.484,154.812,112.323,170.91299999999998,205.94799999999998,114.725
148.0,592.0,,195.68099999999998,111.288,137.736,113.86200000000001,83.624,116.11399999999999,77.965,118.015,90.148,118.979,239.334,119.87100000000001,213.463,118.007,130.856,122.251,78.574,105.43299999999999,91.338,112.221,131.67,134.745,194.261,136.34799999999998,60.729,138.491,207.142,136.25,230.33,123.28299999999999,85.81,127.071,124.318,128.795,70.292,127.546,107.12200000000001,127.508,210.604,129.34,223.737,129.98,99.839,133.439,105.15,148.91299999999998,74.583,149.009,222.065,151.372,214.34799999999998,149.715,59.495,153.006,115.537,153.689,96.198,152.678,240.782,137.73,220.489,141.238,96.56299999999999,139.709,79.12100000000001,142.30700000000002,267.85200000000003,142.832,188.75599999999997,143.406,241.737,145.09799999999998,232.2,145.94,120.205,147.222,223.283,160.685,60.803000000000004,165.822,88.709,165.93099999999998,192.93400000000003,164.55200000000002,252.15200000000002,165.389,131.547,161.719,137.821,167.835,48.982,158.59799999999998,207.543,155.355,141.244,156.82399999999998,245.59099999999998,157.67600000000002,72.197,158.433,93.51700000000001,161.42,77.582,161.401,236.537,176.37599999999998,200.407,170.832,112.20700000000001,180.37,65.495,182.282,240.178,169.1,79.247,169.033,52.5,171.135,98.46,171.08900000000003,245.234,174.476,124.12700000000001,174.21200000000002,65.90899999999999,173.87400000000002,253.62099999999998,174.15599999999998,123.492,94.29700000000001,194.857,98.696,172.301,133.47899999999998,196.43400000000003,154.764,112.30799999999999,170.926,206.042,114.816
148.25,593.0,,195.658,111.279,137.78799999999998,113.836,83.601,116.14200000000001,77.959,118.0,90.135,119.024,239.357,119.86,213.438,117.999,130.844,122.234,78.55199999999999,105.51899999999999,91.3,112.194,131.665,134.759,194.206,136.335,60.706,138.46200000000002,207.15900000000002,136.19899999999998,230.335,123.264,85.789,127.05799999999999,124.324,128.799,70.309,127.535,107.089,127.73899999999999,210.611,129.34,223.718,129.921,99.846,133.43200000000002,105.131,148.915,74.57,149.003,222.065,151.356,214.354,149.709,59.495,153.009,115.52600000000001,153.694,96.205,152.64600000000002,240.765,137.72899999999998,220.515,141.238,96.59100000000001,139.692,79.181,142.317,267.85200000000003,142.85,188.747,143.346,241.71,145.07399999999998,232.183,145.929,120.21,147.21200000000002,223.22299999999998,160.66299999999998,60.792,165.843,88.704,165.945,192.873,164.53900000000002,252.13099999999997,165.372,131.546,161.778,137.799,167.81400000000002,48.988,158.58700000000002,207.54,155.36,141.256,156.841,245.567,157.674,72.204,158.434,93.52,161.40200000000002,77.567,161.386,236.53,176.34900000000002,200.43,170.828,112.139,180.429,65.638,182.271,240.139,169.15,79.247,169.07299999999998,52.477,171.09599999999998,98.45200000000001,171.084,245.24200000000002,174.467,124.238,174.25599999999997,65.875,173.88,253.63400000000001,174.148,123.50200000000001,94.294,194.83,98.704,172.298,133.487,196.43900000000002,154.834,112.31,170.937,205.972,114.666
148.5,594.0,,195.78799999999998,111.323,137.828,113.765,83.616,116.12700000000001,77.961,117.96,90.16,119.03,239.34599999999998,119.866,213.429,118.001,130.838,122.23700000000001,78.57300000000001,105.51299999999999,91.302,112.178,131.678,134.77,194.097,136.352,60.70399999999999,138.472,207.135,136.159,230.285,123.226,85.796,127.041,124.315,128.80100000000002,70.32600000000001,127.524,107.095,127.67299999999999,210.567,129.355,223.738,129.998,99.851,133.41899999999998,105.133,148.905,74.57300000000001,149.001,222.06900000000002,151.31799999999998,214.377,149.683,59.483999999999995,153.023,115.556,153.691,96.234,152.602,240.764,137.716,220.495,141.238,96.583,139.671,79.192,142.286,267.822,142.893,188.761,143.314,241.69799999999998,145.077,232.15099999999998,145.96200000000002,120.219,147.197,223.265,160.66899999999998,60.81399999999999,165.834,88.695,165.96,192.847,164.528,252.136,165.382,131.569,161.85399999999998,137.799,167.793,48.976000000000006,158.6,207.476,155.314,141.187,156.839,245.537,157.678,72.203,158.44899999999998,93.522,161.399,77.562,161.371,236.53900000000002,176.308,200.416,170.813,112.13,180.425,65.627,182.30599999999998,240.13099999999997,169.149,79.258,169.083,52.532,171.153,98.42299999999999,171.06599999999997,245.25400000000002,174.438,124.163,174.351,65.885,173.854,253.62900000000002,174.157,123.538,94.346,194.805,98.70100000000001,172.291,133.467,196.418,154.879,112.291,170.94799999999998,205.945,114.704
148.75,595.0,,195.653,111.331,137.781,113.71600000000001,83.626,116.132,77.955,117.985,90.18299999999999,119.016,239.354,119.85600000000001,213.405,118.001,130.843,122.259,78.535,105.552,91.26700000000001,112.12200000000001,131.69299999999998,134.751,194.105,136.262,60.718,138.47899999999998,207.127,136.153,230.26,123.213,85.8,126.98700000000001,124.309,128.799,70.322,127.53,107.12899999999999,127.49600000000001,210.57299999999998,129.336,223.68,129.849,99.85799999999999,133.398,105.164,148.89600000000002,74.563,149.002,222.051,151.306,214.37099999999998,149.679,59.49,153.016,115.54799999999999,153.688,96.23200000000001,152.621,240.765,137.70600000000002,220.475,141.237,96.586,139.672,79.211,142.315,267.812,142.931,188.79,143.295,241.706,145.082,232.148,145.961,120.23200000000001,147.205,223.25799999999998,160.687,60.798,165.84,88.705,165.983,192.785,164.606,252.132,165.373,131.563,161.876,137.798,167.81599999999997,48.977,158.588,207.468,155.30100000000002,141.369,156.793,245.50599999999997,157.672,72.194,158.437,93.535,161.389,77.569,161.36,236.55200000000002,176.31900000000002,200.394,170.847,112.179,180.362,65.605,182.265,240.095,169.197,79.26,169.075,52.603,171.188,98.41799999999999,171.058,245.263,174.433,124.26700000000001,174.36599999999999,65.91199999999999,173.852,253.644,174.14700000000002,123.537,94.318,194.832,98.709,172.28799999999998,133.467,196.467,154.888,112.288,170.953,205.90599999999998,114.598
149.0,596.0,,195.704,111.339,137.759,113.711,83.62899999999999,116.08,77.942,117.988,90.181,119.023,239.352,119.866,213.387,118.01100000000001,130.84799999999998,122.271,78.47800000000001,105.546,91.307,112.015,131.685,134.76,194.135,136.275,60.721000000000004,138.445,207.13099999999997,136.17,230.294,123.288,85.801,126.98299999999999,124.296,128.803,70.336,127.542,107.10799999999999,127.626,210.57299999999998,129.298,223.729,129.97,99.869,133.38,105.206,148.892,74.56,149.005,222.06,151.28799999999998,214.396,149.68200000000002,59.492,153.001,115.544,153.684,96.238,152.615,240.773,137.71200000000002,220.46400000000003,141.24,96.613,139.657,79.25,142.319,267.765,142.968,188.787,143.267,241.692,145.08,232.12099999999998,145.958,120.24,147.238,223.282,160.675,60.786,165.792,88.708,165.984,192.676,164.672,252.157,165.395,131.57,161.99,137.808,167.843,48.989,158.579,207.465,155.325,141.686,156.662,245.507,157.69,72.206,158.444,93.525,161.39,77.585,161.401,236.585,176.357,200.399,170.84599999999998,112.205,180.35299999999998,65.421,182.30700000000002,240.10299999999998,169.188,79.258,169.081,52.567,171.158,98.397,171.05900000000003,245.261,174.428,124.416,174.329,65.89,173.847,253.646,174.14,123.495,94.31700000000001,194.80900000000003,98.723,172.301,133.465,196.43,154.84,112.338,170.921,205.955,114.648
149.25,597.0,,195.655,111.329,137.755,113.74,83.634,116.07,77.999,117.949,90.165,119.027,239.34799999999998,119.874,213.387,118.03299999999999,130.851,122.273,78.491,105.57,91.32700000000001,111.993,131.696,134.745,194.08900000000003,136.227,60.727,138.41899999999998,207.171,136.156,230.301,123.289,85.819,126.98899999999999,124.285,128.797,70.35,127.529,107.125,127.501,210.59400000000002,129.27700000000002,223.767,130.08700000000002,99.883,133.368,105.199,148.891,74.55199999999999,148.99200000000002,222.058,151.261,214.36,149.649,59.486999999999995,153.007,115.539,153.692,96.257,152.594,240.796,137.716,220.44799999999998,141.239,96.619,139.64,79.32600000000001,142.317,267.782,142.94299999999998,188.801,143.316,241.671,145.064,232.118,145.982,120.23899999999999,147.252,223.304,160.69299999999998,60.788000000000004,165.78099999999998,88.72,165.99,192.729,164.813,252.187,165.43200000000002,131.543,162.094,137.822,167.83700000000002,48.997,158.589,207.46,155.333,141.444,156.739,245.50599999999997,157.659,72.205,158.437,93.529,161.391,77.581,161.403,236.639,176.398,200.41400000000002,170.815,112.185,180.373,65.404,182.304,240.102,169.195,79.233,169.078,52.576,171.15400000000002,98.40100000000001,171.05599999999998,245.268,174.43400000000003,124.49799999999999,174.295,65.863,173.861,253.62599999999998,174.162,123.501,94.294,194.821,98.72399999999999,172.28599999999997,133.459,196.389,154.832,112.34100000000001,170.915,205.9,114.595
149.5,598.0,,195.627,111.344,137.768,113.786,83.62899999999999,116.09,78.05,117.954,90.17,119.035,239.324,119.852,213.36900000000003,118.03299999999999,130.81799999999998,122.259,78.545,105.542,91.316,111.965,131.695,134.722,194.06799999999998,136.178,60.733999999999995,138.423,207.166,136.129,230.31799999999998,123.33200000000001,85.807,126.98200000000001,124.286,128.80200000000002,70.337,127.525,107.10700000000001,127.666,210.6,129.274,223.74200000000002,130.07299999999998,99.891,133.341,105.20100000000001,148.89700000000002,74.523,148.991,222.05700000000002,151.22899999999998,214.386,149.69,59.483000000000004,153.005,115.539,153.697,96.25,152.631,240.825,137.71200000000002,220.46099999999998,141.248,96.61399999999999,139.628,79.402,142.35299999999998,267.76099999999997,142.939,188.885,143.295,241.66400000000002,145.047,232.12400000000002,146.006,120.20299999999999,147.219,223.303,160.7,60.773999999999994,165.783,88.708,166.00099999999998,192.75799999999998,164.84,252.204,165.418,131.526,162.155,137.86,167.86,49.001000000000005,158.585,207.437,155.321,141.205,156.79,245.482,157.641,72.196,158.436,93.529,161.39,77.582,161.375,236.58700000000002,176.385,200.415,170.82299999999998,112.175,180.363,65.434,182.222,240.112,169.206,79.202,169.065,52.615,171.166,98.391,171.055,245.275,174.43,124.49600000000001,174.09400000000002,65.87899999999999,173.86700000000002,253.62,174.178,123.47399999999999,94.27,194.81900000000002,98.751,172.287,133.445,196.34599999999998,154.835,112.33,170.90900000000002,205.82,114.556
149.75,599.0,,195.618,111.304,137.833,113.758,83.656,116.07700000000001,78.046,117.956,90.17,119.02,239.30900000000003,119.87299999999999,213.303,118.025,130.798,122.26700000000001,78.58,105.56299999999999,91.38600000000001,112.024,131.69899999999998,134.704,194.065,136.203,60.763000000000005,138.421,207.162,136.119,230.305,123.291,85.802,126.95299999999999,124.285,128.795,70.34100000000001,127.538,107.053,127.49799999999999,210.59799999999998,129.262,223.687,129.869,99.87,133.364,105.204,148.89700000000002,74.52,149.006,222.035,151.221,214.387,149.69,59.498000000000005,152.999,115.557,153.697,96.281,152.619,240.831,137.696,220.47799999999998,141.265,96.62,139.624,79.403,142.38,267.717,142.894,188.805,143.278,241.65200000000002,145.065,232.142,145.97,120.182,147.203,223.315,160.71200000000002,60.801,165.731,88.706,166.00799999999998,192.773,164.793,252.195,165.40400000000002,131.529,162.099,137.87,167.795,49.005,158.591,207.45,155.316,142.067,156.497,245.484,157.645,72.189,158.434,93.52600000000001,161.382,77.58,161.36700000000002,236.607,176.403,200.391,170.787,112.13799999999999,180.368,65.31,182.137,240.074,169.204,79.21300000000001,169.08900000000003,52.648999999999994,171.209,98.387,171.05700000000002,245.264,174.426,124.51799999999999,173.96200000000002,65.86399999999999,173.889,253.63,174.17,123.462,94.301,194.81,98.779,172.26,133.438,196.34400000000002,154.9,112.32600000000001,170.91299999999998,205.82,114.573
