TimesH,Frame,NoMissing,26,26,35,35,37,37,46,46,51,51,55,55,61,61,67,67,76,76,83,83,86,86,88,88,89,89,90,90,99,99,106,106,107,107,108,108,112,112,122,122,126,126,127,127,128,128,129,129,131,131,134,134,135,135,140,140,142,142,147,147,151,151,155,155,160,160,162,162,170,170,174,174,175,175,177,177,180,180,182,182,199,199,200,200,201,201,203,203,204,204,205,205,206,206,209,209,211,211,216,216,218,218,219,219,223,223,225,225,226,226,228,228,229,229,234,234,236,236,238,238,239,239,240,240,248,248,257,257,261,261,264,264,270,270,271,271,275,275,276,276,278,278,279,279,280,280,281,281,282,282,284,284,285,285,292,292,293,293,297,297,300,300,301,301,315,315,321,321,350,350,405,405,412,412,464,464,476,476,487,487,505,505,516,516,526,526,599,599,608,608
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
153.75,615.0,,108.086,24.774,183.59099999999998,39.563,160.988,41.409,105.693,49.953,184.285,56.927,111.271,58.895,177.535,62.677,104.587,67.598,210.09799999999998,73.98,188.68200000000002,76.047,89.88,78.529,123.82,76.434,101.005,83.193,194.803,84.00399999999999,85.425,88.66,201.053,92.93799999999999,236.472,93.75399999999999,130.879,91.37200000000001,184.43400000000003,93.804,210.72299999999998,100.23200000000001,146.584,97.04799999999999,200.743,103.166,157.208,101.195,193.416,101.476,182.363,105.09100000000001,171.824,104.913,99.213,103.374,206.864,109.186,242.12400000000002,110.069,44.313,113.804,83.57600000000001,115.646,234.83900000000003,116.304,58.975,121.02799999999999,164.938,115.47200000000001,215.885,124.911,156.504,125.478,107.21,126.89200000000001,98.03200000000001,130.063,202.627,122.984,121.221,130.645,222.0,136.23,102.564,138.093,45.501000000000005,141.016,195.605,141.174,38.018,143.643,91.665,141.265,181.16,136.216,250.433,144.039,216.995,144.208,51.217,148.579,64.673,148.64600000000002,147.805,148.474,123.177,149.57299999999998,255.065,154.601,38.832,152.346,84.725,151.257,96.59200000000001,154.434,149.313,155.512,212.50599999999997,156.626,169.56799999999998,156.35299999999998,60.373000000000005,158.425,110.34700000000001,161.209,73.332,161.005,89.80799999999999,166.804,156.189,166.37099999999998,116.697,170.097,70.11399999999999,171.792,130.092,171.183,36.496,174.87,62.051,174.38400000000001,103.111,173.972,262.191,177.183,166.41299999999998,173.903,201.40599999999998,175.416,240.615,174.40599999999998,44.214,177.65,89.336,177.426,72.439,181.292,229.46900000000002,180.831,245.734,183.09900000000002,111.024,184.56599999999997,257.267,183.87900000000002,196.86900000000003,193.021,43.321999999999996,198.84099999999998,154.846,143.55,63.376000000000005,134.282,192.554,109.45299999999999,255.05,172.878,241.701,151.132,282.51099999999997,137.653,179.762,156.346,222.06400000000002,158.24200000000002,218.179,95.436,139.356,160.208,181.804,193.93
154.0,616.0,,108.17,24.725,183.562,39.602,160.983,41.401,105.67,49.997,184.291,56.951,111.209,58.805,177.54,62.676,104.572,67.535,210.072,73.954,188.701,76.069,89.791,78.641,123.802,76.407,101.12100000000001,83.287,194.80200000000002,84.009,85.426,88.64,201.043,92.961,236.511,93.744,130.903,91.456,184.418,93.762,210.761,100.24700000000001,146.561,97.02,200.74400000000003,103.196,157.23,101.15700000000001,193.488,101.536,182.33599999999998,105.069,171.77700000000002,104.891,99.33200000000001,103.339,206.84099999999998,109.198,242.167,110.024,44.328,113.809,83.53,115.694,234.83599999999998,116.37700000000001,58.941,121.015,164.975,115.43,215.83700000000002,124.95200000000001,156.593,125.65799999999999,107.23100000000001,126.943,98.035,130.039,202.592,123.037,121.20200000000001,130.642,222.01,136.246,102.574,138.09799999999998,45.523999999999994,140.984,195.738,141.16899999999998,38.03,143.645,91.637,141.226,181.09900000000002,136.128,250.56900000000002,144.062,216.99200000000002,144.218,51.03,148.461,64.687,148.621,147.795,148.43,123.12899999999999,149.621,254.921,154.518,38.804,152.276,84.691,151.264,96.69200000000001,154.297,149.36,155.491,212.456,156.589,169.604,156.35399999999998,60.316,158.391,110.35,161.155,73.373,161.037,89.838,166.808,156.09,166.285,116.699,170.111,70.132,171.79,130.122,171.127,36.509,174.84599999999998,61.95,174.451,103.075,173.985,262.211,177.16,166.394,173.898,201.255,175.36,240.59799999999998,174.40900000000002,44.236000000000004,177.627,89.36399999999999,177.42700000000002,72.332,181.23,229.452,180.78599999999997,245.74599999999998,183.104,111.014,184.605,257.27099999999996,183.838,196.912,193.003,43.251999999999995,198.891,154.81799999999998,143.547,63.33,134.31,192.554,109.458,255.088,172.78799999999998,241.739,151.082,282.499,137.827,179.69799999999998,156.457,222.104,158.235,218.22099999999998,95.49799999999999,139.347,160.246,181.74900000000002,193.94
154.25,617.0,,108.01799999999999,24.836,183.60299999999998,39.608000000000004,160.96,41.387,105.654,50.049,184.34599999999998,56.911,111.156,58.816,177.52900000000002,62.688,104.618,67.67,210.08900000000003,73.9,188.71,76.10300000000001,89.87200000000001,78.354,123.787,76.358,101.04799999999999,83.24799999999999,194.80599999999998,84.101,85.46700000000001,88.631,201.05200000000002,92.95,236.547,93.794,130.91899999999998,91.49799999999999,184.43099999999998,93.70700000000001,210.763,100.26899999999999,146.563,97.055,200.74900000000002,103.211,157.244,101.156,193.702,101.86200000000001,182.28400000000002,104.98100000000001,171.878,104.87899999999999,99.36200000000001,103.344,206.812,109.2,242.17,110.038,44.303999999999995,113.69200000000001,83.568,115.76,234.709,116.256,58.931999999999995,121.03399999999999,164.97799999999998,115.441,215.83599999999998,124.96799999999999,156.57,125.67,107.22399999999999,126.916,98.066,130.013,202.63299999999998,123.04,121.214,130.621,222.013,136.249,102.709,138.126,45.568000000000005,140.915,195.857,141.194,38.012,143.567,91.461,141.043,181.16099999999997,136.171,250.56599999999997,144.059,216.972,144.188,50.898,148.40200000000002,64.686,148.622,147.817,148.342,123.17,149.56,,,38.789,152.187,84.679,151.27,96.648,154.30200000000002,149.35299999999998,155.49200000000002,212.47299999999998,156.57299999999998,169.63099999999997,156.364,60.287,158.44,110.37,161.173,73.325,161.033,89.831,166.77700000000002,156.001,166.18,116.699,170.135,70.14399999999999,171.81900000000002,130.07299999999998,171.04,36.491,174.829,62.001999999999995,174.218,103.024,173.986,262.243,177.19,166.405,173.887,201.167,175.331,240.65,174.44299999999998,44.263999999999996,177.565,89.40700000000001,177.44400000000002,72.39699999999999,181.24,229.447,180.783,245.752,183.114,111.046,184.543,257.303,183.88299999999998,196.847,192.93200000000002,43.246,198.88299999999998,154.858,143.63299999999998,63.357,134.191,192.58599999999998,109.41799999999999,255.692,172.00599999999997,241.683,150.946,282.58099999999996,137.82299999999998,179.821,156.453,222.122,158.154,218.213,95.56,139.279,160.362,181.766,193.96599999999998
154.5,618.0,,107.914,24.813000000000002,183.581,39.514,160.931,41.452,105.65,50.093,184.328,56.897,111.104,58.816,177.553,62.693000000000005,104.709,67.681,210.06799999999998,73.859,188.763,76.135,89.84299999999999,78.418,123.794,76.374,101.117,83.20700000000001,194.833,84.113,85.45299999999999,88.68299999999999,201.02,92.906,236.49400000000003,93.831,130.91,91.485,184.42700000000002,93.65100000000001,210.747,100.24600000000001,146.572,97.06299999999999,200.773,103.20200000000001,157.27700000000002,101.15,193.364,101.34100000000001,182.30700000000002,104.96600000000001,171.812,104.777,99.359,103.32799999999999,206.81,109.17,242.143,110.03,44.336000000000006,113.742,83.589,115.751,234.717,116.24700000000001,58.933,121.024,164.925,115.38600000000001,215.832,124.95100000000001,156.595,125.721,107.242,126.911,98.054,130.017,202.60299999999998,123.11200000000001,121.236,130.64700000000002,222.00900000000001,136.245,102.65100000000001,138.101,45.571999999999996,140.889,195.893,141.201,38.009,143.525,91.64,141.284,181.359,136.123,250.551,144.047,216.938,144.145,50.928000000000004,148.393,64.661,148.624,147.846,148.414,123.189,149.576,,,38.803000000000004,152.214,84.7,151.274,96.73100000000001,154.273,149.216,155.588,212.38,156.516,169.553,156.376,60.301,158.486,110.37,161.12,73.30199999999999,161.011,89.822,166.747,155.944,166.09799999999998,116.698,170.11,70.207,171.82,130.197,171.02200000000002,36.508,174.847,61.881,174.419,103.04799999999999,173.981,262.254,177.21599999999998,166.38400000000001,173.9,201.146,175.315,240.63099999999997,174.475,44.263999999999996,177.60299999999998,89.40700000000001,177.398,72.38,181.15900000000002,229.40099999999998,180.74200000000002,245.72299999999998,183.114,111.09,184.543,257.286,183.875,196.792,192.988,43.165,198.945,154.87,143.636,63.32899999999999,134.159,192.578,109.54899999999999,255.82,171.949,241.658,151.034,282.471,137.825,179.799,156.485,222.08700000000002,158.124,218.235,95.53399999999999,139.188,160.38,181.752,193.99200000000002
154.75,619.0,,108.00399999999999,24.916,183.507,39.568000000000005,160.905,41.55,105.652,50.121,184.34799999999998,56.92100000000001,111.17200000000001,58.74,177.55900000000003,62.667,104.70200000000001,67.714,209.981,73.887,188.762,76.131,89.944,78.425,123.79,76.367,101.03,83.137,194.84,84.124,85.461,88.70200000000001,201.07299999999998,92.94,236.398,93.84700000000001,130.914,91.501,184.362,93.59299999999999,210.775,100.305,146.584,97.038,200.78400000000002,103.191,157.314,101.146,193.42,101.359,182.31,104.96,171.766,104.73700000000001,99.37100000000001,103.249,206.773,109.21600000000001,242.231,110.059,44.35,113.806,83.51100000000001,115.634,234.725,116.134,58.951,121.053,164.908,115.40100000000001,215.83900000000003,124.988,156.0,125.0,107.205,126.91799999999999,98.085,130.056,202.63400000000001,123.1,121.228,130.624,222.013,136.255,102.554,138.09799999999998,45.601000000000006,140.901,196.032,141.168,38.064,143.52200000000002,92.075,141.756,181.628,135.94299999999998,250.545,144.034,216.94400000000002,144.086,50.893,148.366,64.656,148.631,147.88,148.375,123.212,149.60299999999998,,,38.836,152.208,84.714,151.254,96.67,154.3,149.316,155.475,212.34599999999998,156.47299999999998,169.555,156.42700000000002,60.255,158.541,110.322,161.025,73.373,161.028,89.802,166.707,155.976,166.05900000000003,116.694,170.11700000000002,70.186,171.799,130.244,171.03400000000002,36.501999999999995,174.833,61.74100000000001,174.62599999999998,103.083,173.96599999999998,262.26,177.215,166.368,173.9,201.018,175.29,240.585,174.455,44.266000000000005,177.585,89.40899999999999,177.388,72.404,181.15,229.385,180.74900000000002,245.71599999999998,183.13400000000001,111.119,184.60299999999998,257.293,183.91,196.71400000000003,192.952,43.157,198.982,154.85399999999998,143.659,63.332,134.168,192.547,109.475,255.81400000000002,171.975,241.74400000000003,151.059,282.45799999999997,137.57299999999998,179.847,156.415,222.071,158.079,218.204,95.536,139.157,160.436,181.709,193.953
155.0,620.0,,107.95,24.881,184.0,40.0,160.97299999999998,41.648,105.62100000000001,50.123000000000005,184.377,56.955,111.178,58.757,177.595,62.637,104.656,67.656,209.97,73.952,188.74400000000003,76.175,90.01299999999999,78.506,123.84,76.423,100.963,83.18299999999999,194.858,84.12700000000001,85.417,88.66799999999999,201.02599999999998,92.926,236.301,93.86200000000001,130.91,91.52799999999999,184.408,93.654,210.771,100.265,146.58,97.01899999999999,200.792,103.179,157.32,101.175,193.81900000000002,101.96600000000001,182.30200000000002,104.988,171.795,104.76899999999999,99.427,103.244,206.72400000000002,109.149,242.185,110.059,44.326,113.795,83.48299999999999,115.65,234.752,116.20100000000001,58.949,121.03200000000001,164.926,115.413,215.80900000000003,125.01100000000001,156.444,125.492,107.20700000000001,126.916,98.075,130.049,202.609,123.113,121.23200000000001,130.618,222.013,136.262,102.494,138.02,45.567,140.916,196.06799999999998,141.224,38.043,143.57299999999998,92.18,141.832,181.47299999999998,136.05,250.578,144.042,216.94099999999997,144.102,50.793,148.357,64.635,148.596,147.88,148.347,123.22200000000001,149.572,,,38.847,152.245,84.679,151.27100000000002,96.63600000000001,154.278,149.19799999999998,155.569,212.266,156.42,169.521,156.39700000000002,60.251000000000005,158.556,110.315,161.036,73.367,161.032,89.78299999999999,166.648,155.886,166.015,116.699,170.04,70.202,171.75799999999998,130.25,171.074,36.534,174.78,61.858999999999995,174.481,103.07,173.946,262.262,177.185,166.377,173.916,201.032,175.264,240.62900000000002,174.476,44.301,177.64700000000002,89.402,177.386,72.404,181.05700000000002,229.226,180.74599999999998,245.709,183.146,111.116,184.62099999999998,257.272,183.917,196.75599999999997,192.987,43.118,198.989,154.809,143.678,63.328,134.196,192.61599999999999,109.485,255.877,171.852,241.782,151.1,282.485,137.381,179.843,156.41899999999998,222.044,157.99,218.203,95.477,139.106,160.65200000000002,181.835,193.899
155.25,621.0,,107.965,24.739,183.518,39.597,160.952,41.638000000000005,105.631,50.148,184.34,56.99,111.235,58.8,177.62400000000002,62.583999999999996,104.68299999999999,67.653,209.89,73.85,188.748,76.155,89.994,78.332,123.852,76.484,100.93799999999999,83.14,194.86700000000002,84.065,85.46799999999999,88.61,201.021,93.001,236.31799999999998,93.96799999999999,130.981,91.551,184.46,93.67200000000001,210.768,100.219,146.63299999999998,96.904,200.78799999999998,103.13,157.352,101.181,193.34599999999998,101.291,182.28400000000002,104.96700000000001,171.8,104.684,99.41799999999999,103.20200000000001,206.702,109.101,242.162,110.08200000000001,44.341,113.802,83.501,115.60600000000001,234.801,116.322,58.961999999999996,121.021,164.935,115.414,215.782,124.99,156.349,125.413,107.171,126.914,98.064,130.055,202.59400000000002,123.086,121.243,130.592,221.998,136.266,102.601,138.076,45.558,140.912,196.15099999999998,141.201,38.025,143.592,92.29799999999999,142.02100000000002,181.231,136.175,250.516,144.063,216.92,144.014,50.895,148.461,64.685,148.58,147.91,148.36700000000002,123.352,149.575,254.638,154.144,38.898,152.204,84.684,151.27200000000002,96.531,154.366,149.259,155.567,212.238,156.453,169.52599999999998,156.358,60.239,158.563,110.311,161.05200000000002,73.36399999999999,161.02100000000002,89.751,166.668,155.94299999999998,166.019,116.719,170.02,70.23100000000001,171.75400000000002,130.247,171.06900000000002,36.553000000000004,174.736,61.808,174.554,103.03200000000001,173.93200000000002,262.324,177.187,166.39,173.90099999999998,201.076,175.278,240.64700000000002,174.435,44.348,177.639,89.40299999999999,177.372,72.44800000000001,181.047,229.31599999999997,180.747,245.701,183.16,111.14399999999999,184.605,257.281,183.93,196.755,192.919,43.119,198.99099999999999,154.82,143.687,63.357,134.17600000000002,192.641,109.48299999999999,255.775,171.981,241.81799999999998,151.196,282.426,137.349,179.826,156.39600000000002,222.043,158.017,218.207,95.439,139.108,160.764,181.824,194.011
155.5,622.0,,107.906,24.627,183.50799999999998,39.545,160.864,41.534,105.631,50.14,184.292,56.982,111.255,58.826,177.655,62.486999999999995,104.742,67.78699999999999,209.976,73.85,188.775,76.208,89.78299999999999,78.38600000000001,123.853,76.46300000000001,100.905,83.04700000000001,194.86599999999999,84.086,85.367,88.67399999999999,200.963,93.03399999999999,236.287,93.97,131.02200000000002,91.51100000000001,184.513,93.74600000000001,210.75799999999998,100.10799999999999,146.642,96.87,200.801,103.169,157.37,101.186,193.40200000000002,101.34899999999999,182.269,104.975,171.804,104.596,99.375,103.15799999999999,206.77599999999998,109.119,242.082,110.07600000000001,44.403999999999996,113.866,83.46600000000001,115.56,234.817,116.412,58.973,121.03299999999999,164.953,115.447,215.84900000000002,124.946,156.296,125.375,107.20100000000001,126.945,98.072,130.037,202.60299999999998,123.04899999999999,121.21799999999999,130.632,221.997,136.264,102.568,138.059,45.545,140.97899999999998,196.248,141.188,37.988,143.53,92.34100000000001,142.075,181.232,136.225,250.57299999999998,144.08700000000002,216.918,144.10399999999998,50.828,148.44899999999998,64.706,148.539,147.899,148.398,123.4,149.651,254.71599999999998,154.232,38.895,152.25,84.70100000000001,151.227,96.575,154.27700000000002,149.222,155.595,212.312,156.512,169.52200000000002,156.332,60.239,158.542,110.26299999999999,161.059,73.362,160.983,89.745,166.71900000000002,155.843,165.979,116.726,169.993,70.243,171.72299999999998,130.27200000000002,171.03599999999997,36.566,174.799,61.83,174.44299999999998,103.035,173.89700000000002,262.348,177.204,166.398,173.90599999999998,201.025,175.29,240.683,174.447,44.372,177.673,89.415,177.35,72.437,181.01,229.31599999999997,180.685,245.72299999999998,183.179,111.205,184.727,257.275,183.97099999999998,196.812,192.929,43.113,199.007,154.797,143.695,63.4,134.24,192.667,109.479,256.029,171.581,241.80200000000002,151.308,282.269,137.266,179.88400000000001,156.446,221.989,158.127,218.175,95.463,139.101,160.766,181.91400000000002,193.989
155.75,623.0,,108.00200000000001,24.526999999999997,183.493,39.657,160.787,41.633,105.616,50.111000000000004,184.285,57.006,111.155,58.846000000000004,177.65099999999998,62.575,104.698,67.773,210.003,73.999,188.77700000000002,76.206,89.96600000000001,78.309,123.82,76.331,100.868,83.035,194.885,84.09299999999999,85.40100000000001,88.662,200.952,93.01,236.393,93.921,131.009,91.59,184.53,93.745,210.77700000000002,100.09100000000001,146.648,96.82799999999999,200.791,103.17200000000001,157.388,101.182,193.234,101.209,182.27900000000002,105.01299999999999,171.803,104.507,99.385,103.15299999999999,206.752,109.072,241.997,110.006,44.443000000000005,113.78,83.47200000000001,115.57600000000001,234.90599999999998,116.535,58.982,121.061,164.935,115.448,215.91,124.90799999999999,156.384,125.461,107.194,126.955,98.042,130.017,202.607,123.054,121.236,130.679,222.005,136.241,102.62200000000001,138.096,45.543,140.97899999999998,196.24900000000002,141.227,38.038000000000004,143.516,92.38799999999999,142.105,181.197,136.174,250.57299999999998,144.091,216.918,144.165,50.858000000000004,148.339,64.722,148.547,147.955,148.445,123.398,149.656,254.764,154.274,38.903,152.303,84.696,151.243,96.82,154.037,149.285,155.632,212.354,156.582,169.524,156.365,60.185,158.451,110.22399999999999,161.055,73.42,161.076,89.70299999999999,166.778,155.959,166.051,116.73200000000001,169.967,70.23,171.696,130.268,170.99400000000003,36.554,174.792,61.847,174.44400000000002,103.102,173.892,262.365,177.239,166.387,173.91099999999997,200.915,175.199,240.753,174.442,44.413999999999994,177.604,89.40700000000001,177.334,72.433,180.96400000000003,229.192,180.72099999999998,245.69099999999997,183.202,111.238,184.81099999999998,257.33,184.062,196.833,192.95,43.14,198.99900000000002,154.812,143.7,63.373000000000005,134.194,192.53400000000002,109.544,255.94,171.762,241.801,151.19899999999998,282.384,137.235,179.858,156.472,221.957,158.273,218.142,95.427,139.162,160.91299999999998,181.918,193.92
156.0,624.0,,107.99600000000001,24.476,183.493,39.537,160.782,41.701,105.661,50.096000000000004,184.297,57.019,111.10600000000001,58.922,177.683,62.533,104.70700000000001,67.77600000000001,209.984,74.006,188.782,76.234,90.07600000000001,78.234,123.785,76.319,100.902,83.096,194.889,84.05799999999999,85.385,88.682,200.90599999999998,93.02,236.34400000000002,94.101,131.0,91.601,184.55599999999998,93.81200000000001,210.797,100.06700000000001,146.631,96.824,200.824,103.15899999999999,157.38,101.18799999999999,193.247,101.066,182.30200000000002,104.993,171.903,104.53200000000001,99.46,103.15100000000001,206.74900000000002,109.079,242.055,109.988,44.35,113.764,83.40100000000001,115.604,234.93,116.51899999999999,58.975,121.04799999999999,164.946,115.465,215.86700000000002,124.926,156.60399999999998,125.794,107.22,126.934,98.01299999999999,130.017,202.59799999999998,123.096,121.191,130.67600000000002,221.99599999999998,136.265,102.649,138.093,45.547,141.005,196.18599999999998,141.21200000000002,38.037,143.554,92.376,142.07299999999998,181.303,136.10299999999998,250.551,144.09799999999998,216.889,144.189,50.743,148.38299999999998,64.7,148.547,148.007,148.43,123.436,149.667,254.725,154.201,38.937,152.205,84.725,151.218,96.861,153.97,149.241,155.641,212.488,156.55700000000002,169.55900000000003,156.39700000000002,60.254,158.455,110.21600000000001,161.085,73.39699999999999,161.031,89.71,166.835,155.97799999999998,166.047,116.71,170.033,70.193,171.676,130.141,171.032,36.583,174.78900000000002,61.838,174.549,103.12100000000001,173.908,262.376,177.26,166.394,173.90200000000002,200.87599999999998,175.166,240.799,174.408,44.43600000000001,177.56900000000002,89.42,177.327,72.486,180.93,229.202,180.72,245.68599999999998,183.22099999999998,111.242,184.768,257.342,184.02599999999998,196.824,193.00400000000002,43.114,199.062,154.798,143.749,63.397,134.175,192.558,109.59100000000001,255.97,171.707,241.81,151.208,282.61400000000003,137.47799999999998,179.859,156.45,221.986,158.406,218.162,95.49700000000001,139.063,160.916,181.896,193.898
