TimesH,Frame,NoMissing,4,4,18,18,99,99,100,100,103,103,106,106,122,122,134,134,137,137,138,138,139,139,150,150,152,152,159,159,161,161,163,163,166,166,170,170,175,175,177,177,185,185,187,187,192,192,195,195,207,207,239,239,242,242,253,253,263,263,268,268,269,269,279,279,280,280,282,282,291,291,688,688,773,773,871,871,972,972,1189,1189,1291,1291,1655,1655,1656,1656,1832,1832,2096,2096
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
404.25,1617.0,,215.308,58.54,191.40599999999998,50.497,131.708,130.27200000000002,161.467,129.901,139.102,128.149,246.014,115.72399999999999,77.69,109.45100000000001,218.87400000000002,109.03299999999999,199.407,103.193,275.64799999999997,102.427,128.851,99.93700000000001,185.327,96.962,213.80700000000002,93.79299999999999,117.616,96.809,75.85300000000001,98.65299999999999,90.15899999999999,96.993,249.082,86.994,110.322,84.96,84.086,91.679,108.992,92.182,170.864,79.459,108.309,77.976,88.397,84.49799999999999,182.96400000000003,81.307,258.913,77.075,111.93,162.02700000000002,85.939,157.668,43.159,151.72,72.717,153.14,281.431,145.03799999999998,119.54799999999999,146.436,212.42,146.139,238.24099999999999,145.672,53.746,147.031,41.898,137.308,196.06799999999998,80.858,225.78599999999997,140.30200000000002,195.185,34.672,133.42,88.119,172.91299999999998,87.007,223.22299999999998,68.706,249.46,126.676,120.337,129.47299999999998,130.678,113.037,117.949,108.6
404.5,1618.0,,215.354,58.545,191.39700000000002,50.483999999999995,131.69299999999998,130.252,161.471,129.903,139.053,128.132,246.051,115.811,77.73100000000001,109.458,218.856,108.977,199.37599999999998,103.149,275.677,102.455,128.862,99.863,185.33,96.964,213.791,93.649,117.626,96.959,75.881,98.626,90.113,97.07700000000001,249.155,86.90299999999999,110.28,84.969,84.069,91.664,108.99600000000001,92.162,170.847,79.423,108.29899999999999,77.957,88.354,84.48,182.949,81.29899999999999,258.895,77.132,111.885,162.006,85.964,157.661,43.11600000000001,151.70600000000002,72.70100000000001,153.15,281.441,145.014,119.59899999999999,146.399,212.433,146.16,238.227,145.69799999999998,53.74100000000001,147.029,41.886,137.317,196.10299999999998,80.844,225.783,140.289,195.18,34.705,133.43,88.085,172.903,86.92200000000001,223.199,68.729,249.368,126.74700000000001,120.374,129.543,130.451,112.93,117.805,108.572
404.75,1619.0,,215.357,58.511,191.385,50.507,131.68,130.16899999999998,161.457,129.887,139.05100000000002,128.115,246.013,115.868,77.75,109.552,218.862,108.97399999999999,199.38299999999998,103.125,275.627,102.46799999999999,128.83100000000002,99.899,185.322,96.969,213.82,93.7,117.697,96.96799999999999,75.874,98.583,90.055,97.09700000000001,249.172,86.889,110.295,84.965,84.071,91.626,108.984,92.14,170.834,79.417,108.25399999999999,77.929,88.286,84.51899999999999,182.946,81.298,258.835,77.10600000000001,111.979,162.165,86.031,157.714,43.157,151.72899999999998,72.60600000000001,153.181,281.51,144.9,119.67299999999999,146.401,212.43200000000002,146.149,238.25400000000002,145.67600000000002,53.76,147.02200000000002,41.848,137.299,196.123,80.815,225.50599999999997,140.29399999999998,195.22400000000002,34.705999999999996,133.459,88.102,172.87,86.902,223.22099999999998,68.695,249.37599999999998,126.779,120.413,129.644,130.409,112.956,117.70700000000001,108.398
405.0,1620.0,,215.41400000000002,58.494,191.41299999999998,50.503,131.732,130.045,161.442,129.912,139.097,128.099,245.976,115.824,77.765,109.572,218.815,109.029,199.38400000000001,103.15899999999999,275.63599999999997,102.445,128.819,99.835,185.30200000000002,96.98200000000001,213.683,93.735,117.70200000000001,96.973,75.803,98.572,90.06299999999999,97.059,249.104,87.016,110.273,84.959,84.073,91.691,108.936,92.12299999999999,170.84900000000002,79.445,108.301,77.794,88.318,84.493,182.865,81.286,258.858,77.092,111.92200000000001,161.987,85.93799999999999,157.696,43.17100000000001,151.781,72.628,153.189,281.492,144.842,119.76700000000001,146.343,212.476,146.158,238.16400000000002,145.601,53.75,147.043,41.868,137.315,196.128,80.796,225.465,140.621,195.271,34.714,133.464,88.081,172.915,86.89299999999999,223.247,68.71300000000001,249.37,126.81,120.36399999999999,129.697,130.455,112.95100000000001,117.711,108.28299999999999
405.25,1621.0,,215.359,58.534,191.449,50.49100000000001,131.713,129.988,161.457,129.89600000000002,139.138,128.121,246.014,115.87200000000001,77.768,109.62200000000001,218.80700000000002,109.055,199.391,103.195,275.875,102.646,128.787,99.835,185.34400000000002,96.99799999999999,213.827,93.79799999999999,117.581,97.015,75.851,98.626,90.035,97.06,249.12599999999998,86.961,110.24,84.96600000000001,84.059,91.7,108.906,92.133,170.85299999999998,79.398,108.546,77.664,88.338,84.494,182.945,81.375,258.89,77.111,111.994,161.705,85.963,157.719,43.24,151.80100000000002,72.582,153.115,281.485,144.89,119.905,146.217,212.49599999999998,146.17700000000002,238.16299999999998,145.585,53.731,147.078,41.872,137.312,196.09900000000002,80.814,225.84799999999998,140.233,195.304,34.729,133.48,88.04899999999999,172.917,86.926,223.208,68.672,249.32,126.90299999999999,120.273,129.66,130.433,112.876,117.595,108.109
405.5,1622.0,,215.44799999999998,58.506,191.465,50.495,131.695,129.977,161.47799999999998,129.909,139.16299999999998,128.134,246.07299999999998,115.911,77.741,109.65700000000001,218.702,109.08,199.352,103.179,275.868,102.569,128.806,99.77,185.347,96.988,213.918,93.88799999999999,117.40700000000001,96.985,75.90899999999999,98.59100000000001,90.015,97.01299999999999,249.18900000000002,86.90899999999999,110.304,84.94,84.163,91.756,108.882,92.119,170.852,79.367,108.72399999999999,77.76899999999999,88.329,84.53299999999999,182.918,81.41199999999999,258.89799999999997,77.111,111.96600000000001,161.80200000000002,86.041,157.717,43.242,151.77,72.595,153.137,281.52,144.931,119.90799999999999,146.164,212.502,146.161,238.185,145.532,53.71,147.102,41.873000000000005,137.33100000000002,196.155,80.779,225.67,140.53799999999998,195.29,34.749,133.489,88.037,172.85,86.836,223.192,68.615,249.503,126.706,120.286,129.55100000000002,130.333,112.881,117.603,108.14299999999999
405.75,1623.0,,215.38099999999997,58.473,191.44099999999997,50.504,131.683,130.02200000000002,161.48,129.892,139.187,128.12,245.987,115.87799999999999,77.73100000000001,109.667,218.65099999999998,109.061,199.34,103.147,275.83799999999997,102.462,128.83100000000002,99.74700000000001,185.368,97.001,213.854,93.815,117.402,97.008,75.932,98.632,90.01700000000001,97.031,249.22799999999998,86.92200000000001,110.331,84.931,84.156,91.711,108.875,92.118,170.87099999999998,79.366,108.625,77.75,88.334,84.51,182.893,81.38,258.916,77.046,111.958,161.984,86.0,157.685,43.228,151.765,72.641,153.08,281.527,144.856,119.875,146.211,212.487,146.15200000000002,238.041,145.472,53.722,147.095,41.881,137.291,196.15099999999998,80.763,225.638,140.378,195.265,34.801,133.5,88.022,172.832,86.77,223.18599999999998,68.598,249.49200000000002,126.664,120.289,129.392,130.241,112.741,117.501,108.21799999999999
406.0,1624.0,,215.468,58.48,191.43599999999998,50.538000000000004,131.627,129.934,161.52100000000002,129.857,139.136,128.096,245.96200000000002,115.846,77.64699999999999,109.68299999999999,218.65,109.12100000000001,199.34400000000002,103.185,275.861,102.527,128.817,99.777,185.357,97.0,213.74900000000002,93.728,117.291,97.11399999999999,75.933,98.62299999999999,90.03299999999999,97.008,249.162,86.917,110.271,84.93299999999999,84.094,91.762,108.885,92.137,170.889,79.39,108.50200000000001,77.711,88.32600000000001,84.51,182.987,81.44800000000001,258.925,77.001,111.896,162.061,86.01799999999999,157.67700000000002,43.231,151.774,72.638,153.1,281.593,144.812,119.932,146.214,212.497,146.14600000000002,238.076,145.477,53.728,147.129,41.855,137.286,196.084,80.735,225.43099999999998,140.543,195.301,34.839,133.556,87.992,172.762,86.65100000000001,223.19,68.581,249.452,126.67399999999999,120.4,129.405,130.251,112.76899999999999,117.28200000000001,108.213
406.25,1625.0,,215.502,58.507,191.433,50.54600000000001,131.594,129.912,161.55700000000002,129.829,139.09,128.108,245.99599999999998,115.839,77.624,109.69,218.59799999999998,109.126,199.333,103.15100000000001,275.876,102.57600000000001,128.745,99.81200000000001,185.382,97.01100000000001,213.84099999999998,93.711,117.18299999999999,97.075,75.937,98.63799999999999,90.053,97.066,249.12,86.931,110.227,84.941,84.08200000000001,91.65100000000001,108.896,92.156,170.892,79.372,108.51299999999999,77.748,88.329,84.512,182.956,81.432,258.9,77.003,111.85600000000001,162.067,85.98700000000001,157.67,43.244,151.79399999999998,72.65100000000001,153.10299999999998,281.551,144.874,119.956,146.219,212.49,146.14600000000002,238.15099999999998,145.476,53.717,147.121,41.861000000000004,137.263,196.078,80.737,225.41099999999997,140.596,195.30900000000003,34.846,133.586,87.956,172.671,86.635,223.263,68.548,249.236,126.75299999999999,120.33200000000001,129.451,130.221,112.67399999999999,117.24,108.198
406.5,1626.0,,215.41099999999997,58.538000000000004,191.437,50.541000000000004,131.609,129.857,161.549,129.834,139.136,128.127,246.016,115.83,77.598,109.646,218.645,109.126,199.30700000000002,103.13600000000001,275.921,102.60799999999999,128.632,99.927,185.40099999999998,96.99799999999999,213.753,93.79799999999999,117.053,97.271,75.865,98.62700000000001,90.18299999999999,97.046,249.08,86.921,110.227,84.948,84.16799999999999,91.84100000000001,108.854,92.177,170.87900000000002,79.336,108.529,77.678,88.288,84.525,182.94400000000002,81.387,258.97900000000004,76.992,111.745,161.971,86.008,157.686,43.224,151.77,72.638,153.136,281.54200000000003,144.885,119.965,146.19899999999998,212.50400000000002,146.19799999999998,238.203,145.511,53.715,147.109,41.849,137.279,196.045,80.788,225.356,140.662,195.29,34.839,133.607,87.955,172.636,86.584,223.308,68.585,249.32299999999998,126.652,120.243,129.651,130.174,112.65899999999999,117.419,108.21799999999999
406.75,1627.0,,215.886,58.559,191.454,50.553999999999995,131.563,129.793,161.562,129.797,139.179,128.137,246.035,115.84700000000001,77.648,109.666,218.63400000000001,109.098,199.28599999999997,103.165,275.943,102.61399999999999,128.65200000000002,99.946,185.423,96.97200000000001,213.797,93.845,117.074,97.194,75.893,98.633,90.24,97.03299999999999,249.12400000000002,86.89,110.229,84.93,84.244,91.914,108.82799999999999,92.134,170.89,79.327,,,88.25,84.53200000000001,182.942,81.372,258.921,76.998,111.74700000000001,162.009,86.04799999999999,157.637,43.232,151.816,72.609,153.092,281.529,144.947,119.92299999999999,146.213,212.503,146.16899999999998,238.19299999999998,145.52,53.69,147.11,41.843999999999994,137.268,196.085,80.83,225.324,140.754,195.282,34.841,133.606,87.906,172.63,86.711,223.28400000000002,68.609,249.315,126.596,120.171,129.76,130.2,112.61,117.29,108.03200000000001
407.0,1628.0,,215.987,58.592,191.465,50.563,131.599,129.845,161.554,129.784,139.205,128.165,245.892,115.869,77.61399999999999,109.634,218.588,109.11399999999999,199.315,103.16799999999999,276.067,102.68799999999999,128.681,99.90799999999999,185.416,96.95100000000001,213.65099999999998,93.78,116.95200000000001,97.31,75.852,98.604,90.333,97.025,249.283,86.76700000000001,110.211,84.94200000000001,84.25200000000001,91.935,108.883,92.12899999999999,170.90599999999998,79.348,108.39299999999999,77.663,88.257,84.508,182.96099999999998,81.392,258.868,76.965,111.634,162.086,86.04899999999999,157.632,43.226000000000006,151.776,72.558,153.096,281.562,144.852,119.86200000000001,146.222,212.482,146.14,238.199,145.531,53.678000000000004,147.14600000000002,41.833999999999996,137.231,196.08599999999998,80.869,225.12400000000002,140.885,195.292,34.855,133.661,87.87200000000001,172.671,86.757,223.321,68.624,249.42700000000002,126.545,120.147,129.828,130.292,112.639,117.15,108.01100000000001
407.25,1629.0,,215.979,58.69,191.476,50.573,131.602,129.817,161.559,129.793,139.216,128.196,245.91400000000002,115.89,77.623,109.602,218.612,109.109,199.326,103.18700000000001,275.961,102.664,128.645,99.955,185.40900000000002,96.958,213.84099999999998,93.727,116.758,97.56200000000001,75.74,98.566,90.306,97.03399999999999,249.255,86.765,110.228,84.955,84.197,91.89299999999999,108.82799999999999,92.11,170.889,79.317,108.499,77.664,88.26,84.51799999999999,182.953,81.368,258.85200000000003,76.96,111.49600000000001,162.208,86.07799999999999,157.64700000000002,43.233999999999995,151.793,72.527,153.101,281.596,144.779,119.961,146.19,212.479,146.12,238.15900000000002,145.549,53.718999999999994,147.125,41.824,137.222,196.05900000000003,80.87899999999999,225.21200000000002,140.851,195.287,34.836999999999996,133.66899999999998,87.875,172.68,86.71600000000001,223.31799999999998,68.613,249.46,126.512,120.135,129.597,130.333,112.624,117.22,108.02
407.5,1630.0,,215.995,58.70399999999999,191.49099999999999,50.573,131.513,129.88,161.547,129.829,139.15,128.214,245.90599999999998,115.855,77.64699999999999,109.605,218.646,109.087,199.34599999999998,103.189,275.92400000000004,102.581,128.635,99.905,185.416,96.963,213.685,93.506,116.84200000000001,97.52799999999999,75.75399999999999,98.596,90.29899999999999,97.081,249.507,86.664,110.214,84.958,84.241,91.911,108.801,92.08,170.90200000000002,79.32600000000001,108.554,77.434,88.26100000000001,84.56200000000001,182.981,81.45100000000001,258.911,76.99600000000001,111.655,162.167,86.22,157.662,43.236000000000004,151.785,72.5,153.145,281.652,144.717,120.085,146.083,212.502,146.102,238.11900000000003,145.556,53.716,147.123,41.831,137.211,196.118,80.90899999999999,225.07,140.804,195.313,34.828,133.65,87.84899999999999,172.702,86.756,223.304,68.60300000000001,249.34400000000002,126.62799999999999,120.139,129.55,130.266,112.71799999999999,117.21,108.06299999999999
407.75,1631.0,,215.91,58.711999999999996,191.502,50.597,131.516,129.847,161.554,129.834,139.157,128.227,245.918,115.79700000000001,77.605,109.618,218.63099999999997,109.126,199.34099999999998,103.147,275.904,102.531,128.594,99.926,185.407,96.991,213.699,93.714,116.695,97.64299999999999,75.783,98.585,90.31200000000001,97.126,249.44799999999998,86.65700000000001,110.186,84.993,84.302,91.91,108.75200000000001,92.085,170.90599999999998,79.357,108.62799999999999,77.35600000000001,88.25200000000001,84.5,182.91099999999997,81.36,258.916,76.997,111.68,162.08100000000002,86.249,157.654,43.251999999999995,151.776,72.59,153.095,281.71299999999997,144.689,120.064,146.126,212.49099999999999,146.07399999999998,238.162,145.496,53.728,147.091,41.831,137.201,196.082,80.891,225.225,140.91299999999998,195.295,34.812,133.63,87.837,172.696,86.743,223.29,68.59899999999999,249.271,126.66,120.10700000000001,129.72,130.283,112.771,117.25399999999999,108.126
408.0,1632.0,,215.843,58.606,191.49099999999999,50.57899999999999,131.493,129.769,161.569,129.825,139.121,128.211,246.002,115.805,77.63,109.65899999999999,218.611,109.15899999999999,199.347,103.15,275.883,102.448,128.602,99.92,185.39700000000002,96.995,213.709,93.594,116.874,97.52600000000001,75.844,98.639,90.348,97.177,249.55200000000002,86.521,110.219,84.977,84.329,91.90700000000001,108.762,92.125,170.926,79.34100000000001,,,88.214,84.50299999999999,182.928,81.368,258.915,77.01,111.677,161.959,86.249,157.65200000000002,43.18600000000001,151.75799999999998,72.59899999999999,153.045,281.70099999999996,144.643,120.012,146.149,212.515,146.08700000000002,238.106,145.539,53.718999999999994,147.099,41.846000000000004,137.186,196.13099999999997,80.898,225.085,140.82399999999998,195.297,34.788000000000004,133.645,87.838,172.639,86.714,223.30700000000002,68.568,249.168,126.667,120.309,130.135,130.278,112.794,117.126,107.81299999999999
408.25,1633.0,,215.90400000000002,58.67100000000001,191.519,50.61,131.531,129.767,161.584,129.825,139.121,128.241,245.977,115.805,77.628,109.676,218.583,109.14,199.375,103.139,275.934,102.46799999999999,128.545,99.935,185.388,96.992,213.856,93.59899999999999,117.04899999999999,97.35799999999999,75.874,98.639,90.211,97.16,249.449,86.542,110.2,84.985,84.264,91.883,108.804,92.06700000000001,170.957,79.38600000000001,108.925,77.354,88.23,84.494,182.94799999999998,81.328,258.971,76.958,111.697,162.08,86.28399999999999,157.725,43.193999999999996,151.77200000000002,72.605,153.01,281.691,144.64700000000002,120.00200000000001,146.094,212.532,146.06799999999998,238.13099999999997,145.577,53.721000000000004,147.128,41.853,137.141,196.15200000000002,80.889,224.887,140.534,195.301,34.765,133.68200000000002,87.839,172.65900000000002,86.62,223.33,68.613,249.18200000000002,126.588,120.59299999999999,130.608,130.358,112.77,117.098,107.56
408.5,1634.0,,215.903,58.629,191.511,50.604,131.58700000000002,129.759,161.554,129.865,139.125,128.214,246.00599999999997,115.87200000000001,77.654,109.603,218.574,109.11399999999999,199.358,103.13,275.964,102.507,128.612,99.884,185.389,96.991,213.891,93.53299999999999,116.90700000000001,97.51700000000001,75.902,98.669,90.225,97.15899999999999,249.368,86.529,110.2,84.98100000000001,84.2,91.76700000000001,108.81,92.12,171.0,79.428,108.88,77.4,88.214,84.50399999999999,182.977,81.303,258.902,76.99,111.79299999999999,162.101,86.191,157.711,43.163999999999994,151.76,72.495,153.0,281.632,144.67,119.861,146.127,212.55700000000002,146.078,238.123,145.555,53.751000000000005,147.084,41.833,137.122,196.13299999999998,80.9,225.067,140.395,195.27200000000002,34.799,133.719,87.85700000000001,172.72299999999998,86.62700000000001,223.40099999999998,68.655,249.197,126.61200000000001,120.677,130.79,130.259,112.70200000000001,116.98299999999999,107.44
408.75,1635.0,,215.84799999999998,58.613,191.523,50.618,131.567,129.695,161.52200000000002,129.86,139.139,128.224,245.972,115.851,77.66,109.587,218.615,109.146,199.34,103.09,275.978,102.51799999999999,128.577,99.889,185.408,96.976,213.745,93.656,116.99700000000001,97.354,75.869,98.65299999999999,90.275,97.057,249.482,86.46700000000001,110.178,84.98700000000001,84.21700000000001,91.685,108.881,92.064,170.995,79.435,108.82799999999999,77.399,88.235,84.505,183.019,81.304,258.884,76.982,111.91,162.236,86.186,157.71200000000002,43.146,151.774,72.42399999999999,153.01,281.652,144.632,119.991,146.061,212.581,146.08700000000002,238.145,145.585,53.747,147.07399999999998,41.82899999999999,137.097,196.13,80.91199999999999,225.185,140.523,195.255,34.785,133.718,87.83200000000001,172.798,86.661,223.412,68.653,249.088,126.682,120.663,130.80700000000002,130.30200000000002,112.78299999999999,117.09,107.52799999999999
