TimesH,Frame,NoMissing,3,3,8,8,11,11,13,13,14,14,37,37,38,38,39,39,42,42,48,48,59,59,60,60,77,77,79,79,82,82,94,94,108,108,110,110,118,118,121,121,140,140,151,151,153,153,161,161,166,166,176,176,183,183,187,187,194,194,207,207,210,210,212,212,213,213,215,215,219,219,227,227,239,239,298,298,375,375,423,423,433,433,456,456,468,468,473,473,475,475,480,480,502,502,520,520,612,612,640,640,695,695,1004,1004,1418,1418,1503,1503,1658,1658,1716,1716,1846,1846,2015,2015,2141,2141,2289,2289
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
394.5,1578.0,,128.236,110.00200000000001,109.637,111.38600000000001,250.88,107.5,119.772,109.537,223.982,107.322,151.28799999999998,117.51,100.97,121.635,141.66299999999998,120.368,136.218,122.68799999999999,100.775,113.632,204.61900000000003,81.358,139.585,87.48299999999999,129.209,83.384,185.23,83.96600000000001,102.315,81.865,205.06599999999997,99.81700000000001,119.90899999999999,94.537,257.459,92.05,190.301,98.421,124.631,103.219,232.35,137.74200000000002,136.47899999999998,143.505,95.387,142.145,211.736,154.72299999999998,120.929,157.452,158.871,150.472,220.22299999999998,150.55,212.997,127.823,79.416,130.002,209.09900000000002,119.634,307.819,126.906,69.40100000000001,128.63299999999998,204.31599999999997,125.995,196.24200000000002,124.227,243.949,136.144,206.88,139.524,197.325,132.325,250.981,164.727,236.797,36.080999999999996,213.946,66.236,104.79799999999999,61.106,204.87599999999998,71.336,96.43799999999999,74.58,224.146,43.994,111.27,43.00899999999999,94.061,48.858000000000004,256.608,57.141999999999996,77.889,49.077,134.886,167.317,134.455,106.876,204.15200000000002,106.617,113.186,86.616,148.385,83.65100000000001,239.769,47.048,246.487,76.52600000000001,207.372,88.31299999999999,115.115,35.714,235.06400000000002,77.941,244.315,85.90700000000001,200.604,138.474
394.75,1579.0,,128.284,109.946,109.615,111.45,250.86599999999999,107.51100000000001,119.81,109.546,224.011,107.338,151.233,117.32700000000001,100.57799999999999,121.51799999999999,141.743,120.209,136.259,122.764,100.76799999999999,113.579,204.635,81.41,139.58,87.589,129.186,83.455,185.21599999999998,83.98700000000001,102.339,81.839,205.082,99.885,120.274,94.573,257.483,92.039,190.27700000000002,98.429,124.77,103.31700000000001,232.391,137.737,136.507,143.481,95.425,142.06,211.68200000000002,154.80100000000002,120.93299999999999,157.504,158.768,150.369,220.138,150.434,212.988,127.859,79.375,130.14,209.13400000000001,119.506,307.825,126.98299999999999,69.337,128.575,204.40900000000002,125.89299999999999,196.18900000000002,124.18799999999999,243.926,136.161,206.857,139.524,197.351,132.29399999999998,251.00900000000001,164.78,236.847,36.135,213.946,66.19,104.801,61.056000000000004,204.97299999999998,71.342,96.389,74.635,224.13400000000001,43.864,111.302,43.208999999999996,94.085,48.803999999999995,256.721,57.175,77.998,49.053000000000004,135.31,167.185,134.556,106.95100000000001,204.19099999999997,106.73100000000001,113.164,86.639,148.06,83.75299999999999,239.60299999999998,47.012,246.545,76.49,207.42,88.40799999999999,115.295,35.751,235.173,77.973,244.25,86.01700000000001,200.7,138.429
395.0,1580.0,,128.34799999999998,110.086,109.654,111.41799999999999,250.673,107.505,119.905,109.554,223.955,107.346,151.15200000000002,117.46,100.51899999999999,121.524,141.725,120.289,136.316,122.693,100.795,113.634,204.548,81.33,139.5,87.656,129.149,83.44,185.16,84.021,102.376,81.84100000000001,205.19799999999998,99.867,120.303,94.62200000000001,257.445,92.04700000000001,190.28799999999998,98.39,124.889,103.42299999999999,232.609,137.899,136.512,143.472,95.42200000000001,142.04399999999998,211.71900000000002,154.791,120.91799999999999,157.489,158.928,150.41899999999998,220.137,150.472,213.033,127.75,79.368,130.125,209.12,119.70299999999999,307.97900000000004,126.944,69.263,128.626,204.34,125.87700000000001,196.303,124.23100000000001,243.976,136.187,206.889,139.577,197.393,132.28799999999998,251.05200000000002,164.81799999999998,236.87900000000002,36.183,213.817,66.195,104.64399999999999,61.293,204.926,71.278,96.37700000000001,74.657,224.063,43.92100000000001,111.369,42.9,94.04,48.786,256.645,57.202,78.06,49.056999999999995,135.161,167.25400000000002,134.56799999999998,106.835,204.217,106.8,113.23200000000001,86.584,148.22799999999998,83.49,239.618,47.035,246.497,76.477,207.15200000000002,88.404,115.228,35.715,235.19,78.089,244.23,86.15799999999999,200.798,138.202
395.25,1581.0,,128.421,110.425,109.689,111.435,250.66099999999997,107.338,119.92200000000001,109.571,223.905,107.398,151.116,117.553,100.69,121.62299999999999,141.72799999999998,120.266,136.857,122.994,100.78200000000001,113.661,204.558,81.324,139.616,87.585,129.155,83.28200000000001,185.053,84.162,102.57600000000001,81.80199999999999,205.107,99.853,120.238,94.617,257.444,92.06200000000001,190.33,98.521,125.602,103.899,232.46099999999998,137.745,136.41299999999998,143.316,95.512,142.02200000000002,211.718,154.813,120.86399999999999,157.496,158.88299999999998,150.339,219.981,150.494,212.985,127.815,79.39399999999999,130.105,209.141,119.648,307.835,126.89299999999999,69.154,128.631,204.449,125.815,196.364,124.391,244.00400000000002,136.22,206.892,139.548,197.282,132.29399999999998,251.035,164.734,236.845,36.22,213.67,66.35600000000001,104.704,61.173,204.945,71.293,96.329,74.748,224.045,43.955,111.43799999999999,43.478,93.99,48.794,256.692,57.17100000000001,78.00399999999999,49.07899999999999,134.923,167.243,134.514,106.766,204.178,106.838,113.23100000000001,86.512,148.075,83.45700000000001,239.642,47.053999999999995,246.65200000000002,76.492,208.55900000000003,88.057,115.15700000000001,35.718,235.274,78.071,244.25799999999998,86.281,200.627,138.149
395.5,1582.0,,128.376,110.12799999999999,109.772,111.436,250.738,107.243,119.898,109.662,223.89700000000002,107.374,151.106,117.774,100.147,121.32700000000001,141.754,120.197,137.804,123.32799999999999,100.774,113.71600000000001,204.515,81.291,139.54399999999998,87.67,129.19,83.167,185.23,83.9,102.539,81.773,204.93900000000002,99.807,120.054,94.58200000000001,257.445,92.04,190.27900000000002,98.51899999999999,125.34200000000001,103.60700000000001,232.511,137.874,136.422,143.35299999999998,95.574,142.037,211.785,154.77,120.884,157.494,159.011,150.342,219.967,150.442,212.96,127.84,79.367,130.10299999999998,209.30599999999998,119.538,307.8,126.93299999999999,69.06,128.609,204.425,125.87700000000001,196.34799999999998,124.45299999999999,244.055,136.118,206.84099999999998,139.52100000000002,197.233,132.332,251.12,164.821,236.86,36.209,213.752,66.38600000000001,104.76799999999999,61.068000000000005,204.90099999999998,71.472,96.319,74.755,224.16400000000002,43.95,111.47399999999999,43.527,94.01799999999999,48.813,256.639,57.20399999999999,78.097,49.04600000000001,135.082,167.178,134.55700000000002,106.766,204.202,106.79299999999999,113.255,86.455,147.97899999999998,83.554,239.69400000000002,47.071000000000005,246.55900000000003,76.497,208.543,88.193,115.41799999999999,35.835,235.252,78.069,244.21200000000002,86.314,200.524,138.215
395.75,1583.0,,128.392,109.97,109.697,111.461,250.74099999999999,107.20200000000001,119.90100000000001,109.68299999999999,223.857,107.33200000000001,151.185,117.76100000000001,99.975,121.228,141.765,120.12,137.339,122.98899999999999,100.736,113.757,204.56599999999997,81.40100000000001,139.567,87.616,129.18,83.12200000000001,185.417,83.807,102.436,81.774,204.84799999999998,99.81700000000001,120.179,94.603,257.406,92.04700000000001,190.225,98.51299999999999,124.85799999999999,103.411,232.396,137.77700000000002,136.477,143.356,95.589,142.035,211.75900000000001,154.74200000000002,120.916,157.504,158.791,150.373,220.00900000000001,150.474,213.046,127.781,79.358,130.122,209.21099999999998,119.596,307.70599999999996,126.928,69.03699999999999,128.621,204.46200000000002,125.904,196.421,124.36200000000001,244.07299999999998,136.079,206.80599999999998,139.584,197.315,132.33100000000002,251.08900000000003,165.048,236.817,36.211999999999996,213.519,66.36,105.008,60.729,204.965,71.544,96.245,74.69800000000001,224.2,43.916000000000004,111.448,43.445,93.994,48.912,256.709,57.118,77.975,49.13,134.842,167.266,134.67,106.92200000000001,204.265,106.775,113.15,86.36200000000001,147.985,83.601,239.62400000000002,47.067,246.65099999999998,76.452,208.678,88.137,115.126,35.704,235.229,78.077,244.247,86.177,200.763,138.194
396.0,1584.0,,128.518,110.161,109.655,111.50299999999999,250.797,107.163,119.86399999999999,109.695,223.8,107.38600000000001,151.197,117.91,100.171,121.257,141.739,120.249,137.11700000000002,122.859,100.757,113.758,204.49099999999999,81.317,139.55700000000002,87.6,129.17700000000002,83.02600000000001,185.614,83.633,102.376,81.803,204.942,99.78200000000001,119.95,94.462,257.44599999999997,92.04899999999999,190.44,98.485,124.839,103.45100000000001,232.37599999999998,137.648,136.411,143.267,95.539,142.05100000000002,211.796,154.787,120.939,157.55,158.947,150.352,220.03599999999997,150.47799999999998,212.925,127.831,79.35300000000001,130.156,209.291,119.51799999999999,307.643,126.95,68.997,128.60299999999998,204.43400000000003,125.96,196.358,124.28200000000001,244.122,136.086,206.75,139.54,197.19,132.279,251.09099999999998,165.02,236.824,36.178000000000004,213.446,66.256,105.193,60.525,204.99099999999999,71.577,96.277,74.77199999999999,224.02700000000002,43.891999999999996,111.50200000000001,43.286,94.03299999999999,48.893,256.752,57.073,77.943,49.104,134.608,167.377,134.69,106.854,204.236,106.773,113.16799999999999,86.325,147.86700000000002,83.571,239.543,47.076,246.653,76.365,208.295,88.165,115.264,35.799,235.238,78.11,244.273,86.05,200.78599999999997,138.173
396.25,1585.0,,128.523,110.48100000000001,109.585,111.516,250.838,107.046,119.824,109.615,223.954,107.286,151.195,117.977,100.204,121.17200000000001,141.79399999999998,120.259,136.7,122.66799999999999,100.78,113.71,204.498,81.324,139.407,87.53399999999999,129.215,83.13600000000001,185.644,83.713,102.35,81.809,204.882,99.816,120.146,94.565,257.406,92.06700000000001,190.497,98.652,124.70100000000001,103.24700000000001,232.562,137.87,136.433,143.298,95.473,141.887,211.813,154.748,120.929,157.56,158.929,150.389,220.06799999999998,150.51,212.94400000000002,127.794,79.388,130.213,209.285,119.49600000000001,307.78,126.866,68.941,128.612,204.356,126.1,196.43900000000002,124.197,244.078,136.13,206.761,139.50799999999998,196.924,132.325,251.048,165.14700000000002,236.925,36.144,213.47799999999998,66.168,105.245,60.371,205.012,71.517,96.32799999999999,74.888,223.915,43.893,111.531,43.333,93.986,48.836000000000006,256.724,56.986999999999995,77.988,49.016999999999996,134.555,167.454,134.735,106.95200000000001,204.28799999999998,106.749,113.135,86.425,147.833,83.59,239.3,47.088,246.676,76.39399999999999,208.06900000000002,88.28299999999999,115.17399999999999,35.758,235.317,78.17,244.261,86.07799999999999,200.75599999999997,138.347
396.5,1586.0,,128.40200000000002,110.572,109.616,111.523,250.923,107.089,119.829,109.663,223.997,107.29899999999999,151.215,118.195,100.23,121.015,141.785,120.26100000000001,,,100.81,113.65799999999999,204.46099999999998,81.512,139.469,87.425,129.244,83.184,185.563,83.68799999999999,102.522,81.783,204.71900000000002,99.855,120.15700000000001,94.58,257.362,92.07799999999999,190.49400000000003,98.648,124.61,103.27600000000001,232.55900000000003,137.97,136.343,143.16899999999998,95.54899999999999,141.945,211.85,154.725,120.881,157.498,158.875,150.314,220.245,150.36700000000002,212.96400000000003,127.714,79.382,130.209,209.335,119.494,307.62,126.87700000000001,68.971,128.54399999999998,204.449,126.116,196.562,124.113,243.997,136.116,206.766,139.464,197.046,132.372,251.051,165.236,236.938,36.271,213.72099999999998,66.298,105.175,60.317,205.00900000000001,71.438,96.385,74.898,223.949,43.898999999999994,111.465,43.493,93.978,48.76,256.718,57.016999999999996,77.792,49.215,135.0,167.0,134.778,106.93799999999999,204.18200000000002,106.749,113.15100000000001,86.459,147.881,83.522,239.22799999999998,47.157,246.61700000000002,76.378,208.68400000000003,88.176,115.17,35.797,235.468,78.14399999999999,244.27200000000002,86.08200000000001,200.71200000000002,138.536
396.75,1587.0,,128.365,110.45,109.40700000000001,111.58200000000001,250.81799999999998,107.101,119.821,109.68,223.975,107.38,151.326,118.096,100.024,120.824,141.766,120.361,,,100.822,113.66,204.648,81.475,139.428,87.37200000000001,129.269,83.104,185.64700000000002,83.59700000000001,102.57700000000001,81.765,204.73,99.87700000000001,120.255,94.59299999999999,257.347,92.04299999999999,190.451,98.62700000000001,124.64200000000001,103.21600000000001,232.549,138.00799999999998,136.378,143.128,95.522,141.91299999999998,211.83900000000003,154.716,120.868,157.418,158.906,150.328,220.252,150.34799999999998,212.87400000000002,127.73100000000001,79.33800000000001,130.181,209.28099999999998,119.488,307.91700000000003,126.744,68.997,128.528,204.46599999999998,126.141,196.56799999999998,124.226,243.833,136.179,206.7,139.506,197.02599999999998,132.377,251.00599999999997,165.187,236.942,36.283,213.859,66.36,105.23100000000001,60.053000000000004,205.081,71.59899999999999,96.354,75.003,224.032,43.873000000000005,111.51,43.45399999999999,93.934,48.806999999999995,256.624,57.053000000000004,77.624,49.367,134.567,167.31,134.819,106.921,204.21,106.764,113.11,86.499,147.768,83.43,239.21400000000003,47.163000000000004,246.575,76.38600000000001,208.787,88.18799999999999,115.209,35.842,235.582,78.196,244.299,86.037,200.757,138.458
397.0,1588.0,,128.373,110.43299999999999,109.335,111.58200000000001,250.668,107.105,119.78200000000001,109.719,223.93,107.447,151.36,118.12799999999999,100.054,120.804,141.77100000000002,120.367,,,100.853,113.709,204.7,81.556,139.49,87.322,129.345,83.294,185.713,83.49700000000001,102.469,81.825,204.796,99.836,120.384,94.55799999999999,257.371,92.023,190.50400000000002,98.62799999999999,124.741,103.25200000000001,232.542,137.972,136.363,143.167,95.522,141.938,211.826,154.731,120.829,157.317,158.906,150.313,220.25099999999998,150.30100000000002,212.859,127.723,79.325,130.154,209.299,119.51,307.927,126.814,68.964,128.515,204.575,126.17399999999999,196.571,124.314,243.833,136.13299999999998,206.671,139.47299999999998,196.892,132.39,251.088,165.28599999999997,236.92,36.303000000000004,213.83700000000002,66.459,105.16799999999999,60.111999999999995,205.09099999999998,71.607,96.43799999999999,74.9,224.051,43.934,111.45200000000001,43.53,93.928,48.831,256.66,57.041000000000004,77.631,49.476000000000006,134.469,167.292,134.779,106.899,204.26,106.74,113.03200000000001,86.417,148.007,83.412,239.044,47.227,246.609,76.389,208.24400000000003,88.27600000000001,115.196,35.768,235.56099999999998,78.195,244.30900000000003,86.087,200.657,138.539
397.25,1589.0,,128.378,110.272,109.37100000000001,111.50200000000001,250.576,107.07600000000001,119.792,109.734,224.037,107.352,151.342,117.97399999999999,99.948,120.7,141.77,120.47200000000001,,,100.89,113.67299999999999,204.706,81.666,139.433,87.363,129.336,83.51700000000001,185.709,83.508,102.38799999999999,81.839,204.81099999999998,99.819,120.25299999999999,94.617,257.439,91.99799999999999,190.618,98.679,124.625,103.235,232.608,138.02700000000002,136.451,143.304,95.46700000000001,141.861,211.832,154.686,120.80799999999999,157.321,159.042,150.26,220.261,150.308,212.9,127.667,79.33800000000001,130.085,209.269,119.49799999999999,307.941,126.852,68.993,128.505,204.71599999999998,126.156,196.593,124.229,243.78400000000002,136.1,206.736,139.518,196.882,132.453,251.088,165.282,236.99099999999999,36.266,213.72799999999998,66.42699999999999,105.12299999999999,60.33,205.058,71.57,96.396,74.943,224.263,43.803999999999995,111.485,43.62,93.913,48.891999999999996,256.657,56.99100000000001,77.298,49.662,134.54399999999998,167.298,134.756,106.947,204.271,106.70200000000001,113.12899999999999,86.348,148.516,83.164,238.947,47.261,246.71200000000002,76.339,208.09599999999998,88.417,115.355,35.856,235.468,78.181,244.301,86.01899999999999,200.605,138.493
397.5,1590.0,,128.357,110.31200000000001,110.0,111.0,250.544,107.051,119.796,109.715,224.00900000000001,107.34,151.308,118.041,99.851,120.641,141.765,120.33200000000001,,,100.839,113.63,204.896,81.859,139.40200000000002,87.406,129.325,83.12100000000001,185.753,83.508,102.428,81.797,204.829,99.789,120.34700000000001,94.601,257.45,91.969,190.66099999999997,98.71600000000001,124.189,103.118,232.61,138.03,136.425,143.22,95.514,141.954,211.842,154.659,120.81200000000001,157.375,159.07299999999998,150.257,220.34099999999998,150.209,212.952,127.635,79.257,130.095,209.373,119.494,307.89799999999997,127.00299999999999,69.068,128.47,204.747,126.17399999999999,196.468,124.25399999999999,243.804,136.132,206.80599999999998,139.366,196.75900000000001,132.34,251.06799999999998,165.282,236.981,36.218,213.49099999999999,66.218,104.943,60.548,205.02200000000002,71.571,96.40299999999999,74.991,224.315,43.821999999999996,111.469,43.507,93.90799999999999,48.916000000000004,256.711,56.961000000000006,77.34899999999999,49.696000000000005,134.547,167.40900000000002,134.684,106.929,204.287,106.699,113.073,86.319,148.717,82.928,238.905,47.292,246.533,76.296,207.44099999999997,88.54,115.396,35.871,235.481,78.148,244.327,85.883,200.699,138.411
397.75,1591.0,,128.252,110.022,109.331,111.53399999999999,250.66,107.08,119.755,109.619,224.12900000000002,107.249,151.315,118.089,99.723,120.697,141.796,120.42,,,100.83200000000001,113.634,204.851,81.965,139.417,87.42200000000001,129.344,83.11200000000001,185.88400000000001,83.495,102.46700000000001,81.8,204.81400000000002,99.824,120.43700000000001,94.60700000000001,257.43,91.935,190.72099999999998,98.73200000000001,124.21600000000001,103.075,232.606,137.984,136.406,143.262,95.512,141.965,211.89700000000002,154.66899999999998,120.834,157.36700000000002,159.218,150.257,220.457,150.196,212.92,127.635,79.24,130.127,209.422,119.529,307.947,126.98700000000001,69.164,128.403,204.805,126.166,196.412,124.189,243.793,136.127,206.84099999999998,139.291,196.625,132.27100000000002,251.06,165.245,236.99900000000002,36.226,213.47299999999998,66.207,104.928,60.623000000000005,205.021,71.52199999999999,96.37200000000001,75.02,224.479,43.778999999999996,111.322,43.474,93.889,48.843999999999994,256.765,56.922,77.32600000000001,49.77,134.0,167.0,134.588,106.979,204.305,106.742,112.986,86.406,149.779,81.888,238.921,47.244,246.68200000000002,76.24,207.408,88.499,115.316,35.799,235.63099999999997,78.29899999999999,244.429,85.6,200.785,138.28
398.0,1592.0,,128.284,110.001,109.435,111.45200000000001,250.62400000000002,107.01799999999999,119.73200000000001,109.584,224.046,107.23899999999999,151.306,117.93,99.656,120.56700000000001,141.834,120.37299999999999,,,100.77799999999999,113.561,204.795,81.89399999999999,139.408,87.339,129.296,82.757,185.88299999999998,83.495,102.649,81.743,204.636,99.825,120.49799999999999,94.609,257.471,91.912,190.81,98.805,124.405,103.15899999999999,232.59400000000002,138.011,136.469,143.278,95.495,142.004,211.93,154.595,120.76299999999999,157.286,159.181,150.296,220.484,150.148,213.02200000000002,127.406,79.252,130.143,209.49400000000003,119.39399999999999,307.836,127.09200000000001,69.197,128.423,204.812,126.089,196.36,124.07600000000001,243.80200000000002,136.077,206.84599999999998,139.25799999999998,196.495,132.175,251.084,165.40099999999998,236.96200000000002,36.272,213.356,66.238,104.99600000000001,60.595,205.043,71.516,96.31700000000001,75.37899999999999,224.579,43.727,111.3,43.372,93.84200000000001,48.8,256.73,56.923,77.348,49.79600000000001,135.0,167.0,134.654,106.985,204.385,106.719,113.036,86.51100000000001,148.813,82.78200000000001,239.051,47.325,246.666,76.259,207.3,88.485,115.259,35.744,235.638,78.263,244.521,85.631,200.815,138.10299999999998
